Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id
17.0,23,isocontour,6,47452.38,99.86,-4.2,-1.6,-549.1,0.6,-0.3,0.7,-3.9,-1.6,-543.8,4
17.0,24,isocontour,6,47455.77,99.86,0.8,-7.2,-670.0,0.4,0.2,0.4,10.9,-1.7,-344.8,10
17.0,Target,,,,,10.05,16.97,-0.018,-1.31,-0.25,,,,,
17.1,1,seeker,5,47386.75,99.72,3.1,-5.6,-561.173,0.7,0.3,0.8,11.1,-1.6,-344.2,10
17.1,2,seeker,5,47399.66,99.75,11.1,11.6,-31.787,0.1,0.8,0.8,11.2,14.3,-8.6,17
17.1,3,seeker,5,47516.85,99.99,0.3,19.4,-98.889,-0.1,-0.1,0.1,0.3,19.4,-100.282,3
17.1,4,seeker,5,47446.35,99.85,-3.7,-1.5,-534.092,1.3,0.2,1.3,-3.7,-1.5,-535.111,4
17.1,5,explorer,10,47500.94,99.96,-13.1,-18.7,-1812.5,-0.3,0.2,0.4,-15.9,-9.7,-1386.3,13
17.1,6,explorer,10,47511.59,99.98,6.4,8.7,-83.1,0.3,0.1,0.3,11.2,14.3,-8.6,17
17.1,7,explorer,10,47501.89,99.96,-9.7,-19.6,-1730.9,0.2,0.3,0.4,-15.9,-9.7,-1392.8,13
17.1,8,explorer,10,47511.27,99.98,-15.7,-13.5,-1599.7,-0.3,0.1,0.3,-15.9,-9.7,-1386.3,13
17.1,9,explorer,10,47467.02,99.89,4.5,-8.2,-671.0,0.2,0.3,0.4,11.1,-1.6,-344.2,10
17.1,10,explorer,10,47484.35,99.92,11.1,-1.5,-347.9,0.2,0.3,0.4,11.1,-1.5,-344.2,10
17.1,11,explorer,10,47510.97,99.98,19.6,-1.7,-443.9,-0.2,-0.3,0.4,11.1,-1.6,-344.2,10
17.1,12,explorer,10,47511.43,99.98,-18.7,-16.2,-1930.8,0.3,-0.1,0.3,-15.9,-9.7,-1386.3,13
17.1,13,explorer,10,47511.57,99.98,-15.9,-9.7,-1388.0,0.2,0.3,0.4,-15.9,-9.7,-1386.3,13
17.1,14,explorer,10,47511.55,99.98,-15.1,11.0,-668.2,-0.2,-0.2,0.3,-9.1,15.8,-368.6,19
17.1,15,explorer,10,47511.68,99.98,15.0,14.6,-30.8,-0.2,-0.2,0.3,11.2,14.3,-8.6,17
17.1,16,explorer,10,47484.42,99.93,7.6,-6.8,-575.3,0.2,0.3,0.4,11.1,-1.6,-344.2,10
17.1,17,explorer,10,47506.3,99.97,11.2,14.4,-8.9,-0.3,0.8,0.9,11.2,14.4,-8.6,17
17.1,18,explorer,10,47509.76,99.98,2.7,-10.7,-829.0,0.2,-0.3,0.4,10.9,-1.7,-344.8,10
17.1,19,explorer,10,47511.49,99.98,-9.1,15.8,-366.0,0.3,-0.1,0.3,-9.1,15.8,-368.6,19
17.1,20,isocontour,6,47453.66,99.86,7.3,-2.7,-397.5,0.5,-0.1,0.5,11.1,-1.6,-344.2,10
17.1,21,isocontour,6,47451.85,99.86,9.2,-3.9,-440.7,-0.1,0.3,0.3,11.1,-1.6,-344.2,10
17.1,22,isocontour,6,47470.24,99.9,6.3,-2.7,-403.9,0.8,0.1,0.8,11.1,-1.6,-344.2,10
17.1,23,isocontour,6,47452.31,99.86,-4.2,-1.6,-551.1,0.4,0.1,0.4,-3.8,-1.6,-535.1,4
17.1,24,isocontour,6,47454.98,99.86,0.9,-7.2,-673.0,0.8,0.1,0.8,10.9,-1.7,-344.8,10
17.1,Target,,,,,10.0,17.09,-0.018,-0.47,1.25,,,,,
17.2,1,seeker,5,47385.65,99.72,3.2,-5.5,-553.617,0.8,0.4,0.9,11.1,-1.6,-344.2,10
17.2,2,seeker,5,47398.69,99.74,11.1,11.6,-30.445,0.1,0.9,0.9,11.2,14.3,-8.6,17
17.2,3,seeker,5,47516.85,99.99,0.3,19.4,-96.898,-0.0,-0.1,0.1,0.3,19.4,-98.889,3
17.2,4,seeker,5,47446.33,99.84,-3.7,-1.5,-527.732,0.2,0.1,0.2,-3.7,-1.5,-534.092,4
17.2,5,explorer,10,47500.9,99.96,-13.1,-18.7,-1805.2,-0.2,-0.3,0.4,-15.9,-9.7,-1386.3,13
17.2,6,explorer,10,47511.56,99.98,6.4,8.7,-81.6,-0.3,-0.1,0.3,11.2,14.3,-8.6,17
17.2,7,explorer,10,47501.83,99.96,-9.7,-19.6,-1721.8,-0.3,0.2,0.4,-15.9,-9.7,-1386.3,13
17.2,8,explorer,10,47511.23,99.98,-15.7,-13.6,-1592.2,-0.3,-0.2,0.4,-15.9,-9.7,-1386.3,13
17.2,9,explorer,10,47466.26,99.89,4.5,-8.3,-670.6,0.1,-0.8,0.8,11.1,-1.6,-344.2,10
17.2,10,explorer,10,47484.29,99.92,11.1,-1.5,-344.9,-0.2,0.3,0.4,11.1,-1.5,-344.2,10
17.2,11,explorer,10,47510.93,99.98,19.6,-1.7,-445.2,0.1,-0.3,0.3,11.1,-1.6,-344.2,10
17.2,12,explorer,10,47511.38,99.98,-18.6,-16.2,-1919.5,0.3,-0.2,0.4,-15.9,-9.7,-1386.3,13
17.2,13,explorer,10,47511.52,99.98,-15.9,-9.7,-1378.4,0.3,-0.2,0.4,-15.9,-9.7,-1386.3,13
17.2,14,explorer,10,47511.51,99.98,-15.1,11.0,-662.5,-0.1,-0.3,0.3,-9.1,15.8,-366.0,19
17.2,15,explorer,10,47511.64,99.98,15.0,14.7,-31.8,0.2,0.2,0.3,11.2,14.3,-8.6,17
17.2,16,explorer,10,47484.36,99.92,7.6,-6.7,-570.4,0.2,0.3,0.4,11.1,-1.6,-344.2,10
17.2,17,explorer,10,47505.2,99.97,11.2,14.5,-8.4,0.2,0.9,0.9,11.2,14.5,-8.6,17
17.2,18,explorer,10,47509.71,99.98,2.7,-10.8,-825.1,0.2,-0.3,0.4,11.1,-1.6,-344.2,10
17.2,19,explorer,10,47511.44,99.98,-9.1,15.8,-360.6,0.2,-0.2,0.3,-9.1,15.8,-366.0,19
17.2,20,isocontour,6,47453.0,99.86,7.4,-2.6,-392.6,0.7,0.4,0.8,11.1,-1.6,-344.2,10
17.2,21,isocontour,6,47451.49,99.86,9.1,-3.8,-436.0,-0.4,0.5,0.6,11.1,-1.6,-344.2,10
17.2,22,isocontour,6,47469.6,99.89,6.4,-2.6,-398.8,0.7,0.3,0.8,11.1,-1.6,-344.2,10
17.2,23,isocontour,6,47451.69,99.86,-4.1,-1.6,-542.3,0.7,0.3,0.8,-3.7,-1.5,-534.1,4
17.2,24,isocontour,6,47454.92,99.86,0.9,-7.2,-666.9,0.4,0.1,0.4,11.1,-1.6,-344.2,10
17.2,Target,,,,,9.88,17.03,-0.018,-1.18,-0.62,,,,,
17.3,1,seeker,5,47384.84,99.72,3.3,-5.5,-557.543,0.8,0.3,0.9,11.1,-1.6,-344.2,10
17.3,2,seeker,5,47397.69,99.74,11.1,11.7,-30.798,0.1,0.9,0.9,11.2,14.5,-8.4,17
17.3,3,seeker,5,47516.84,99.99,0.3,19.4,-97.139,-0.1,-0.1,0.1,0.3,19.4,-96.898,3
17.3,4,seeker,5,47446.32,99.84,-3.6,-1.5,-533.229,0.2,-0.1,0.2,-3.6,-1.5,-527.732,4
17.3,5,explorer,10,47500.86,99.96,-13.1,-18.7,-1816.7,0.2,-0.2,0.3,-15.9,-9.7,-1378.4,13
17.3,6,explorer,10,47511.49,99.98,6.4,8.7,-83.5,0.3,0.2,0.4,11.2,14.5,-8.4,17
17.3,7,explorer,10,47501.77,99.96,-9.7,-19.6,-1734.9,-0.3,-0.2,0.4,-15.9,-9.7,-1386.3,13
17.3,8,explorer,10,47511.17,99.98,-15.7,-13.5,-1599.1,0.2,0.3,0.4,-15.9,-9.7,-1378.4,13
17.3,9,explorer,10,47466.2,99.89,4.5,-8.3,-677.0,0.3,0.0,0.3,11.1,-1.6,-344.2,10
17.3,10,explorer,10,47484.24,99.92,11.1,-1.5,-348.3,0.1,0.3,0.3,11.1,-1.5,-344.2,10
17.3,11,explorer,10,47510.88,99.98,19.6,-1.7,-447.9,-0.1,0.3,0.3,11.1,-1.6,-344.2,10
17.3,12,explorer,10,47511.34,99.98,-18.6,-16.3,-1932.5,-0.1,-0.3,0.3,-15.9,-9.7,-1378.4,13
17.3,13,explorer,10,47511.48,99.98,-15.9,-9.7,-1389.4,-0.2,-0.2,0.3,-15.9,-9.7,-1378.4,13
17.3,14,explorer,10,47511.46,99.98,-15.1,10.9,-665.1,0.2,-0.2,0.3,-9.1,15.8,-360.6,19
17.3,15,explorer,10,47511.58,99.98,15.0,14.6,-32.0,-0.2,-0.3,0.4,11.2,14.5,-8.4,17
17.3,16,explorer,10,47484.3,99.92,7.6,-6.7,-575.0,-0.0,0.3,0.3,11.1,-1.6,-344.2,10
17.3,17,explorer,10,47505.07,99.97,11.2,14.5,-8.7,-0.2,0.4,0.4,11.2,14.5,-8.4,17
17.3,18,explorer,10,47509.67,99.98,2.7,-10.8,-834.2,0.1,-0.3,0.3,11.1,-1.6,-344.2,10
17.3,19,explorer,10,47511.4,99.98,-9.1,15.8,-362.5,-0.0,-0.3,0.3,-9.1,15.8,-360.6,19
17.3,20,isocontour,6,47452.27,99.86,7.5,-2.6,-396.1,0.7,0.4,0.8,11.1,-1.6,-344.2,10
17.3,21,isocontour,6,47451.19,99.86,9.1,-3.8,-438.9,0.1,0.6,0.6,11.1,-1.6,-344.2,10
17.3,22,isocontour,6,47469.31,99.89,6.5,-2.6,-404.2,0.6,-0.1,0.6,11.1,-1.6,-344.2,10
17.3,23,isocontour,6,47451.53,99.86,-4.1,-1.6,-547.3,0.5,-0.1,0.5,-3.7,-1.5,-527.7,4
17.3,24,isocontour,6,47454.68,99.86,1.0,-7.2,-673.3,0.5,-0.1,0.5,11.1,-1.6,-344.2,10
17.3,Target,,,,,9.92,17.16,-0.018,0.36,1.28,,,,,
17.4,1,seeker,5,47383.74,99.71,3.3,-5.5,-560.957,0.9,0.4,1.0,11.1,-1.6,-344.2,10
17.4,2,seeker,5,47397.15,99.74,11.1,11.8,-31.231,0.0,0.7,0.7,11.2,14.5,-8.4,17
17.4,3,seeker,5,47516.84,99.99,0.3,19.4,-97.683,-0.1,-0.1,0.1,0.3,19.4,-96.898,3
17.4,4,seeker,5,47446.22,99.84,-3.7,-1.5,-539.242,-0.3,0.2,0.4,-3.7,-1.5,-527.7,4
17.4,5,explorer,10,47500.81,99.96,-13.0,-18.7,-1825.0,0.2,0.3,0.4,-15.9,-9.7,-1378.4,13
17.4,6,explorer,10,47511.44,99.98,6.4,8.8,-85.5,-0.1,0.3,0.3,11.2,14.5,-8.4,17
17.4,7,explorer,10,47501.73,99.96,-9.7,-19.6,-1745.4,0.3,-0.1,0.3,-15.9,-9.7,-1378.4,13
17.4,8,explorer,10,47511.11,99.98,-15.7,-13.5,-1608.6,-0.2,0.3,0.4,-15.9,-9.7,-1378.4,13
17.4,9,explorer,10,47466.15,99.89,4.5,-8.3,-682.5,-0.1,0.3,0.3,11.1,-1.6,-344.2,10
17.4,10,explorer,10,47484.18,99.92,11.1,-1.4,-351.6,0.0,0.3,0.3,11.1,-1.4,-344.2,10
17.4,11,explorer,10,47510.82,99.98,19.6,-1.6,-450.2,-0.2,0.3,0.4,11.1,-1.6,-344.2,10
17.4,12,explorer,10,47511.3,99.98,-18.6,-16.3,-1943.4,0.3,-0.2,0.4,-15.9,-9.7,-1378.4,13
17.4,13,explorer,10,47511.43,99.98,-15.9,-9.8,-1399.6,0.1,-0.3,0.3,-15.9,-9.8,-1378.4,13
17.4,14,explorer,10,47511.43,99.98,-15.1,10.9,-670.6,-0.2,-0.2,0.3,-9.1,15.8,-360.6,19
17.4,15,explorer,10,47511.53,99.98,15.0,14.6,-32.0,-0.2,-0.3,0.4,11.2,14.5,-8.4,17
17.4,16,explorer,10,47484.26,99.92,7.6,-6.7,-581.3,-0.3,-0.0,0.3,11.1,-1.6,-344.2,10
17.4,17,explorer,10,47504.83,99.97,11.2,14.6,-9.0,-0.3,0.5,0.6,11.2,14.5,-8.4,17
17.4,18,explorer,10,47509.61,99.98,2.7,-10.8,-840.1,0.3,0.2,0.4,11.1,-1.6,-344.2,10
17.4,19,explorer,10,47511.35,99.98,-9.1,15.8,-365.9,-0.3,-0.0,0.3,-9.1,15.8,-360.6,19
17.4,20,isocontour,6,47452.09,99.86,7.5,-2.6,-399.8,0.4,0.3,0.5,11.1,-1.6,-344.2,10
17.4,21,isocontour,6,47451.07,99.85,9.1,-3.7,-442.4,0.0,0.4,0.4,11.1,-1.6,-344.2,10
17.4,22,isocontour,6,47469.24,99.89,6.5,-2.6,-408.9,0.4,0.1,0.4,11.1,-1.6,-344.2,10
17.4,23,isocontour,6,47451.27,99.86,-4.0,-1.6,-552.3,0.6,-0.1,0.6,-3.7,-1.5,-527.7,4
17.4,24,isocontour,6,47454.59,99.86,1.0,-7.2,-678.7,0.3,0.2,0.4,11.1,-1.6,-344.2,10
17.4,Target,,,,,9.97,17.28,-0.018,0.5,1.24,,,,,
17.5,1,seeker,5,47383.19,99.71,3.4,-5.4,-563.274,0.7,0.4,0.8,11.1,-1.6,-344.2,10
17.5,2,seeker,5,47396.21,99.74,11.1,11.9,-30.841,0.1,0.9,0.9,11.2,14.5,-8.4,17
17.5,3,seeker,5,47516.84,99.99,0.3,19.4,-99.763,-0.1,0.1,0.1,0.3,19.4,-96.898,3
17.5,4,seeker,5,47445.66,99.84,-3.6,-1.5,-541.62,0.5,0.5,0.7,-3.7,-1.5,-527.7,4
17.5,5,explorer,10,47500.77,99.96,-13.0,-18.7,-1837.0,0.1,-0.3,0.3,-15.9,-9.7,-1378.4,13
17.5,6,explorer,10,47511.4,99.98,6.4,8.7,-88.0,0.1,-0.3,0.3,11.2,14.5,-8.4,17
17.5,7,explorer,10,47501.7,99.96,-9.7,-19.6,-1756.4,0.1,-0.2,0.2,-15.9,-9.7,-1378.4,13
17.5,8,explorer,10,47511.07,99.98,-15.7,-13.5,-1619.7,0.1,-0.3,0.3,-15.9,-9.7,-1378.4,13
17.5,9,explorer,10,47466.09,99.89,4.5,-8.2,-685.9,-0.1,0.3,0.3,11.1,-1.6,-344.2,10
17.5,10,explorer,10,47484.13,99.92,11.1,-1.4,-354.6,0.3,-0.1,0.3,11.1,-1.4,-344.2,10
17.5,11,explorer,10,47510.77,99.98,19.6,-1.7,-452.0,-0.0,-0.3,0.3,11.1,-1.6,-344.2,10
17.5,12,explorer,10,47511.24,99.98,-18.6,-16.3,-1951.6,0.3,0.2,0.4,-15.9,-9.7,-1378.4,13
17.5,13,explorer,10,47511.39,99.98,-15.9,-9.8,-1408.1,0.3,-0.1,0.3,-15.9,-9.8,-1378.4,13
17.5,14,explorer,10,47511.38,99.98,-15.2,10.9,-678.0,-0.2,0.2,0.3,-9.1,15.8,-360.6,19
17.5,15,explorer,10,47511.49,99.98,15.0,14.6,-31.5,0.2,0.2,0.3,11.2,14.5,-8.4,17
17.5,16,explorer,10,47484.2,99.92,7.6,-6.7,-584.4,0.3,0.2,0.4,11.1,-1.6,-344.2,10
17.5,17,explorer,10,47504.78,99.97,11.2,14.6,-8.9,0.0,0.3,0.3,11.2,14.5,-8.4,17
17.5,18,explorer,10,47509.55,99.98,2.7,-10.8,-844.8,0.3,0.1,0.3,11.1,-1.6,-344.2,10
17.5,19,explorer,10,47511.29,99.98,-9.1,15.8,-369.2,0.3,0.0,0.3,-9.1,15.8,-360.6,19
17.5,20,isocontour,6,47451.8,99.86,7.6,-2.5,-401.4,0.5,0.4,0.6,11.1,-1.6,-344.2,10
17.5,21,isocontour,6,47450.98,99.85,9.1,-3.7,-444.2,-0.2,0.3,0.4,11.1,-1.6,-344.2,10
17.5,22,isocontour,6,47468.67,99.89,6.6,-2.6,-410.6,0.7,0.4,0.8,11.1,-1.6,-344.2,10
17.5,23,isocontour,6,47451.23,99.86,-4.1,-1.6,-558.3,-0.2,0.1,0.2,-3.7,-1.5,-527.7,4
17.5,24,isocontour,6,47454.42,99.86,1.0,-7.2,-683.8,0.5,-0.1,0.5,11.1,-1.6,-344.2,10
17.5,Target,,,,,10.08,17.36,-0.018,1.12,0.72,,,,,
17.6,1,seeker,5,47382.65,99.71,3.5,-5.4,-559.912,0.7,0.3,0.8,11.1,-1.6,-344.2,10
17.6,2,seeker,5,47395.11,99.74,11.1,12.0,-28.988,0.1,0.9,0.9,11.2,14.5,-8.4,17
17.6,3,seeker,5,47516.84,99.99,0.3,19.4,-102.17,0.1,-0.1,0.1,0.3,19.4,-96.898,3
17.6,4,seeker,5,47445.53,99.84,-3.7,-1.5,-544.455,-0.4,-0.1,0.4,-3.7,-1.5,-527.7,4
17.6,5,explorer,10,47500.72,99.96,-13.0,-18.7,-1836.3,0.3,0.1,0.3,-15.9,-9.7,-1378.4,13
17.6,6,explorer,10,47511.36,99.98,6.3,8.7,-88.1,-0.3,0.1,0.3,11.2,14.5,-8.4,17
17.6,7,explorer,10,47501.64,99.96,-9.7,-19.6,-1755.5,-0.2,0.3,0.4,-15.9,-9.7,-1378.4,13
17.6,8,explorer,10,47511.01,99.98,-15.7,-13.5,-1620.4,-0.0,0.4,0.4,-15.9,-9.7,-1378.4,13
17.6,9,explorer,10,47466.03,99.89,4.5,-8.2,-682.6,-0.0,0.3,0.3,11.1,-1.6,-344.2,10
17.6,10,explorer,10,47484.09,99.92,11.1,-1.5,-353.2,0.2,-0.2,0.3,11.1,-1.5,-344.2,10
17.6,11,explorer,10,47510.71,99.98,19.6,-1.7,-448.2,-0.2,-0.3,0.4,11.1,-1.6,-344.2,10
17.6,12,explorer,10,47511.2,99.98,-18.6,-16.3,-1957.2,-0.2,-0.2,0.3,-15.9,-9.7,-1378.4,13
17.6,13,explorer,10,47511.33,99.98,-15.8,-9.7,-1408.7,0.2,0.2,0.3,-15.8,-9.7,-1378.4,13
17.6,14,explorer,10,47511.32,99.98,-15.1,11.0,-681.6,0.3,0.2,0.4,-9.1,15.8,-360.6,19
17.6,15,explorer,10,47511.43,99.98,14.9,14.6,-29.6,-0.3,0.2,0.4,11.2,14.5,-8.4,17
17.6,16,explorer,10,47484.13,99.92,7.6,-6.7,-580.5,0.1,0.3,0.3,11.1,-1.6,-344.2,10
17.6,17,explorer,10,47503.88,99.97,11.2,14.7,-8.0,0.3,0.8,0.9,11.2,14.5,-8.4,17
17.6,18,explorer,10,47509.51,99.98,2.7,-10.8,-844.9,-0.2,-0.2,0.3,11.1,-1.6,-344.2,10
17.6,19,explorer,10,47511.24,99.98,-9.0,15.8,-372.4,0.3,0.1,0.3,-9.1,15.8,-360.6,19
17.6,20,isocontour,6,47451.71,99.86,7.6,-2.5,-399.5,0.4,0.0,0.4,11.1,-1.6,-344.2,10
17.6,21,isocontour,6,47450.91,99.85,9.1,-3.7,-440.6,-0.2,0.3,0.4,11.1,-1.6,-344.2,10
17.6,22,isocontour,6,47468.02,99.89,6.6,-2.6,-408.5,0.8,0.0,0.8,11.1,-1.6,-344.2,10
17.6,23,isocontour,6,47450.47,99.85,-4.0,-1.6,-557.0,0.8,0.0,0.8,-3.7,-1.5,-527.7,4
17.6,24,isocontour,6,47454.3,99.86,1.1,-7.2,-682.5,0.4,-0.0,0.4,11.1,-1.6,-344.2,10
17.6,Target,,,,,10.2,17.3,-0.018,1.2,-0.58,,,,,
17.7,1,seeker,5,47381.83,99.71,3.5,-5.3,-557.977,0.7,0.5,0.9,11.1,-1.6,-344.2,10
17.7,2,seeker,5,47394.57,99.74,11.1,12.1,-29.065,-0.0,0.7,0.7,11.2,14.7,-8.0,17
17.7,3,seeker,5,47516.83,99.99,0.3,19.4,-99.304,0.1,-0.0,0.1,0.3,19.4,-96.898,3
17.7,4,seeker,5,47444.92,99.84,-3.6,-1.5,-541.075,0.8,0.1,0.8,-3.7,-1.5,-527.7,4
17.7,5,explorer,10,47500.69,99.96,-13.0,-18.8,-1837.2,0.0,-0.3,0.3,-15.9,-9.7,-1378.4,13
17.7,6,explorer,10,47511.32,99.98,6.3,8.7,-88.5,-0.3,-0.0,0.3,11.2,14.7,-8.0,17
17.7,7,explorer,10,47501.58,99.96,-9.7,-19.5,-1752.4,0.1,0.3,0.3,-15.9,-9.7,-1378.4,13
17.7,8,explorer,10,47510.95,99.98,-15.7,-13.5,-1617.6,-0.2,0.3,0.4,-15.9,-9.7,-1378.4,13
17.7,9,explorer,10,47464.97,99.88,4.5,-8.3,-688.7,0.2,-0.9,0.9,11.1,-1.6,-344.2,10
17.7,10,explorer,10,47484.04,99.92,11.1,-1.5,-355.3,-0.3,0.1,0.3,11.1,-1.5,-344.2,10
17.7,11,explorer,10,47510.66,99.98,19.5,-1.7,-451.3,-0.2,0.3,0.4,11.1,-1.6,-344.2,10
17.7,12,explorer,10,47511.16,99.98,-18.6,-16.3,-1956.2,0.0,-0.3,0.3,-15.9,-9.7,-1378.4,13
17.7,13,explorer,10,47511.29,99.98,-15.9,-9.8,-1408.0,-0.2,-0.2,0.3,-15.9,-9.8,-1378.4,13
17.7,14,explorer,10,47511.27,99.98,-15.1,11.0,-676.9,-0.2,0.3,0.4,-9.1,15.8,-360.6,19
17.7,15,explorer,10,47511.37,99.98,14.9,14.7,-30.8,-0.1,0.3,0.3,11.2,14.7,-8.0,17
17.7,16,explorer,10,47484.1,99.92,7.6,-6.7,-584.1,0.1,-0.3,0.3,11.1,-1.6,-344.2,10
17.7,17,explorer,10,47503.22,99.96,11.2,14.7,-8.1,-0.3,0.7,0.8,11.2,14.7,-8.0,17
17.7,18,explorer,10,47509.45,99.98,2.8,-10.8,-844.8,0.3,0.2,0.4,11.1,-1.6,-344.2,10
17.7,19,explorer,10,47511.2,99.98,-9.1,15.8,-369.0,-0.2,-0.2,0.3,-9.1,15.8,-360.6,19
17.7,20,isocontour,6,47451.12,99.86,7.7,-2.5,-400.8,0.8,0.0,0.8,11.1,-1.6,-344.2,10
17.7,21,isocontour,6,47450.34,99.85,9.1,-3.6,-440.3,-0.4,0.6,0.7,11.1,-1.6,-344.2,10
17.7,22,isocontour,6,47467.31,99.89,6.7,-2.6,-408.3,0.7,0.3,0.8,11.1,-1.6,-344.2,10
17.7,23,isocontour,6,47450.43,99.85,-4.0,-1.6,-557.0,-0.3,-0.1,0.3,-3.7,-1.5,-527.7,4
17.7,24,isocontour,6,47454.2,99.86,1.1,-7.2,-682.6,0.4,-0.0,0.4,11.1,-1.6,-344.2,10
17.7,Target,,,,,10.08,17.36,-0.018,-1.19,0.6,,,,,
17.8,1,seeker,5,47380.98,99.71,3.6,-5.3,-560.642,0.7,0.5,0.9,11.1,-1.6,-344.2,10
17.8,2,seeker,5,47393.47,99.73,11.1,12.2,-29.52,0.1,0.9,0.9,11.2,14.7,-8.0,17
17.8,3,seeker,5,47516.83,99.99,0.3,19.4,-98.536,-0.1,-0.1,0.1,0.3,19.4,-96.898,3
17.8,4,seeker,5,47444.87,99.84,-3.6,-1.5,-546.61,-0.3,-0.1,0.3,-3.7,-1.5,-527.7,4
17.8,5,explorer,10,47500.63,99.96,-13.0,-18.7,-1845.3,-0.3,0.2,0.4,-15.9,-9.7,-1378.4,13
17.8,6,explorer,10,47511.27,99.98,6.3,8.7,-90.9,0.2,-0.2,0.3,11.2,14.7,-8.0,17
17.8,7,explorer,10,47501.52,99.96,-9.7,-19.5,-1759.6,-0.2,0.3,0.4,-15.9,-9.7,-1378.4,13
17.8,8,explorer,10,47510.89,99.98,-15.8,-13.5,-1625.0,-0.3,0.2,0.4,-15.9,-9.7,-1378.4,13
17.8,9,explorer,10,47464.91,99.88,4.6,-8.3,-694.8,0.3,0.0,0.3,11.1,-1.6,-344.2,10
17.8,10,explorer,10,47482.9,99.92,11.2,-1.4,-358.2,0.8,0.6,1.0,11.2,-1.4,-344.2,10
17.8,11,explorer,10,47510.6,99.98,19.5,-1.7,-456.9,-0.3,-0.2,0.4,11.1,-1.6,-344.2,10
17.8,12,explorer,10,47511.11,99.98,-18.6,-16.3,-1963.1,-0.2,0.3,0.4,-15.9,-9.7,-1378.4,13
17.8,13,explorer,10,47511.25,99.98,-15.8,-9.8,-1415.1,0.1,-0.3,0.3,-15.8,-9.8,-1378.4,13
17.8,14,explorer,10,47511.23,99.98,-15.2,11.0,-678.7,-0.1,-0.3,0.3,-9.1,15.8,-360.6,19
17.8,15,explorer,10,47511.31,99.98,14.9,14.7,-31.3,-0.3,0.2,0.4,11.2,14.7,-8.0,17
17.8,16,explorer,10,47484.04,99.92,7.6,-6.7,-588.8,-0.1,0.3,0.3,11.1,-1.6,-344.2,10
17.8,17,explorer,10,47502.46,99.96,11.2,14.8,-8.3,-0.3,0.8,0.9,11.2,14.8,-8.0,17
17.8,18,explorer,10,47509.39,99.98,2.8,-10.8,-851.5,0.3,-0.0,0.3,11.1,-1.6,-344.2,10
17.8,19,explorer,10,47511.14,99.98,-9.1,15.8,-369.4,-0.2,0.3,0.4,-9.1,15.8,-360.6,19
17.8,20,isocontour,6,47451.05,99.85,7.7,-2.5,-405.2,0.3,0.2,0.4,11.1,-1.6,-344.2,10
17.8,21,isocontour,6,47450.27,99.85,9.1,-3.6,-444.3,-0.1,0.4,0.4,11.1,-1.6,-344.2,10
17.8,22,isocontour,6,47467.01,99.89,6.8,-2.5,-411.7,0.5,0.3,0.6,11.1,-1.6,-344.2,10
17.8,23,isocontour,6,47449.84,99.85,-3.9,-1.5,-558.3,0.7,0.3,0.8,-3.7,-1.5,-527.7,4
17.8,24,isocontour,6,47453.96,99.86,1.2,-7.2,-686.3,0.4,0.4,0.6,11.1,-1.6,-344.2,10
17.8,Target,,,,,10.06,17.49,-0.018,-0.19,1.32,,,,,
17.9,1,seeker,5,47380.33,99.71,3.7,-5.3,-563.288,0.7,0.3,0.8,11.1,-1.6,-344.2,10
17.9,2,seeker,5,47392.56,99.73,11.1,12.2,-29.985,-0.1,0.9,0.9,11.2,14.7,-8.0,17
17.9,3,seeker,5,47516.83,99.99,0.3,19.4,-97.227,-0.1,0.0,0.1,0.3,19.4,-96.898,3
17.9,4,seeker,5,47444.55,99.84,-3.6,-1.5,-547.941,0.6,0.0,0.6,-3.7,-1.5,-527.7,4
17.9,5,explorer,10,47500.59,99.96,-13.0,-18.8,-1852.6,0.2,-0.2,0.3,-15.9,-9.7,-1378.4,13
17.9,6,explorer,10,47511.24,99.98,6.3,8.7,-93.2,-0.1,-0.3,0.3,11.2,14.7,-8.0,17
17.9,7,explorer,10,47501.47,99.96,-9.7,-19.5,-1768.8,-0.3,-0.2,0.4,-15.9,-9.7,-1378.4,13
17.9,8,explorer,10,47510.85,99.98,-15.8,-13.5,-1632.0,-0.2,-0.2,0.3,-15.9,-9.7,-1378.4,13
17.9,9,explorer,10,47464.84,99.88,4.6,-8.3,-699.5,0.3,0.1,0.3,11.1,-1.6,-344.2,10
17.9,10,explorer,10,47482.85,99.92,11.1,-1.4,-362.0,-0.2,0.2,0.3,11.1,-1.4,-344.2,10
17.9,11,explorer,10,47510.54,99.98,19.5,-1.6,-461.2,-0.1,0.3,0.3,11.1,-1.6,-344.2,10
17.9,12,explorer,10,47511.06,99.98,-18.7,-16.2,-1967.8,-0.2,0.2,0.3,-15.9,-9.7,-1378.4,13
17.9,13,explorer,10,47511.2,99.98,-15.8,-9.8,-1419.3,0.2,-0.3,0.4,-15.8,-9.8,-1378.4,13
17.9,14,explorer,10,47511.17,99.98,-15.1,11.0,-675.9,0.2,0.3,0.4,-9.1,15.8,-360.6,19
17.9,15,explorer,10,47511.25,99.98,14.9,14.7,-32.4,-0.3,-0.2,0.4,11.2,14.7,-8.0,17
17.9,16,explorer,10,47484.0,99.92,7.6,-6.7,-595.5,-0.2,-0.2,0.3,11.1,-1.6,-344.2,10
