Time,ID,behv,Battery,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id
4.6,17,isocontour,82.59,-1.9,8.7,-79.3,2.4,-1.6,2.9,-4.5,6.5,-62.8,10
4.6,18,isocontour,77.95,1.0,9.0,-81.2,10.0,0.8,10.0,-3.6,7.5,-69.0,10
4.6,19,isocontour,78.8,7.2,-5.6,-83.6,-1.1,-2.1,2.4,7.6,4.1,-73.5,6
4.6,20,isocontour,86.88,-2.9,-9.4,-97.1,4.0,-4.5,6.0,-5.2,-4.9,-51.1,15
4.7,1,isocontour,82.27,-6.3,-6.7,-85.1,-2.7,0.6,2.8,-5.2,-4.9,-51.1,15
4.7,2,isocontour,75.35,5.0,7.7,-84.9,-2.1,3.7,4.3,7.2,3.8,-66.0,6
4.7,3,isocontour,74.52,-8.7,1.7,-79.3,-1.9,-6.5,6.8,-4.5,6.5,-62.8,10
4.7,4,isocontour,89.7,-4.4,-7.8,-80.5,-2.6,1.5,3.0,-5.2,-4.9,-51.1,15
4.7,5,isocontour,80.4,-1.1,-8.9,-81.1,-4.3,3.1,5.3,-5.2,-4.9,-51.1,15
4.7,6,isocontour,87.99,6.8,4.8,-69.8,-2.8,4.7,5.5,7.2,3.8,-66.0,6
4.7,7,isocontour,87.36,8.8,-2.3,-83.7,-2.6,-2.1,3.3,7.2,3.8,-66.0,6
4.7,8,isocontour,75.36,5.2,8.4,-97.4,-1.3,3.2,3.5,7.2,3.8,-66.0,6
4.7,9,isocontour,88.92,8.3,4.5,-90.0,3.9,1.5,4.2,7.2,3.8,-66.0,6
4.7,10,isocontour,84.2,-3.7,7.1,-64.1,4.1,1.8,4.5,-3.7,7.1,-62.8,10
4.7,11,isocontour,81.91,9.3,1.6,-88.1,-0.9,2.6,2.8,7.2,3.8,-66.0,6
4.7,12,isocontour,81.42,-5.3,8.1,-92.5,5.3,1.2,5.4,-4.5,6.5,-62.8,10
4.7,13,isocontour,82.53,-8.2,4.0,-82.4,-1.4,-5.2,5.4,-4.5,6.5,-62.8,10
4.7,14,isocontour,84.37,1.8,-9.1,-86.5,3.6,-1.0,3.7,-5.2,-4.9,-51.1,15
4.7,15,isocontour,96.88,-4.4,-7.2,-70.6,-0.8,-3.0,3.1,-4.4,-7.2,-51.1,15
4.7,16,isocontour,83.36,-2.6,9.3,-93.4,6.3,5.4,8.3,-4.5,6.5,-62.8,10
4.7,17,isocontour,82.55,-1.7,8.8,-81.0,2.0,1.4,2.4,-4.5,6.5,-62.8,10
4.7,18,isocontour,77.84,1.2,9.2,-86.0,2.6,2.3,3.5,-4.5,6.5,-62.8,10
4.7,19,isocontour,78.71,7.0,-5.8,-82.9,-2.3,-2.3,3.3,7.5,3.7,-69.7,6
4.7,20,isocontour,86.42,-3.1,-8.9,-88.8,-2.1,5.2,5.6,-5.2,-4.9,-51.1,15
4.8,1,isocontour,82.24,-6.5,-6.7,-88.2,-2.0,-0.4,2.0,-5.2,-4.9,-51.1,15
4.8,2,isocontour,75.21,5.0,7.4,-78.8,-0.7,-3.6,3.7,-4.5,6.5,-62.8,10
4.8,3,isocontour,72.28,-8.8,0.8,-78.6,-0.9,-9.4,9.4,-4.5,6.5,-62.8,10
4.8,4,isocontour,88.95,-5.0,-7.9,-87.7,-6.5,-0.7,6.5,-5.2,-4.9,-51.1,15
4.8,5,isocontour,80.33,-0.9,-9.1,-84.5,2.0,-2.1,2.9,-5.2,-4.9,-51.1,15
4.8,6,isocontour,87.84,6.7,5.1,-70.9,-1.7,3.4,3.8,7.2,3.8,-66.0,6
4.8,7,isocontour,87.26,8.6,-2.5,-80.2,-2.6,-2.1,3.3,7.2,3.8,-66.0,6
4.8,8,isocontour,74.91,5.0,7.9,-86.9,-2.3,-5.0,5.5,-4.5,6.5,-62.8,10
4.8,9,isocontour,88.15,8.2,5.2,-94.5,-1.1,6.5,6.6,7.2,3.8,-66.0,6
4.8,10,isocontour,83.85,-3.3,7.3,-64.6,4.4,2.5,5.1,-3.3,7.3,-62.8,10
4.8,11,isocontour,81.6,9.2,1.1,-85.4,-0.7,-4.8,4.9,7.2,3.8,-66.0,6
4.8,12,isocontour,81.0,-4.7,8.1,-87.3,5.4,0.1,5.4,-4.5,6.5,-62.8,10
4.8,13,isocontour,82.46,-8.0,4.2,-81.8,1.6,2.4,2.9,-4.5,6.5,-62.8,10
4.8,14,isocontour,84.3,1.5,-9.0,-83.5,-2.6,1.2,2.9,-5.2,-4.9,-51.1,15
4.8,15,isocontour,96.84,-4.2,-7.4,-72.6,1.3,-2.2,2.6,-4.2,-7.4,-51.1,15
4.8,16,isocontour,83.28,-2.3,9.3,-90.8,3.0,-0.6,3.1,-4.5,6.5,-62.8,10
4.8,17,isocontour,80.23,-0.8,9.0,-81.7,9.4,1.7,9.6,-4.5,6.5,-62.8,10
4.8,18,isocontour,77.78,1.4,9.0,-82.2,1.5,-2.3,2.7,-4.5,6.5,-62.8,10
4.8,19,isocontour,78.67,6.9,-6.0,-83.5,-1.4,-2.0,2.4,7.2,3.8,-66.0,6
4.8,20,isocontour,86.35,-3.3,-8.7,-85.9,-1.8,2.3,2.9,-5.2,-4.9,-51.1,15
4.9,1,isocontour,81.85,-6.1,-7.1,-87.7,4.1,-3.4,5.3,-5.2,-4.9,-51.1,15
4.9,2,isocontour,75.18,4.8,7.6,-80.5,-1.3,2.0,2.4,-4.5,6.5,-62.8,10
4.9,3,isocontour,69.91,-8.9,-0.2,-80.0,-1.2,-9.5,9.6,-4.5,6.5,-62.8,10
4.9,4,isocontour,88.81,-5.2,-8.2,-94.7,-1.3,-3.5,3.7,-5.2,-4.9,-51.1,15
4.9,5,isocontour,79.66,-0.3,-9.0,-80.6,6.1,1.7,6.3,-5.2,-4.9,-51.1,15
4.9,6,isocontour,87.76,6.6,5.5,-73.2,-0.7,3.1,3.2,-4.5,6.5,-62.8,10
4.9,7,isocontour,87.22,8.8,-2.6,-84.7,2.3,-0.7,2.4,7.2,3.8,-66.0,6
4.9,8,isocontour,74.62,4.6,7.7,-79.5,-4.3,-2.1,4.8,-4.5,6.5,-62.8,10
4.9,9,isocontour,88.11,8.0,5.3,-92.7,-2.0,1.4,2.4,-4.5,6.5,-62.8,10
4.9,10,isocontour,83.69,-3.0,7.7,-67.9,2.3,3.1,3.9,-3.0,7.7,-62.8,10
4.9,11,isocontour,81.14,9.1,0.5,-83.4,-0.6,-5.5,5.5,7.2,3.8,-66.0,6
4.9,12,isocontour,80.96,-4.5,8.1,-85.2,2.5,0.1,2.5,-4.5,6.5,-62.8,10
4.9,13,isocontour,79.99,-7.7,5.1,-85.7,3.1,9.3,9.8,-4.5,6.5,-62.8,10
4.9,14,isocontour,84.29,1.4,-8.9,-80.7,-0.7,1.4,1.6,-5.2,-4.9,-51.1,15
4.9,15,isocontour,96.8,-4.0,-7.6,-73.7,1.8,-1.7,2.5,-4.0,-7.6,-51.1,15
4.9,16,isocontour,82.95,-1.8,9.0,-84.4,4.3,-2.6,5.0,-4.5,6.5,-62.8,10
4.9,17,isocontour,78.06,0.0,9.5,-90.1,8.0,4.9,9.4,-4.5,6.5,-62.8,10
4.9,18,isocontour,77.31,1.7,9.4,-91.3,3.5,4.4,5.6,-4.5,6.5,-62.8,10
4.9,19,isocontour,78.66,6.7,-6.0,-81.0,-1.7,0.1,1.7,7.2,3.8,-66.0,6
4.9,20,isocontour,86.31,-3.0,-8.7,-85.1,2.4,-0.4,2.4,-5.2,-4.9,-51.1,15
5.0,1,isocontour,81.79,-5.9,-7.3,-87.7,2.1,-1.8,2.8,-5.9,-7.3,-87.7,1
5.0,2,isocontour,74.81,4.9,8.1,-88.9,0.4,5.1,5.1,4.9,8.1,-80.5,2
5.0,3,isocontour,69.9,-9.0,-0.0,-81.6,-0.9,1.3,1.6,-9.0,-0.0,-80.0,3
5.0,4,isocontour,88.43,-4.7,-8.4,-92.9,4.9,-1.8,5.2,-4.7,-8.4,-94.7,4
5.0,5,isocontour,79.24,0.2,-9.2,-84.5,5.0,-2.2,5.5,0.2,-9.2,-80.6,5
5.0,6,isocontour,87.65,6.3,5.6,-71.0,-3.1,1.5,3.4,6.3,5.6,-73.2,6
5.0,7,isocontour,86.59,9.1,-3.2,-93.0,2.9,-5.5,6.2,9.1,-3.2,-84.7,7
5.0,8,isocontour,74.59,4.6,7.9,-83.1,0.2,2.2,2.2,4.6,7.9,-79.5,8
5.0,9,isocontour,87.86,7.6,5.4,-86.6,-4.5,0.9,4.6,7.6,5.4,-92.7,9
5.0,10,isocontour,83.22,-2.8,8.2,-74.1,2.7,4.9,5.6,-2.8,8.2,-67.9,10
5.0,11,isocontour,81.13,9.1,0.7,-83.4,-0.2,1.6,1.6,9.1,0.7,-83.4,11
5.0,12,isocontour,80.57,-4.0,8.3,-85.0,4.7,2.3,5.2,-4.0,8.3,-85.2,12
5.0,13,isocontour,79.85,-7.5,5.5,-87.0,1.5,3.4,3.7,-7.5,5.5,-85.7,13
5.0,14,isocontour,83.85,2.0,-8.8,-81.6,5.5,0.6,5.5,2.0,-8.8,-80.7,14
5.0,15,isocontour,96.69,-3.8,-7.8,-75.6,2.4,-2.5,3.5,-3.8,-7.8,-73.7,15
5.0,16,isocontour,82.61,-2.0,8.6,-77.3,-2.2,-4.5,5.0,-2.0,8.6,-84.4,16
5.0,17,isocontour,77.63,0.6,9.5,-90.8,5.4,0.2,5.4,0.6,9.5,-90.1,17
5.0,18,isocontour,76.91,2.2,9.5,-94.8,5.3,0.8,5.4,2.2,9.5,-91.3,18
5.0,19,isocontour,78.62,6.5,-6.2,-81.6,-1.4,-2.0,2.4,6.5,-6.2,-81.0,19
5.0,20,isocontour,86.26,-2.8,-8.7,-82.8,2.6,0.5,2.6,-2.8,-8.7,-85.1,20
5.1,1,isocontour,81.54,-5.5,-7.3,-82.7,4.5,-0.1,4.5,-3.8,-7.8,-73.7,15
5.1,2,isocontour,74.74,5.2,8.0,-90.9,3.0,-0.6,3.1,6.3,5.6,-71.0,6
5.1,3,isocontour,69.89,-8.9,-0.1,-79.1,1.4,-0.8,1.6,-8.9,-0.1,-80.0,3
5.1,4,isocontour,88.13,-4.2,-8.6,-91.3,4.6,-1.4,4.8,-3.8,-7.8,-73.7,15
5.1,5,isocontour,79.22,0.0,-9.3,-86.5,-1.4,-1.1,1.8,-3.8,-7.8,-73.7,15
5.1,6,isocontour,87.2,6.1,6.1,-74.5,-2.0,5.2,5.6,6.1,6.1,-71.0,6
5.1,7,isocontour,86.4,8.8,-3.5,-90.0,-2.8,-3.0,4.1,6.5,-6.2,-81.0,19
5.1,8,isocontour,74.49,4.5,7.6,-77.4,-0.7,-3.3,3.4,6.3,5.6,-71.0,6
5.1,9,isocontour,87.56,7.1,5.2,-78.0,-4.5,-1.8,4.8,6.3,5.6,-71.0,6
5.1,10,isocontour,82.81,-2.4,8.6,-79.6,3.3,4.3,5.4,-2.4,8.6,-67.9,10
5.1,11,isocontour,81.12,9.3,0.7,-86.3,1.6,0.3,1.6,9.3,0.7,-83.4,11
5.1,12,isocontour,80.38,-3.6,8.5,-85.5,3.7,1.9,4.2,-2.8,8.2,-67.9,10
5.1,13,isocontour,79.38,-7.1,5.8,-84.8,4.3,3.6,5.6,-4.0,8.3,-85.0,12
5.1,14,isocontour,82.95,2.7,-8.8,-84.4,6.9,0.2,6.9,0.2,-9.2,-80.6,5
5.1,15,isocontour,96.43,-3.4,-7.9,-74.1,4.5,-1.1,4.6,-3.4,-7.9,-73.7,15
5.1,16,isocontour,82.25,-2.6,8.5,-79.2,-5.1,-0.3,5.1,-2.8,8.2,-67.9,10
5.1,17,isocontour,77.19,0.4,9.0,-80.9,-1.5,-5.3,5.5,-2.8,8.2,-67.9,10
5.1,18,isocontour,76.45,2.0,9.0,-84.7,-2.7,-4.9,5.6,-2.0,8.6,-77.3,16
5.1,19,isocontour,76.59,5.8,-6.8,-80.8,-6.9,-6.0,9.1,5.8,-6.8,-81.0,19
5.1,20,isocontour,85.8,-3.1,-9.1,-92.4,-3.7,-4.2,5.6,-3.8,-7.8,-73.7,15
5.2,1,isocontour,81.31,-5.9,-7.2,-86.2,-4.4,1.0,4.5,-3.8,-7.8,-73.7,15
5.2,2,isocontour,74.61,4.8,7.8,-84.9,-3.1,-1.8,3.6,-2.8,8.2,-67.9,10
5.2,3,isocontour,69.88,-8.8,-0.2,-76.7,1.4,-0.8,1.6,-8.8,-0.2,-79.1,3
5.2,4,isocontour,87.94,-4.1,-8.2,-83.8,0.8,4.1,4.2,-3.8,-7.8,-73.7,15
5.2,5,isocontour,79.08,0.2,-9.0,-80.4,1.8,3.3,3.8,-3.8,-7.8,-73.7,15
5.2,6,isocontour,87.12,6.0,6.4,-77.5,-0.6,3.0,3.1,6.0,6.4,-71.0,6
5.2,7,isocontour,86.36,8.6,-3.6,-87.3,-2.1,-1.4,2.5,5.8,-6.8,-80.8,19
5.2,8,isocontour,74.02,5.0,7.7,-84.5,5.4,1.3,5.6,-2.8,8.2,-67.9,10
5.2,9,isocontour,87.52,7.3,5.0,-79.0,1.8,-1.6,2.4,6.3,5.6,-71.0,6
5.2,10,isocontour,82.75,-2.3,8.8,-83.6,1.1,2.6,2.8,-2.3,8.8,-67.9,10
5.2,11,isocontour,80.91,9.2,1.2,-86.5,-0.3,4.3,4.3,6.3,5.6,-71.0,6
5.2,12,isocontour,79.91,-3.1,8.5,-82.2,5.6,0.3,5.6,-2.8,8.2,-67.9,10
5.2,13,isocontour,79.37,-7.2,5.9,-87.8,-1.2,1.0,1.6,-2.8,8.2,-67.9,10
5.2,14,isocontour,82.51,3.2,-8.8,-88.4,5.5,-0.4,5.5,-3.8,-7.8,-73.7,15
5.2,15,isocontour,96.29,-3.6,-8.2,-80.3,-2.6,-2.7,3.7,-3.6,-8.2,-73.7,15
5.2,16,isocontour,79.81,-3.4,8.1,-77.8,-8.8,-4.0,9.7,-2.8,8.2,-67.9,10
5.2,17,isocontour,77.15,0.4,9.2,-85.4,-0.0,2.5,2.5,-2.8,8.2,-67.9,10
5.2,18,isocontour,76.02,1.4,8.8,-80.4,-5.3,-1.4,5.5,-2.4,8.6,-67.9,10
5.2,19,isocontour,76.03,6.4,-6.9,-89.5,5.8,-1.1,5.9,0.2,-9.2,-80.6,5
5.2,20,isocontour,85.8,-3.1,-9.0,-90.5,0.0,1.0,1.0,-3.8,-7.8,-73.7,15
5.3,1,isocontour,81.3,-6.0,-7.2,-88.8,-1.4,-0.6,1.5,-3.8,-7.8,-73.7,15
5.3,2,isocontour,73.99,4.2,7.9,-81.1,-6.1,1.1,6.2,-2.8,8.2,-67.9,10
5.3,3,isocontour,69.87,-8.6,-0.3,-74.3,1.4,-0.8,1.6,-8.6,-0.3,-76.7,3
5.3,4,isocontour,87.49,-3.6,-8.3,-82.1,5.4,-1.4,5.6,-3.8,-7.8,-73.7,15
5.3,5,isocontour,79.03,0.4,-9.1,-82.5,2.3,-1.1,2.5,-3.8,-7.8,-73.7,15
5.3,6,isocontour,87.08,6.1,6.2,-76.3,1.3,-2.1,2.5,-2.8,8.2,-67.9,10
5.3,7,isocontour,86.31,8.7,-3.4,-87.3,1.0,2.5,2.7,6.3,5.6,-71.0,6
5.3,8,isocontour,73.99,4.9,7.9,-85.6,-1.6,1.7,2.3,-2.8,8.2,-67.9,10
5.3,9,isocontour,84.99,8.0,4.4,-83.2,7.0,-6.9,9.8,-2.8,8.2,-67.9,10
5.3,10,isocontour,82.57,-2.0,9.1,-86.5,3.2,2.4,4.0,-2.0,9.1,-67.9,10
5.3,11,isocontour,80.66,9.2,1.6,-86.9,-0.5,4.5,4.5,6.3,5.6,-71.0,6
5.3,12,isocontour,79.47,-3.5,8.8,-90.2,-4.7,2.8,5.5,-2.8,8.2,-67.9,10
5.3,13,isocontour,79.27,-6.9,6.0,-83.6,3.3,0.4,3.3,-2.8,8.2,-67.9,10
5.3,14,isocontour,82.41,2.9,-8.7,-84.5,-3.1,1.1,3.3,-3.8,-7.8,-73.7,15
5.3,15,isocontour,95.83,-4.1,-7.9,-80.2,-5.0,2.4,5.5,-4.1,-7.9,-73.7,15
5.3,16,isocontour,78.76,-4.1,7.8,-77.0,-6.4,-3.6,7.3,-2.8,8.2,-67.9,10
5.3,17,isocontour,76.45,1.0,9.0,-81.9,6.0,-2.4,6.5,-2.8,8.2,-67.9,10
5.3,18,isocontour,75.67,1.8,9.2,-87.3,4.1,3.1,5.1,-2.4,8.6,-67.9,10
5.3,19,isocontour,75.97,6.7,-7.0,-93.9,2.8,-0.6,2.9,-3.8,-7.8,-73.7,15
5.3,20,isocontour,85.57,-2.7,-8.9,-87.2,4.3,0.4,4.3,-3.8,-7.8,-73.7,15
5.4,1,isocontour,81.26,-5.8,-7.3,-87.7,2.2,-1.0,2.4,-3.8,-7.8,-73.7,15
5.4,2,isocontour,73.68,4.7,7.7,-81.4,4.3,-2.2,4.8,-2.8,8.2,-67.9,10
5.4,3,isocontour,69.86,-8.5,-0.1,-72.7,0.9,1.3,1.6,-8.5,-0.1,-74.3,3
5.4,4,isocontour,87.43,-3.9,-8.4,-85.6,-2.5,-1.0,2.7,-3.8,-7.8,-73.7,15
5.4,5,isocontour,78.57,0.8,-9.5,-90.2,4.0,-3.8,5.5,-3.8,-7.8,-73.7,15
5.4,6,isocontour,87.08,6.3,6.2,-77.8,1.3,-0.1,1.3,-2.8,8.2,-67.9,10
5.4,7,isocontour,86.15,8.9,-3.0,-88.5,1.9,3.4,3.9,6.3,5.6,-71.0,6
5.4,8,isocontour,73.56,4.5,7.5,-76.2,-4.0,-3.6,5.4,-2.8,8.2,-67.9,10
5.4,9,isocontour,84.25,8.2,5.0,-92.3,2.0,6.2,6.5,-2.8,8.2,-67.9,10
5.4,10,isocontour,82.52,-1.8,8.9,-82.2,1.9,-2.0,2.8,-1.8,8.9,-67.9,10
5.4,11,isocontour,80.6,9.0,1.8,-84.3,-1.8,2.1,2.8,-2.8,8.2,-67.9,10
5.4,12,isocontour,79.47,-3.6,8.9,-92.0,-0.7,0.7,1.0,-2.8,8.2,-67.9,10
5.4,13,isocontour,79.23,-6.7,6.1,-82.2,2.1,1.2,2.4,-2.8,8.2,-67.9,10
5.4,14,isocontour,82.05,2.4,-8.9,-85.5,-4.8,-2.0,5.2,-3.8,-7.8,-73.7,15
5.4,15,isocontour,95.04,-4.7,-7.5,-78.6,-5.3,4.1,6.7,-4.7,-7.5,-73.7,15
5.4,16,isocontour,76.63,-4.7,7.1,-71.8,-6.0,-7.1,9.3,-2.8,8.2,-67.9,10
5.4,17,isocontour,75.99,0.8,9.5,-91.5,-1.6,5.3,5.5,-2.8,8.2,-67.9,10
5.4,18,isocontour,75.2,2.3,9.4,-94.5,4.9,2.8,5.6,-2.4,8.6,-67.9,10
5.4,19,isocontour,75.78,6.3,-7.1,-89.8,-4.1,-0.8,4.2,6.3,5.6,-71.0,6
5.4,20,isocontour,85.49,-2.8,-8.7,-83.1,-1.4,2.8,3.1,-3.8,-7.8,-73.7,15
5.5,1,isocontour,80.94,-5.4,-7.6,-87.6,4.0,-2.9,4.9,-3.8,-7.8,-73.7,15
5.5,2,isocontour,71.97,5.4,8.2,-96.5,7.1,5.0,8.7,-2.8,8.2,-67.9,10
5.5,3,isocontour,69.85,-8.6,-0.3,-74.1,-0.8,-1.4,1.6,-8.6,-0.3,-72.7,3
5.5,4,isocontour,87.43,-3.9,-8.5,-88.0,-0.7,-1.1,1.3,-3.8,-7.8,-73.7,15
5.5,5,isocontour,77.95,0.3,-9.8,-96.2,-5.1,-3.4,6.1,-3.8,-7.8,-73.7,15
5.5,6,isocontour,86.61,6.7,5.8,-78.0,3.9,-4.0,5.6,-2.8,8.2,-67.9,10
5.5,7,isocontour,85.7,9.0,-2.5,-86.7,0.7,5.5,5.5,-2.8,8.2,-67.9,10
5.5,8,isocontour,73.43,4.6,7.2,-72.7,1.5,-3.3,3.6,-2.8,8.2,-67.9,10
5.5,9,isocontour,84.19,8.0,5.2,-91.4,-1.9,2.1,2.8,-2.8,8.2,-67.9,10
5.5,10,isocontour,82.4,-2.2,8.8,-82.9,-3.5,-0.4,3.5,-2.2,8.8,-67.9,10
5.5,11,isocontour,80.59,9.1,1.7,-85.7,1.0,-1.2,1.6,-2.8,8.2,-67.9,10
5.5,12,isocontour,79.35,-3.8,8.6,-88.6,-2.1,-2.9,3.6,-2.8,8.2,-67.9,10
5.5,13,isocontour,79.08,-7.1,6.0,-86.3,-3.7,-0.9,3.8,-2.8,8.2,-67.9,10
5.5,14,isocontour,82.03,2.4,-8.8,-82.6,-0.8,1.4,1.6,6.3,5.6,-71.0,6
5.5,15,isocontour,93.0,-5.0,-6.7,-70.1,-3.7,8.4,9.2,-5.0,-6.7,-73.7,15
5.5,16,isocontour,76.58,-4.6,7.3,-74.0,1.2,2.3,2.6,-2.8,8.2,-67.9,10
5.5,17,isocontour,75.69,1.2,9.8,-98.1,3.8,3.0,4.8,-2.8,8.2,-67.9,10
5.5,18,isocontour,75.09,2.5,9.1,-89.8,1.7,-3.0,3.4,-2.4,8.6,-67.9,10
5.5,19,isocontour,75.63,5.9,-7.1,-85.4,-3.8,-0.2,3.8,6.3,5.6,-71.0,6
5.5,20,isocontour,85.29,-3.2,-8.6,-84.4,-4.2,0.7,4.3,-3.8,-7.8,-73.7,15
5.6,1,isocontour,80.69,-5.1,-7.9,-87.5,3.8,-2.5,4.5,-5.0,-6.7,-70.1,15
5.6,2,isocontour,71.91,5.6,8.1,-97.4,2.6,-1.2,2.9,-2.8,8.2,-67.9,10
5.6,3,isocontour,69.83,-8.8,-0.2,-76.9,-1.6,0.2,1.6,-8.8,-0.2,-72.7,3
5.6,4,isocontour,86.99,-4.2,-8.1,-82.9,-3.0,4.5,5.4,-5.0,-6.7,-70.1,15
5.6,5,isocontour,77.89,0.1,-9.6,-92.6,-2.3,1.8,2.9,6.3,5.6,-71.0,6
5.6,6,isocontour,86.61,6.7,5.9,-79.7,0.5,0.9,1.0,-2.8,8.2,-67.9,10
5.6,7,isocontour,85.51,8.8,-2.1,-82.3,-1.5,3.9,4.2,-2.8,8.2,-67.9,10
5.6,8,isocontour,73.39,4.9,7.1,-73.5,2.2,-1.0,2.4,-2.8,8.2,-67.9,10
5.6,9,isocontour,84.14,7.8,5.1,-87.0,-2.5,-0.6,2.6,-2.8,8.2,-67.9,10
5.6,10,isocontour,82.4,-2.2,8.9,-84.5,-0.1,0.9,0.9,-2.2,8.9,-67.9,10
5.6,11,isocontour,80.16,8.9,2.2,-84.1,-2.0,5.1,5.5,-2.8,8.2,-67.9,10
5.6,12,isocontour,78.98,-4.0,8.1,-82.3,-2.0,-4.7,5.1,-2.8,8.2,-67.9,10
5.6,13,isocontour,79.08,-7.0,6.1,-86.2,0.8,0.9,1.2,-2.8,8.2,-67.9,10
5.6,14,isocontour,81.6,1.9,-9.1,-85.8,-4.6,-2.9,5.4,6.3,5.6,-71.0,6
5.6,15,isocontour,92.95,-4.8,-6.6,-66.5,2.4,1.0,2.6,-4.8,-6.6,-70.1,15
5.6,16,isocontour,76.18,-4.3,7.7,-77.8,3.1,4.3,5.3,-2.8,8.2,-67.9,10
5.6,17,isocontour,75.64,1.2,9.6,-93.1,-0.4,-2.5,2.5,-2.8,8.2,-67.9,10
5.6,18,isocontour,74.76,2.0,9.1,-87.6,-5.0,0.0,5.0,-2.4,8.6,-67.9,10
5.6,19,isocontour,75.43,5.5,-7.1,-81.0,-4.2,-0.3,4.2,6.3,5.6,-71.0,6
5.6,20,isocontour,84.87,-3.7,-8.3,-81.9,-4.3,3.2,5.4,-5.0,-6.7,-70.1,15
5.7,1,isocontour,80.43,-4.7,-8.1,-87.5,3.9,-2.4,4.6,-4.8,-6.6,-66.5,15
5.7,2,isocontour,71.65,5.9,7.8,-95.4,3.0,-3.5,4.6,-2.8,8.2,-67.9,10
5.7,3,isocontour,69.82,-8.6,-0.2,-74.3,1.5,0.6,1.6,-8.6,-0.2,-72.7,3
5.7,4,isocontour,86.94,-4.5,-8.1,-86.5,-2.7,-0.8,2.8,-4.8,-6.6,-66.5,15
5.7,5,isocontour,77.83,-0.1,-9.4,-89.2,-2.1,1.8,2.8,-5.0,-6.7,-70.1,15
5.7,6,isocontour,86.61,6.7,5.9,-79.3,-0.7,0.5,0.9,-2.8,8.2,-67.9,10
5.7,7,isocontour,85.46,8.7,-2.3,-82.1,-0.8,-2.6,2.7,-2.8,8.2,-67.9,10
5.7,8,isocontour,73.28,5.2,7.0,-76.3,3.5,-0.5,3.5,-2.8,8.2,-67.9,10
5.7,9,isocontour,84.1,7.6,5.3,-85.6,-1.9,1.5,2.4,-2.8,8.2,-67.9,10
5.7,10,isocontour,82.35,-2.3,9.2,-89.2,-1.4,2.3,2.7,-2.3,9.2,-67.9,10
5.7,11,isocontour,79.93,8.8,2.6,-84.3,-1.1,4.3,4.4,-2.8,8.2,-67.9,10
5.7,12,isocontour,78.52,-3.6,8.5,-85.9,3.9,4.0,5.6,-2.8,8.2,-67.9,10
5.7,13,isocontour,78.7,-6.6,6.5,-85.9,3.6,3.7,5.2,-2.8,8.2,-67.9,10
5.7,14,isocontour,79.85,2.8,-8.9,-86.6,8.5,1.8,8.7,6.3,5.6,-71.0,6
5.7,15,isocontour,92.64,-4.7,-7.1,-72.5,0.7,-4.9,4.9,-4.7,-7.1,-66.5,15
5.7,16,isocontour,75.76,-3.7,7.9,-76.4,5.1,1.7,5.4,-2.8,8.2,-67.9,10
5.7,17,isocontour,75.52,1.0,9.3,-86.9,-1.8,-3.1,3.6,-2.8,8.2,-67.9,10
5.7,18,isocontour,74.66,1.8,8.9,-81.9,-1.7,-2.8,3.3,-2.4,8.6,-67.9,10
5.7,19,isocontour,75.34,5.7,-6.9,-79.7,2.0,2.6,3.3,6.3,5.6,-71.0,6
5.7,20,isocontour,84.42,-4.0,-8.7,-92.1,-3.1,-4.6,5.5,-4.8,-6.6,-66.5,15
5.8,1,isocontour,79.56,-5.2,-7.6,-85.1,-5.0,4.7,6.9,-4.8,-6.6,-66.5,15
5.8,2,isocontour,71.6,5.8,7.5,-90.2,-1.6,-2.2,2.7,-2.8,8.2,-67.9,10
5.8,3,isocontour,69.81,-8.5,-0.2,-71.5,1.6,-0.1,1.6,-8.5,-0.2,-72.7,3
5.8,4,isocontour,86.93,-4.4,-8.2,-85.5,1.5,-0.2,1.5,-4.8,-6.6,-66.5,15
5.8,5,isocontour,77.4,-0.6,-9.1,-83.3,-4.3,3.3,5.4,-4.8,-6.6,-66.5,15
5.8,6,isocontour,85.27,5.9,6.0,-70.1,-7.9,0.6,7.9,-2.8,8.2,-67.9,10
5.8,7,isocontour,85.1,8.9,-2.8,-86.8,1.2,-5.0,5.1,-2.8,8.2,-67.9,10
5.8,8,isocontour,72.93,5.5,6.6,-74.1,3.1,-4.0,5.1,-2.8,8.2,-67.9,10
5.8,9,isocontour,84.06,7.4,5.4,-82.7,-2.4,0.7,2.5,-2.8,8.2,-67.9,10
5.8,10,isocontour,81.88,-1.8,9.0,-84.1,5.4,-1.6,5.6,-1.8,9.0,-67.9,10
5.8,11,isocontour,79.67,8.4,2.8,-77.5,-4.4,1.4,4.6,-2.8,8.2,-67.9,10
5.8,12,isocontour,78.5,-3.7,8.7,-89.8,-0.9,1.9,2.1,-2.8,8.2,-67.9,10
5.8,13,isocontour,78.44,-6.2,6.6,-81.1,4.5,0.7,4.6,-2.8,8.2,-67.9,10
5.8,14,isocontour,79.79,3.0,-8.8,-86.9,2.8,0.7,2.9,-5.0,-6.7,-70.1,15
5.8,15,isocontour,92.47,-4.8,-7.5,-78.9,-0.7,-3.9,4.0,-4.8,-7.5,-66.5,15
5.8,16,isocontour,75.64,-3.4,7.8,-72.6,3.4,-0.9,3.5,-2.8,8.2,-67.9,10
