Time,ID,z,Measurement,x,y,Ni,Linear Coverage,Abs(zi/z_goal),Ln(Abs(zi/z_goal))
57.6,30,,-81.9,2.2,8.8,7.0,1.75,0.819,-0.2
57.6,31,,-102.2,-3.7,9.4,4.0,2.8,1.022,0.022
57.6,32,,-86.2,1.8,9.1,7.0,1.75,0.862,-0.149
57.6,33,,-102.8,-6.5,-7.8,5.0,2.333,1.028,0.028
57.6,34,,-101.4,-10.1,-0.6,7.0,1.75,1.014,0.014
57.6,35,,-102.7,9.6,3.2,3.0,3.5,1.027,0.027
57.6,36,,-104.4,0.6,10.2,6.0,2.0,1.044,0.043
57.6,37,,-102.8,-10.1,0.8,7.0,1.75,1.028,0.028
57.6,38,,-102.3,-8.3,-5.8,7.0,1.75,1.023,0.023
57.6,39,,-80.7,4.4,7.8,7.0,1.75,0.807,-0.214
57.7,20,,-103.2,-9.0,-4.7,7.0,1.75,1.032,0.031
57.7,21,,-101.0,9.0,-4.6,0.0,14.0,1.01,0.01
57.7,22,,-102.8,-9.9,-2.2,8.0,1.556,1.028,0.028
57.7,23,,-101.2,3.1,-9.6,0.0,14.0,1.012,0.012
57.7,24,,-90.0,-9.2,-2.5,8.0,1.556,0.9,-0.105
57.7,25,,-101.9,-9.3,-3.9,7.0,1.75,1.019,0.019
57.7,26,,-101.3,-9.5,3.2,4.0,2.8,1.013,0.013
57.7,27,,-101.5,7.5,6.7,5.0,2.333,1.015,0.015
57.7,28,,-100.9,-1.1,10.0,5.0,2.333,1.009,0.009
57.7,29,,-102.3,6.1,8.1,6.0,2.0,1.023,0.023
57.7,30,,-81.3,2.3,8.7,7.0,1.75,0.813,-0.207
57.7,31,,-102.4,-3.7,9.4,4.0,2.8,1.024,0.024
57.7,32,,-86.3,1.9,9.1,7.0,1.75,0.863,-0.147
57.7,33,,-102.0,-6.5,-7.7,5.0,2.333,1.02,0.02
57.7,34,,-101.7,-10.1,-0.5,7.0,1.75,1.017,0.017
57.7,35,,-103.0,9.6,3.2,3.0,3.5,1.03,0.03
57.7,36,,-103.2,0.6,10.1,6.0,2.0,1.032,0.031
57.7,37,,-101.9,-10.1,0.7,7.0,1.75,1.019,0.019
57.7,38,,-102.1,-8.3,-5.8,7.0,1.75,1.021,0.021
57.7,39,,-81.1,4.5,7.8,7.0,1.75,0.811,-0.209
57.8,20,,-102.3,-9.0,-4.6,7.0,1.75,1.023,0.023
57.8,21,,-101.8,9.0,-4.6,0.0,14.0,1.018,0.018
57.8,22,,-102.7,-9.9,-2.1,8.0,1.556,1.027,0.027
57.8,23,,-101.6,3.1,-9.6,0.0,14.0,1.016,0.016
57.8,24,,-89.2,-9.1,-2.4,8.0,1.556,0.892,-0.114
57.8,25,,-102.6,-9.3,-4.0,7.0,1.75,1.026,0.026
57.8,26,,-101.9,-9.6,3.3,4.0,2.8,1.019,0.019
57.8,27,,-102.3,7.6,6.7,5.0,2.333,1.023,0.023
57.8,28,,-100.6,-1.1,10.0,5.0,2.333,1.006,0.006
57.8,29,,-101.3,6.1,8.0,6.0,2.0,1.013,0.013
57.8,30,,-81.2,2.2,8.7,7.0,1.75,0.812,-0.208
57.8,31,,-101.6,-3.6,9.4,4.0,2.8,1.016,0.016
57.8,32,,-85.1,1.8,9.0,7.0,1.75,0.851,-0.161
57.8,33,,-102.7,-6.5,-7.8,5.0,2.333,1.027,0.027
57.8,34,,-103.2,-10.1,-0.5,7.0,1.75,1.032,0.031
57.8,35,,-103.0,9.6,3.3,3.0,3.5,1.03,0.03
57.8,36,,-101.7,0.6,10.1,6.0,2.0,1.017,0.017
57.8,37,,-102.2,-10.1,0.8,7.0,1.75,1.022,0.022
57.8,38,,-101.2,-8.3,-5.7,7.0,1.75,1.012,0.012
57.8,39,,-80.8,4.5,7.8,7.0,1.75,0.808,-0.213
57.9,20,,-101.3,-9.0,-4.5,7.0,1.75,1.013,0.013
57.9,21,,-103.2,9.0,-4.6,0.0,14.0,1.032,0.031
57.9,22,,-102.0,-9.9,-2.1,8.0,1.556,1.02,0.02
57.9,23,,-101.7,3.2,-9.6,0.0,14.0,1.017,0.017
57.9,24,,-89.3,-9.1,-2.5,8.0,1.556,0.893,-0.113
57.9,25,,-102.6,-9.3,-4.0,7.0,1.75,1.026,0.026
57.9,26,,-102.2,-9.6,3.3,4.0,2.8,1.022,0.022
57.9,27,,-102.8,7.6,6.7,5.0,2.333,1.028,0.028
57.9,28,,-102.2,-1.1,10.0,5.0,2.333,1.022,0.022
57.9,29,,-101.2,6.1,8.0,6.0,2.0,1.012,0.012
57.9,30,,-81.4,2.2,8.8,7.0,1.75,0.814,-0.206
57.9,31,,-101.4,-3.7,9.4,4.0,2.8,1.014,0.014
57.9,32,,-84.7,1.8,9.0,7.0,1.75,0.847,-0.166
57.9,33,,-102.9,-6.5,-7.8,5.0,2.333,1.029,0.029
57.9,34,,-103.7,-10.2,-0.5,7.0,1.75,1.037,0.036
57.9,35,,-102.2,9.5,3.3,3.0,3.5,1.022,0.022
57.9,36,,-102.7,0.6,10.1,6.0,2.0,1.027,0.027
57.9,37,,-101.6,-10.1,0.8,7.0,1.75,1.016,0.016
57.9,38,,-101.7,-8.3,-5.8,7.0,1.75,1.017,0.017
57.9,39,,-80.3,4.4,7.8,7.0,1.75,0.803,-0.219
58.0,20,,-102.2,-9.0,-4.6,7.0,1.75,1.022,0.022
58.0,21,,-103.2,9.0,-4.7,0.0,14.0,1.032,0.031
58.0,22,,-101.9,-9.9,-2.2,8.0,1.556,1.019,0.019
58.0,23,,-101.8,3.1,-9.6,0.0,14.0,1.018,0.018
58.0,24,,-89.5,-9.1,-2.5,8.0,1.556,0.895,-0.111
58.0,25,,-102.4,-9.3,-3.9,7.0,1.75,1.024,0.024
58.0,26,,-102.5,-9.6,3.3,4.0,2.8,1.025,0.025
58.0,27,,-102.2,7.6,6.7,5.0,2.333,1.022,0.022
58.0,28,,-102.5,-1.2,10.1,5.0,2.333,1.025,0.025
58.0,29,,-102.6,6.2,8.0,6.0,2.0,1.026,0.026
58.0,30,,-81.1,2.1,8.8,7.0,1.75,0.811,-0.209
58.0,31,,-102.6,-3.7,9.4,4.0,2.8,1.026,0.026
58.0,32,,-83.3,1.8,9.0,7.0,1.75,0.833,-0.183
58.0,33,,-102.2,-6.5,-7.7,5.0,2.333,1.022,0.022
58.0,34,,-103.5,-10.2,-0.6,7.0,1.75,1.035,0.034
58.0,35,,-101.3,9.5,3.4,3.0,3.5,1.013,0.013
58.0,36,,-103.4,0.6,10.2,6.0,2.0,1.034,0.033
58.0,37,,-102.4,-10.1,0.8,7.0,1.75,1.024,0.024
58.0,38,,-102.2,-8.2,-5.9,7.0,1.75,1.022,0.022
58.0,39,,-80.9,4.5,7.8,7.0,1.75,0.809,-0.212
58.1,20,,-103.0,-9.0,-4.6,7.0,1.75,1.03,0.03
58.1,21,,-102.0,9.0,-4.6,0.0,14.0,1.02,0.02
58.1,22,,-101.6,-9.9,-2.1,8.0,1.556,1.016,0.016
58.1,23,,-102.3,3.2,-9.6,0.0,14.0,1.023,0.023
58.1,24,,-89.2,-9.1,-2.6,8.0,1.556,0.892,-0.114
58.1,25,,-100.8,-9.3,-3.9,7.0,1.75,1.008,0.008
58.1,26,,-102.7,-9.6,3.3,4.0,2.8,1.027,0.027
58.1,27,,-101.9,7.6,6.7,5.0,2.333,1.019,0.019
58.1,28,,-101.3,-1.1,10.0,5.0,2.333,1.013,0.013
58.1,29,,-103.3,6.3,8.0,6.0,2.0,1.033,0.032
58.1,30,,-81.3,2.2,8.7,7.0,1.75,0.813,-0.207
58.1,31,,-103.2,-3.7,9.4,4.0,2.8,1.032,0.031
58.1,32,,-83.3,1.7,9.0,7.0,1.75,0.833,-0.183
58.1,33,,-101.6,-6.6,-7.6,5.0,2.333,1.016,0.016
58.1,34,,-102.7,-10.1,-0.6,7.0,1.75,1.027,0.027
58.1,35,,-101.8,9.5,3.4,3.0,3.5,1.018,0.018
58.1,36,,-101.8,0.6,10.1,6.0,2.0,1.018,0.018
58.1,37,,-102.4,-10.1,0.8,7.0,1.75,1.024,0.024
58.1,38,,-101.9,-8.2,-5.9,7.0,1.75,1.019,0.019
58.1,39,,-80.4,4.5,7.7,7.0,1.75,0.804,-0.218
58.2,20,,-102.0,-9.0,-4.6,7.0,1.75,1.02,0.02
58.2,21,,-100.7,8.9,-4.6,0.0,14.0,1.007,0.007
58.2,22,,-102.9,-9.9,-2.0,8.0,1.556,1.029,0.029
58.2,23,,-102.0,3.2,-9.6,0.0,14.0,1.02,0.02
58.2,24,,-89.8,-9.1,-2.6,8.0,1.556,0.898,-0.108
58.2,25,,-101.0,-9.3,-3.9,7.0,1.75,1.01,0.01
58.2,26,,-101.8,-9.6,3.2,4.0,2.8,1.018,0.018
58.2,27,,-102.2,7.6,6.7,5.0,2.333,1.022,0.022
58.2,28,,-101.3,-1.2,10.0,5.0,2.333,1.013,0.013
58.2,29,,-102.0,6.3,7.9,6.0,2.0,1.02,0.02
58.2,30,,-81.2,2.1,8.8,7.0,1.75,0.812,-0.208
58.2,31,,-103.3,-3.7,9.5,4.0,2.8,1.033,0.032
58.2,32,,-83.9,1.7,9.0,7.0,1.75,0.839,-0.176
58.2,33,,-102.4,-6.6,-7.7,5.0,2.333,1.024,0.024
58.2,34,,-102.7,-10.1,-0.6,7.0,1.75,1.027,0.027
58.2,35,,-102.4,9.6,3.3,3.0,3.5,1.024,0.024
58.2,36,,-102.4,0.6,10.1,6.0,2.0,1.024,0.024
58.2,37,,-102.3,-10.1,0.7,7.0,1.75,1.023,0.023
58.2,38,,-102.3,-8.2,-5.9,7.0,1.75,1.023,0.023
58.2,39,,-80.3,4.5,7.8,7.0,1.75,0.803,-0.219
58.3,20,,-102.2,-9.0,-4.5,7.0,1.75,1.022,0.022
58.3,21,,-100.7,8.9,-4.6,0.0,14.0,1.007,0.007
58.3,22,,-102.7,-9.9,-2.0,8.0,1.556,1.027,0.027
58.3,23,,-101.5,3.2,-9.6,0.0,14.0,1.015,0.015
58.3,24,,-90.5,-9.1,-2.7,8.0,1.556,0.905,-0.1
58.3,25,,-102.3,-9.3,-3.9,7.0,1.75,1.023,0.023
58.3,26,,-101.4,-9.6,3.2,4.0,2.8,1.014,0.014
58.3,27,,-102.5,7.5,6.7,5.0,2.333,1.025,0.025
58.3,28,,-101.5,-1.3,10.0,5.0,2.333,1.015,0.015
58.3,29,,-101.8,6.3,7.9,6.0,2.0,1.018,0.018
58.3,30,,-81.5,2.1,8.8,7.0,1.75,0.815,-0.205
58.3,31,,-102.6,-3.7,9.4,4.0,2.8,1.026,0.026
58.3,32,,-83.4,1.8,9.0,7.0,1.75,0.834,-0.182
58.3,33,,-102.8,-6.6,-7.7,5.0,2.333,1.028,0.028
58.3,34,,-101.8,-10.1,-0.7,7.0,1.75,1.018,0.018
58.3,35,,-102.3,9.6,3.2,3.0,3.5,1.023,0.023
58.3,36,,-102.4,0.7,10.1,6.0,2.0,1.024,0.024
58.3,37,,-101.5,-10.1,0.7,7.0,1.75,1.015,0.015
58.3,38,,-102.0,-8.2,-5.9,7.0,1.75,1.02,0.02
58.3,39,,-79.7,4.4,7.8,7.0,1.75,0.797,-0.227
58.4,20,,-101.4,-9.0,-4.5,7.0,1.75,1.014,0.014
58.4,21,,-101.5,9.0,-4.6,0.0,14.0,1.015,0.015
58.4,22,,-102.2,-9.9,-2.0,8.0,1.556,1.022,0.022
58.4,23,,-101.0,3.2,-9.5,0.0,14.0,1.01,0.01
58.4,24,,-90.0,-9.1,-2.6,8.0,1.556,0.9,-0.105
58.4,25,,-103.5,-9.4,-3.9,7.0,1.75,1.035,0.034
58.4,26,,-101.3,-9.5,3.3,4.0,2.8,1.013,0.013
58.4,27,,-100.9,7.5,6.7,5.0,2.333,1.009,0.009
58.4,28,,-101.9,-1.4,10.0,5.0,2.333,1.019,0.019
58.4,29,,-102.8,6.4,7.9,6.0,2.0,1.028,0.028
58.4,30,,-81.5,2.1,8.8,7.0,1.75,0.815,-0.205
58.4,31,,-101.8,-3.6,9.4,4.0,2.8,1.018,0.018
58.4,32,,-83.8,1.8,9.0,7.0,1.75,0.838,-0.177
58.4,33,,-102.0,-6.6,-7.7,5.0,2.333,1.02,0.02
58.4,34,,-102.4,-10.1,-0.7,7.0,1.75,1.024,0.024
58.4,35,,-102.2,9.6,3.3,3.0,3.5,1.022,0.022
58.4,36,,-101.5,0.7,10.0,6.0,2.0,1.015,0.015
58.4,37,,-101.5,-10.1,0.6,7.0,1.75,1.015,0.015
58.4,38,,-102.1,-8.2,-5.9,7.0,1.75,1.021,0.021
58.4,39,,-79.8,4.3,7.8,7.0,1.75,0.798,-0.226
58.5,20,,-101.3,-9.0,-4.5,7.0,1.75,1.013,0.013
58.5,21,,-103.2,9.0,-4.7,0.0,14.0,1.032,0.031
58.5,22,,-100.7,-9.8,-2.0,8.0,1.556,1.007,0.007
58.5,23,,-101.3,3.2,-9.6,0.0,14.0,1.013,0.013
58.5,24,,-89.3,-9.1,-2.6,8.0,1.556,0.893,-0.113
58.5,25,,-103.0,-9.4,-3.9,7.0,1.75,1.03,0.03
58.5,26,,-102.0,-9.5,3.4,4.0,2.8,1.02,0.02
58.5,27,,-101.3,7.5,6.7,5.0,2.333,1.013,0.013
58.5,28,,-104.0,-1.4,10.1,5.0,2.333,1.04,0.039
58.5,29,,-103.3,6.4,7.9,6.0,2.0,1.033,0.032
58.5,30,,-80.9,2.2,8.7,7.0,1.75,0.809,-0.212
58.5,31,,-102.2,-3.6,9.4,4.0,2.8,1.022,0.022
58.5,32,,-84.2,1.8,9.0,7.0,1.75,0.842,-0.172
58.5,33,,-102.2,-6.6,-7.6,5.0,2.333,1.022,0.022
58.5,34,,-101.8,-10.1,-0.7,7.0,1.75,1.018,0.018
58.5,35,,-101.4,9.5,3.3,3.0,3.5,1.014,0.014
58.5,36,,-102.1,0.8,10.1,6.0,2.0,1.021,0.021
58.5,37,,-102.6,-10.1,0.8,7.0,1.75,1.026,0.026
58.5,38,,-101.9,-8.2,-5.9,7.0,1.75,1.019,0.019
58.5,39,,-80.3,4.4,7.8,7.0,1.75,0.803,-0.219
58.6,20,,-102.6,-9.0,-4.7,7.0,1.75,1.026,0.026
58.6,21,,-103.7,9.0,-4.7,0.0,14.0,1.037,0.036
58.6,22,,-101.4,-9.9,-1.9,8.0,1.556,1.014,0.014
58.6,23,,-101.6,3.2,-9.6,0.0,14.0,1.016,0.016
58.6,24,,-90.3,-9.2,-2.5,8.0,1.556,0.903,-0.102
58.6,25,,-102.4,-9.4,-3.8,7.0,1.75,1.024,0.024
58.6,26,,-103.0,-9.5,3.5,4.0,2.8,1.03,0.03
58.6,27,,-102.4,7.6,6.7,5.0,2.333,1.024,0.024
58.6,28,,-104.1,-1.5,10.1,5.0,2.333,1.041,0.04
58.6,29,,-101.9,6.4,7.8,6.0,2.0,1.019,0.019
58.6,30,,-80.6,2.3,8.7,7.0,1.75,0.806,-0.216
58.6,31,,-101.9,-3.6,9.4,4.0,2.8,1.019,0.019
58.6,32,,-84.1,1.9,9.0,7.0,1.75,0.841,-0.173
58.6,33,,-101.9,-6.7,-7.6,5.0,2.333,1.019,0.019
58.6,34,,-102.5,-10.1,-0.7,7.0,1.75,1.025,0.025
58.6,35,,-101.2,9.5,3.3,3.0,3.5,1.012,0.012
58.6,36,,-102.8,0.8,10.1,6.0,2.0,1.028,0.028
58.6,37,,-102.7,-10.1,0.8,7.0,1.75,1.027,0.027
58.6,38,,-102.5,-8.2,-5.9,7.0,1.75,1.025,0.025
58.6,39,,-80.5,4.5,7.8,7.0,1.75,0.805,-0.217
58.7,20,,-103.0,-9.0,-4.7,7.0,1.75,1.03,0.03
58.7,21,,-102.5,9.0,-4.7,0.0,14.0,1.025,0.025
58.7,22,,-102.8,-10.0,-1.9,8.0,1.556,1.028,0.028
58.7,23,,-101.5,3.2,-9.6,0.0,14.0,1.015,0.015
58.7,24,,-90.0,-9.1,-2.6,8.0,1.556,0.9,-0.105
58.7,25,,-102.1,-9.3,-3.9,7.0,1.75,1.021,0.021
58.7,26,,-102.5,-9.5,3.5,4.0,2.8,1.025,0.025
58.7,27,,-102.1,7.6,6.6,5.0,2.333,1.021,0.021
58.7,28,,-102.5,-1.5,10.0,5.0,2.333,1.025,0.025
58.7,29,,-102.7,6.4,7.9,6.0,2.0,1.027,0.027
58.7,30,,-80.3,2.2,8.7,7.0,1.75,0.803,-0.219
58.7,31,,-102.3,-3.6,9.5,4.0,2.8,1.023,0.023
58.7,32,,-83.2,1.9,8.9,7.0,1.75,0.832,-0.184
58.7,33,,-102.7,-6.6,-7.7,5.0,2.333,1.027,0.027
58.7,34,,-103.3,-10.1,-0.6,7.0,1.75,1.033,0.032
58.7,35,,-101.6,9.6,3.1,3.0,3.5,1.016,0.016
58.7,36,,-102.0,0.9,10.1,6.0,2.0,1.02,0.02
58.7,37,,-101.9,-10.1,0.7,7.0,1.75,1.019,0.019
58.7,38,,-102.1,-8.2,-5.9,7.0,1.75,1.021,0.021
58.7,39,,-80.8,4.5,7.8,7.0,1.75,0.808,-0.213
58.8,20,,-102.2,-9.0,-4.7,7.0,1.75,1.022,0.022
58.8,21,,-100.9,8.9,-4.6,0.0,14.0,1.009,0.009
58.8,22,,-102.5,-10.0,-1.8,8.0,1.556,1.025,0.025
58.8,23,,-101.5,3.1,-9.6,0.0,14.0,1.015,0.015
58.8,24,,-89.7,-9.1,-2.6,8.0,1.556,0.897,-0.109
58.8,25,,-101.5,-9.3,-3.8,7.0,1.75,1.015,0.015
58.8,26,,-102.0,-9.5,3.5,4.0,2.8,1.02,0.02
58.8,27,,-101.2,7.6,6.6,5.0,2.333,1.012,0.012
58.8,28,,-101.4,-1.4,10.0,5.0,2.333,1.014,0.014
58.8,29,,-102.4,6.4,7.8,6.0,2.0,1.024,0.024
58.8,30,,-80.6,2.2,8.7,7.0,1.75,0.806,-0.216
58.8,31,,-103.6,-3.6,9.5,4.0,2.8,1.036,0.035
58.8,32,,-82.6,1.9,8.9,7.0,1.75,0.826,-0.191
58.8,33,,-102.7,-6.6,-7.7,5.0,2.333,1.027,0.027
58.8,34,,-102.4,-10.1,-0.7,7.0,1.75,1.024,0.024
58.8,35,,-101.6,9.6,3.1,3.0,3.5,1.016,0.016
58.8,36,,-101.6,0.9,10.0,6.0,2.0,1.016,0.016
58.8,37,,-102.2,-10.1,0.7,7.0,1.75,1.022,0.022
58.8,38,,-102.2,-8.2,-5.8,7.0,1.75,1.022,0.022
58.8,39,,-80.5,4.6,7.7,7.0,1.75,0.805,-0.217
58.9,20,,-101.9,-9.0,-4.6,7.0,1.75,1.019,0.019
58.9,21,,-101.4,8.9,-4.6,0.0,14.0,1.014,0.014
58.9,22,,-100.9,-9.9,-1.8,8.0,1.556,1.009,0.009
58.9,23,,-101.0,3.1,-9.5,0.0,14.0,1.01,0.01
58.9,24,,-89.8,-9.1,-2.5,8.0,1.556,0.898,-0.108
58.9,25,,-101.9,-9.3,-3.8,7.0,1.75,1.019,0.019
58.9,26,,-102.3,-9.5,3.4,4.0,2.8,1.023,0.023
58.9,27,,-101.0,7.6,6.6,5.0,2.333,1.01,0.01
58.9,28,,-102.0,-1.5,10.0,5.0,2.333,1.02,0.02
58.9,29,,-101.6,6.4,7.8,6.0,2.0,1.016,0.016
58.9,30,,-80.2,2.3,8.6,7.0,1.75,0.802,-0.221
58.9,31,,-103.0,-3.5,9.5,4.0,2.8,1.03,0.03
58.9,32,,-83.2,1.9,8.9,7.0,1.75,0.832,-0.184
58.9,33,,-102.8,-6.7,-7.6,5.0,2.333,1.028,0.028
58.9,34,,-102.3,-10.1,-0.7,7.0,1.75,1.023,0.023
58.9,35,,-101.9,9.6,3.0,3.0,3.5,1.019,0.019
58.9,36,,-102.7,0.9,10.1,6.0,2.0,1.027,0.027
58.9,37,,-102.3,-10.1,0.7,7.0,1.75,1.023,0.023
58.9,38,,-101.5,-8.3,-5.8,7.0,1.75,1.015,0.015
58.9,39,,-79.6,4.5,7.7,7.0,1.75,0.796,-0.228
59.0,20,,-102.1,-8.9,-4.7,7.0,1.75,1.021,0.021
59.0,21,,-102.5,9.0,-4.7,0.0,14.0,1.025,0.025
59.0,22,,-101.2,-9.9,-1.8,8.0,1.556,1.012,0.012
59.0,23,,-100.7,3.2,-9.5,0.0,14.0,1.007,0.007
59.0,24,,-90.6,-9.2,-2.5,8.0,1.556,0.906,-0.099
59.0,25,,-103.1,-9.4,-3.8,7.0,1.75,1.031,0.031
59.0,26,,-102.6,-9.5,3.4,4.0,2.8,1.026,0.026
59.0,27,,-101.8,7.6,6.7,5.0,2.333,1.018,0.018
59.0,28,,-102.6,-1.5,10.0,5.0,2.333,1.026,0.026
59.0,29,,-101.8,6.4,7.8,6.0,2.0,1.018,0.018
59.0,30,,-80.0,2.4,8.6,7.0,1.75,0.8,-0.223
59.0,31,,-103.1,-3.5,9.5,4.0,2.8,1.031,0.031
59.0,32,,-83.4,1.9,8.9,7.0,1.75,0.834,-0.182
59.0,33,,-102.9,-6.7,-7.6,5.0,2.333,1.029,0.029
59.0,34,,-102.0,-10.1,-0.8,7.0,1.75,1.02,0.02
59.0,35,,-103.0,9.7,2.9,3.0,3.5,1.03,0.03
59.0,36,,-103.2,0.9,10.1,6.0,2.0,1.032,0.031
59.0,37,,-102.4,-10.1,0.6,7.0,1.75,1.024,0.024
59.0,38,,-101.3,-8.2,-5.8,7.0,1.75,1.013,0.013
59.0,39,,-79.5,4.6,7.7,7.0,1.75,0.795,-0.229
59.1,20,,-102.1,-8.9,-4.7,7.0,1.75,1.021,0.021
59.1,21,,-103.0,9.0,-4.7,0.0,14.0,1.03,0.03
59.1,22,,-102.2,-10.0,-1.6,8.0,1.556,1.022,0.022
59.1,23,,-101.2,3.2,-9.6,0.0,14.0,1.012,0.012
59.1,24,,-91.2,-9.2,-2.6,8.0,1.556,0.912,-0.092
59.1,25,,-102.5,-9.4,-3.9,7.0,1.75,1.025,0.025
59.1,26,,-102.5,-9.5,3.4,4.0,2.8,1.025,0.025
59.1,27,,-102.3,7.7,6.6,5.0,2.333,1.023,0.023
59.1,28,,-102.1,-1.5,10.0,5.0,2.333,1.021,0.021
59.1,29,,-102.8,6.4,7.9,6.0,2.0,1.028,0.028
59.1,30,,-80.4,2.5,8.6,7.0,1.75,0.804,-0.218
59.1,31,,-103.2,-3.4,9.6,4.0,2.8,1.032,0.031
59.1,32,,-83.2,2.0,8.9,7.0,1.75,0.832,-0.184
59.1,33,,-102.8,-6.7,-7.6,5.0,2.333,1.028,0.028
59.1,34,,-101.5,-10.0,-0.8,7.0,1.75,1.015,0.015
59.1,35,,-102.5,9.7,2.9,2.0,4.667,1.025,0.025
59.1,36,,-102.3,0.9,10.1,6.0,2.0,1.023,0.023
59.1,37,,-102.2,-10.1,0.6,7.0,1.75,1.022,0.022
59.1,38,,-102.4,-8.2,-6.0,7.0,1.75,1.024,0.024
59.1,39,,-80.1,4.6,7.7,7.0,1.75,0.801,-0.222
59.2,20,,-101.7,-8.9,-4.7,7.0,1.75,1.017,0.017
59.2,21,,-101.7,8.9,-4.7,0.0,14.0,1.017,0.017
59.2,22,,-102.4,-10.0,-1.6,8.0,1.556,1.024,0.024
59.2,23,,-100.8,3.2,-9.5,0.0,14.0,1.008,0.008
59.2,24,,-90.8,-9.2,-2.5,8.0,1.556,0.908,-0.097
59.2,25,,-102.1,-9.4,-3.8,7.0,1.75,1.021,0.021
59.2,26,,-101.9,-9.5,3.3,4.0,2.8,1.019,0.019
59.2,27,,-102.5,7.7,6.6,5.0,2.333,1.025,0.025
59.2,28,,-101.0,-1.4,9.9,5.0,2.333,1.01,0.01
59.2,29,,-102.1,6.4,7.8,6.0,2.0,1.021,0.021
59.2,30,,-81.2,2.5,8.7,7.0,1.75,0.812,-0.208
59.2,31,,-102.8,-3.3,9.6,4.0,2.8,1.028,0.028
59.2,32,,-82.8,2.0,8.9,7.0,1.75,0.828,-0.189
59.2,33,,-103.0,-6.8,-7.5,5.0,2.333,1.03,0.03
59.2,34,,-101.1,-10.0,-0.8,7.0,1.75,1.011,0.011
59.2,35,,-102.4,9.7,2.9,2.0,4.667,1.024,0.024
59.2,36,,-101.6,0.9,10.0,6.0,2.0,1.016,0.016
59.2,37,,-102.1,-10.1,0.5,7.0,1.75,1.021,0.021
59.2,38,,-102.9,-8.2,-6.0,7.0,1.75,1.029,0.029
59.2,39,,-79.5,4.6,7.7,7.0,1.75,0.795,-0.229
59.3,20,,-101.8,-8.9,-4.8,7.0,1.75,1.018,0.018
59.3,21,,-101.5,8.9,-4.6,0.0,14.0,1.015,0.015
59.3,22,,-101.2,-9.9,-1.6,8.0,1.556,1.012,0.012
59.3,23,,-100.3,3.2,-9.5,0.0,14.0,1.003,0.003
59.3,24,,-91.3,-9.2,-2.5,8.0,1.556,0.913,-0.091
59.3,25,,-102.3,-9.4,-3.8,7.0,1.75,1.023,0.023
59.3,26,,-101.8,-9.5,3.4,4.0,2.8,1.018,0.018
59.3,27,,-101.4,7.7,6.5,5.0,2.333,1.014,0.014
59.3,28,,-101.4,-1.5,10.0,5.0,2.333,1.014,0.014
59.3,29,,-102.2,6.4,7.9,6.0,2.0,1.022,0.022
59.3,30,,-81.1,2.4,8.7,7.0,1.75,0.811,-0.209
59.3,31,,-102.8,-3.3,9.6,4.0,2.8,1.028,0.028
59.3,32,,-82.9,2.0,8.9,7.0,1.75,0.829,-0.188
59.3,33,,-103.1,-6.8,-7.5,5.0,2.333,1.031,0.031
59.3,34,,-102.4,-10.1,-0.7,7.0,1.75,1.024,0.024
59.3,35,,-101.6,9.6,3.0,3.0,3.5,1.016,0.016
59.3,36,,-101.8,0.9,10.0,6.0,2.0,1.018,0.018
59.3,37,,-101.9,-10.1,0.4,7.0,1.75,1.019,0.019
59.3,38,,-102.7,-8.2,-6.0,7.0,1.75,1.027,0.027
59.3,39,,-79.8,4.5,7.7,7.0,1.75,0.798,-0.226
59.4,20,,-102.9,-8.9,-4.9,7.0,1.75,1.029,0.029
59.4,21,,-103.3,9.0,-4.7,0.0,14.0,1.033,0.032
59.4,22,,-101.9,-10.0,-1.6,8.0,1.556,1.019,0.019
59.4,23,,-100.0,3.2,-9.5,0.0,14.0,1.0,0.0
59.4,24,,-91.3,-9.2,-2.4,8.0,1.556,0.913,-0.091
59.4,25,,-101.6,-9.4,-3.7,7.0,1.75,1.016,0.016
59.4,26,,-102.0,-9.5,3.5,4.0,2.8,1.02,0.02
59.4,27,,-101.9,7.7,6.6,5.0,2.333,1.019,0.019
59.4,28,,-101.9,-1.7,10.0,5.0,2.333,1.019,0.019
59.4,29,,-100.8,6.3,7.8,6.0,2.0,1.008,0.008
59.4,30,,-81.7,2.4,8.7,7.0,1.75,0.817,-0.202
59.4,31,,-102.0,-3.2,9.6,4.0,2.8,1.02,0.02
59.4,32,,-83.0,2.0,8.9,7.0,1.75,0.83,-0.186
59.4,33,,-103.2,-6.9,-7.5,5.0,2.333,1.032,0.031
59.4,34,,-101.8,-10.1,-0.7,7.0,1.75,1.018,0.018
59.4,35,,-102.3,9.7,2.9,3.0,3.5,1.023,0.023
59.4,36,,-103.0,1.0,10.1,6.0,2.0,1.03,0.03
59.4,37,,-102.9,-10.1,0.5,7.0,1.75,1.029,0.029
59.4,38,,-102.8,-8.2,-5.9,7.0,1.75,1.028,0.028
59.4,39,,-78.6,4.5,7.6,7.0,1.75,0.786,-0.241
59.5,20,,-103.7,-8.9,-4.9,7.0,1.75,1.037,0.036
59.5,21,,-103.0,9.0,-4.7,0.0,14.0,1.03,0.03
59.5,22,,-103.7,-10.1,-1.5,8.0,1.556,1.037,0.036
59.5,23,,-100.0,3.2,-9.5,0.0,14.0,1.0,0.0
