Time,Average Ln(Abs(zi/z_goal)),Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
64.4,-0.023,61.96,0.644,9.9,10.0,-10.2,-9.5,79.2,0.782
64.5,-0.021,61.96,0.645,9.9,10.1,-10.2,-9.5,79.4,0.78
64.6,-0.022,61.96,0.646,9.9,10.2,-10.1,-9.4,79.2,0.782
64.7,-0.02,61.96,0.647,9.9,10.2,-10.1,-9.5,79.4,0.78
64.8,-0.02,62.29,0.648,9.9,10.1,-10.1,-9.5,79.2,0.786
64.9,-0.022,62.04,0.649,10.0,10.1,-10.1,-9.5,79.4,0.781
65.0,-0.023,62.04,0.65,10.0,10.1,-10.1,-9.5,79.4,0.781
65.1,-0.022,61.79,0.651,10.0,10.1,-10.1,-9.5,79.4,0.778
65.2,-0.022,61.54,0.652,10.0,10.1,-10.1,-9.4,79.2,0.777
65.3,-0.02,61.54,0.653,10.0,10.2,-10.1,-9.4,79.4,0.775
65.4,-0.022,61.79,0.654,9.9,10.2,-10.1,-9.4,79.2,0.78
65.5,-0.021,62.04,0.655,10.0,10.2,-10.1,-9.4,79.4,0.781
65.6,-0.022,62.37,0.656,10.0,10.1,-10.1,-9.4,79.2,0.788
65.7,-0.022,63.07,0.657,9.9,10.1,-10.1,-9.4,79.0,0.798
65.8,-0.019,63.07,0.658,10.0,10.1,-10.1,-9.5,79.4,0.794
65.9,-0.02,62.04,0.659,10.0,10.1,-10.1,-9.5,79.4,0.781
66.0,-0.023,62.04,0.66,9.9,10.1,-10.1,-9.5,79.2,0.783
66.1,-0.022,62.04,0.661,10.0,10.0,-10.1,-9.5,79.2,0.783
66.2,-0.02,63.2,0.662,10.0,10.1,-10.1,-9.5,79.4,0.796
66.3,-0.02,62.04,0.663,10.0,10.1,-10.1,-9.5,79.4,0.781
66.4,-0.02,63.46,0.664,10.0,10.1,-10.1,-9.5,79.4,0.799
66.5,-0.02,63.46,0.665,10.0,10.1,-10.1,-9.5,79.4,0.799
66.6,-0.02,62.96,0.666,10.0,10.0,-10.1,-9.6,79.4,0.793
66.7,-0.021,62.96,0.667,10.0,10.0,-10.1,-9.5,79.2,0.795
66.8,-0.019,62.96,0.668,10.0,10.1,-10.1,-9.5,79.4,0.793
66.9,-0.017,64.82,0.669,10.0,10.1,-10.1,-9.5,79.4,0.816
67.0,-0.018,64.82,0.67,10.0,10.1,-10.1,-9.5,79.4,0.816
67.1,-0.02,64.82,0.671,10.0,10.1,-10.1,-9.5,79.4,0.816
67.2,-0.018,64.82,0.672,10.1,10.1,-10.1,-9.5,79.6,0.814
67.3,-0.016,64.82,0.673,10.1,10.0,-10.1,-9.5,79.4,0.816
67.4,-0.017,64.66,0.674,10.0,10.0,-10.1,-9.6,79.4,0.814
67.5,-0.014,65.13,0.675,10.0,10.0,-10.1,-9.6,79.4,0.82
67.6,-0.013,65.32,0.676,10.0,10.1,-10.1,-9.6,79.6,0.821
67.7,-0.012,65.07,0.677,10.1,10.1,-10.1,-9.6,79.8,0.815
67.8,-0.013,64.82,0.678,10.1,10.1,-10.0,-9.6,79.6,0.814
67.9,-0.014,65.32,0.679,10.0,10.1,-10.1,-9.6,79.6,0.821
68.0,-0.014,64.86,0.68,10.0,10.0,-10.1,-9.6,79.4,0.817
68.1,-0.012,64.66,0.681,10.1,10.0,-10.1,-9.5,79.4,0.814
68.2,-0.012,64.66,0.682,10.2,10.0,-10.1,-9.5,79.6,0.812
68.3,-0.013,64.66,0.683,10.1,10.0,-10.1,-9.5,79.4,0.814
68.4,-0.014,64.66,0.684,10.1,10.0,-10.1,-9.5,79.4,0.814
68.5,-0.013,64.66,0.685,10.0,10.0,-10.1,-9.5,79.2,0.816
68.6,-0.012,64.66,0.686,10.0,9.9,-10.1,-9.5,79.0,0.818
68.7,-0.014,64.66,0.687,10.1,10.0,-10.1,-9.5,79.4,0.814
68.8,-0.013,64.66,0.688,10.1,10.0,-10.1,-9.5,79.4,0.814
68.9,-0.012,64.66,0.689,10.0,10.0,-10.1,-9.5,79.2,0.816
69.0,-0.014,64.66,0.69,10.0,9.9,-10.1,-9.5,79.0,0.818
69.1,-0.015,64.66,0.691,10.1,9.9,-10.1,-9.6,79.4,0.814
69.2,-0.013,64.66,0.692,10.1,10.0,-10.1,-9.5,79.4,0.814
69.3,-0.011,64.66,0.693,10.1,10.0,-10.1,-9.6,79.6,0.812
69.4,-0.012,64.66,0.694,10.1,10.0,-10.1,-9.6,79.6,0.812
69.5,-0.01,64.66,0.695,10.1,9.9,-10.1,-9.5,79.2,0.816
69.6,-0.009,64.66,0.696,10.0,9.9,-10.1,-9.5,79.0,0.818
69.7,-0.01,64.66,0.697,10.0,9.9,-10.1,-9.6,79.2,0.816
69.8,-0.009,64.66,0.698,10.1,10.0,-10.1,-9.5,79.4,0.814
69.9,-0.009,64.66,0.699,10.1,10.0,-10.1,-9.5,79.4,0.814
70.0,-0.01,64.66,0.7,10.1,10.0,-10.1,-9.6,79.6,0.812
70.1,-0.011,64.66,0.701,10.1,10.0,-10.1,-9.6,79.6,0.812
70.2,-0.011,64.66,0.702,10.0,10.0,-10.0,-9.6,79.2,0.816
70.3,-0.011,64.66,0.703,10.1,9.9,-10.1,-9.6,79.4,0.814
70.4,-0.01,65.13,0.704,10.0,9.9,-10.1,-9.6,79.2,0.822
70.5,-0.008,64.66,0.705,10.0,9.9,-10.1,-9.6,79.2,0.816
70.6,-0.01,64.66,0.706,10.0,9.9,-10.1,-9.6,79.2,0.816
70.7,-0.01,64.66,0.707,10.0,9.9,-10.1,-9.6,79.2,0.816
70.8,-0.008,64.66,0.708,10.1,9.8,-10.1,-9.6,79.2,0.816
70.9,-0.006,64.66,0.709,10.1,9.8,-10.1,-9.6,79.2,0.816
71.0,-0.009,64.86,0.71,10.1,9.8,-10.1,-9.5,79.0,0.821
71.1,-0.01,64.66,0.711,10.1,9.8,-10.1,-9.6,79.2,0.816
71.2,-0.007,64.66,0.712,10.1,9.7,-10.1,-9.5,78.8,0.821
71.3,-0.007,64.66,0.713,10.1,9.8,-10.1,-9.5,79.0,0.818
71.4,-0.007,64.66,0.714,10.1,9.8,-10.1,-9.5,79.0,0.818
71.5,-0.008,64.66,0.715,10.1,9.8,-10.1,-9.5,79.0,0.818
71.6,-0.006,64.66,0.716,10.1,9.8,-10.1,-9.5,79.0,0.818
71.7,-0.005,64.66,0.717,10.0,9.8,-10.1,-9.6,79.0,0.818
71.8,-0.003,64.66,0.718,10.0,9.9,-10.1,-9.6,79.2,0.816
71.9,-0.004,64.66,0.719,10.1,9.9,-10.2,-9.5,79.4,0.814
72.0,-0.008,64.66,0.72,10.1,9.8,-10.1,-9.6,79.2,0.816
72.1,-0.008,64.66,0.721,10.0,9.7,-10.1,-9.5,78.6,0.823
72.2,-0.008,64.66,0.722,10.0,9.7,-10.0,-9.6,78.6,0.823
72.3,-0.006,64.66,0.723,10.0,9.8,-10.1,-9.5,78.8,0.821
72.4,-0.005,64.66,0.724,10.1,9.9,-10.2,-9.5,79.4,0.814
72.5,-0.002,64.66,0.725,10.0,9.8,-10.2,-9.5,79.0,0.818
72.6,-0.005,64.66,0.726,10.0,9.8,-10.1,-9.5,78.8,0.821
72.7,-0.008,64.66,0.727,10.0,9.8,-10.1,-9.5,78.8,0.821
72.8,-0.006,64.66,0.728,10.0,9.7,-10.1,-9.5,78.6,0.823
72.9,-0.006,64.66,0.729,9.9,9.7,-10.1,-9.5,78.4,0.825
73.0,-0.007,64.66,0.73,10.0,9.8,-10.1,-9.5,78.8,0.821
73.1,-0.008,64.66,0.731,10.1,9.7,-10.1,-9.5,78.8,0.821
73.2,-0.01,64.66,0.732,10.0,9.7,-10.0,-9.5,78.4,0.825
73.3,-0.007,64.66,0.733,10.0,9.7,-10.1,-9.5,78.6,0.823
73.4,-0.006,64.66,0.734,10.0,9.8,-10.1,-9.5,78.8,0.821
73.5,-0.008,64.66,0.735,10.0,9.8,-10.1,-9.5,78.8,0.821
73.6,-0.007,64.66,0.736,10.0,9.8,-10.1,-9.5,78.8,0.821
73.7,-0.007,64.66,0.737,10.0,9.8,-10.1,-9.5,78.8,0.821
73.8,-0.009,64.66,0.738,10.0,9.7,-10.1,-9.6,78.8,0.821
73.9,-0.007,64.66,0.739,10.0,9.7,-10.1,-9.5,78.6,0.823
74.0,-0.006,64.66,0.74,10.0,9.7,-10.1,-9.6,78.8,0.821
74.1,-0.009,64.66,0.741,10.0,9.7,-10.1,-9.6,78.8,0.821
74.2,-0.01,64.66,0.742,10.0,9.6,-10.1,-9.6,78.6,0.823
74.3,-0.01,64.66,0.743,10.0,9.7,-10.1,-9.5,78.6,0.823
74.4,-0.007,64.66,0.744,10.0,9.7,-10.1,-9.5,78.6,0.823
74.5,-0.009,64.66,0.745,9.9,9.7,-10.0,-9.5,78.2,0.827
74.6,-0.01,64.66,0.746,10.0,9.6,-10.1,-9.5,78.4,0.825
74.7,-0.008,64.66,0.747,10.0,9.7,-10.1,-9.5,78.6,0.823
74.8,-0.007,65.56,0.748,9.9,9.7,-10.1,-9.5,78.4,0.836
74.9,-0.008,66.92,0.749,10.0,9.6,-10.0,-9.5,78.2,0.856
75.0,-0.01,66.92,0.75,10.0,9.6,-10.1,-9.5,78.4,0.854
75.1,-0.009,66.92,0.751,10.0,9.7,-10.1,-9.5,78.6,0.851
75.2,-0.006,66.92,0.752,10.0,9.7,-10.1,-9.5,78.6,0.851
75.3,-0.006,66.92,0.753,9.9,9.7,-10.1,-9.5,78.4,0.854
75.4,-0.006,66.92,0.754,9.9,9.8,-10.0,-9.5,78.4,0.854
75.5,-0.007,65.56,0.755,9.9,9.8,-10.1,-9.5,78.6,0.834
75.6,-0.007,65.56,0.756,10.0,9.7,-10.1,-9.5,78.6,0.834
75.7,-0.005,65.56,0.757,10.0,9.7,-10.0,-9.5,78.4,0.836
75.8,-0.006,65.56,0.758,10.0,9.7,-10.0,-9.5,78.4,0.836
75.9,-0.008,65.56,0.759,9.9,9.7,-10.0,-9.5,78.2,0.838
76.0,-0.003,65.56,0.76,10.0,9.6,-10.1,-9.5,78.4,0.836
76.1,-0.003,65.75,0.761,10.0,9.6,-10.1,-9.5,78.4,0.839
76.2,-0.004,66.92,0.762,9.9,9.7,-10.1,-9.5,78.4,0.854
76.3,-0.005,65.75,0.763,9.9,9.7,-10.1,-9.5,78.4,0.839
76.4,-0.005,66.92,0.764,9.9,9.6,-10.1,-9.5,78.2,0.856
76.5,-0.004,66.92,0.765,9.9,9.6,-10.1,-9.5,78.2,0.856
76.6,-0.004,66.92,0.766,10.0,9.7,-10.1,-9.5,78.6,0.851
76.7,-0.004,66.92,0.767,9.9,9.7,-10.0,-9.4,78.0,0.858
76.8,-0.004,66.92,0.768,9.9,9.7,-10.1,-9.4,78.2,0.856
76.9,-0.002,66.92,0.769,9.9,9.7,-10.1,-9.5,78.4,0.854
77.0,-0.002,66.92,0.77,9.9,9.7,-10.1,-9.4,78.2,0.856
77.1,-0.003,66.92,0.771,9.9,9.7,-10.1,-9.4,78.2,0.856
77.2,-0.003,66.92,0.772,9.9,9.7,-10.1,-9.5,78.4,0.854
77.3,-0.006,66.92,0.773,9.9,9.7,-10.1,-9.4,78.2,0.856
77.4,-0.003,66.92,0.774,9.9,9.6,-10.1,-9.5,78.2,0.856
77.5,-0.002,66.92,0.775,9.9,9.6,-10.1,-9.4,78.0,0.858
77.6,-0.002,65.56,0.776,9.9,9.6,-10.1,-9.5,78.2,0.838
77.7,-0.003,65.03,0.777,9.9,9.6,-10.1,-9.5,78.2,0.832
77.8,-0.005,65.03,0.778,9.9,9.6,-10.1,-9.5,78.2,0.832
77.9,-0.007,65.03,0.779,9.9,9.5,-10.1,-9.5,78.0,0.834
78.0,-0.005,65.03,0.78,9.9,9.5,-10.1,-9.5,78.0,0.834
78.1,-0.003,65.56,0.781,9.9,9.6,-10.1,-9.5,78.2,0.838
78.2,-0.003,65.56,0.782,9.9,9.7,-10.1,-9.5,78.4,0.836
78.3,-0.003,65.03,0.783,9.9,9.7,-10.1,-9.5,78.4,0.829
78.4,-0.002,65.03,0.784,10.0,9.6,-10.1,-9.5,78.4,0.829
78.5,-0.004,65.03,0.785,10.0,9.6,-10.1,-9.5,78.4,0.829
78.6,-0.002,65.03,0.786,10.0,9.5,-10.1,-9.5,78.2,0.832
78.7,-0.005,65.03,0.787,10.0,9.5,-10.1,-9.4,78.0,0.834
78.8,-0.004,65.03,0.788,9.9,9.5,-10.1,-9.5,78.0,0.834
78.9,-0.004,65.03,0.789,9.9,9.4,-10.1,-9.5,77.8,0.836
79.0,-0.004,65.03,0.79,9.9,9.4,-10.1,-9.5,77.8,0.836
79.1,-0.002,65.03,0.791,10.0,9.4,-10.1,-9.5,78.0,0.834
79.2,-0.001,65.03,0.792,10.0,9.4,-10.1,-9.5,78.0,0.834
79.3,-0.001,65.03,0.793,10.0,9.4,-10.1,-9.5,78.0,0.834
79.4,-0.002,65.03,0.794,9.9,9.4,-10.1,-9.5,77.8,0.836
79.5,-0.005,65.56,0.795,9.9,9.5,-10.1,-9.5,78.0,0.841
79.6,-0.003,65.56,0.796,10.0,9.5,-10.1,-9.5,78.2,0.838
79.7,-0.001,65.56,0.797,9.9,9.5,-10.1,-9.5,78.0,0.841
79.8,0.0,65.36,0.798,9.9,9.5,-10.1,-9.5,78.0,0.838
79.9,0.0,65.03,0.799,9.9,9.5,-10.1,-9.5,78.0,0.834
80.0,-0.001,65.36,0.8,10.0,9.5,-10.1,-9.5,78.2,0.836
80.1,-0.001,65.36,0.801,10.1,9.5,-10.1,-9.5,78.4,0.834
80.2,0.002,65.03,0.802,10.1,9.5,-10.1,-9.5,78.4,0.829
80.3,0.001,65.22,0.803,10.1,9.5,-10.1,-9.5,78.4,0.832
80.4,0.002,65.56,0.804,10.1,9.5,-10.1,-9.5,78.4,0.836
80.5,-0.002,65.36,0.805,10.1,9.5,-10.1,-9.5,78.4,0.834
80.6,0.001,65.56,0.806,10.1,9.6,-10.1,-9.5,78.6,0.834
80.7,0.003,65.56,0.807,10.0,9.6,-10.1,-9.5,78.4,0.836
80.8,0.003,65.56,0.808,9.9,9.6,-10.1,-9.5,78.2,0.838
80.9,0.002,65.56,0.809,9.9,9.6,-10.1,-9.5,78.2,0.838
81.0,0.0,65.56,0.81,10.0,9.6,-10.1,-9.5,78.4,0.836
81.1,0.003,65.56,0.811,10.0,9.6,-10.2,-9.6,78.8,0.832
81.2,0.002,65.03,0.812,10.0,9.6,-10.2,-9.6,78.8,0.825
81.3,0.002,65.03,0.813,10.0,9.6,-10.1,-9.6,78.6,0.827
81.4,0.002,65.22,0.814,10.0,9.6,-10.1,-9.5,78.4,0.832
81.5,0.002,65.03,0.815,10.0,9.6,-10.1,-9.5,78.4,0.829
81.6,0.003,65.03,0.816,10.0,9.7,-10.1,-9.5,78.6,0.827
81.7,0.003,65.03,0.817,10.0,9.6,-10.1,-9.5,78.4,0.829
81.8,0.003,65.03,0.818,10.1,9.6,-10.1,-9.5,78.6,0.827
81.9,0.002,65.03,0.819,10.1,9.6,-10.1,-9.5,78.6,0.827
82.0,0.002,65.03,0.82,10.1,9.7,-10.1,-9.5,78.8,0.825
82.1,0.003,65.56,0.821,10.1,9.7,-10.1,-9.5,78.8,0.832
82.2,0.004,65.56,0.822,10.1,9.6,-10.1,-9.5,78.6,0.834
82.3,0.003,65.56,0.823,10.0,9.6,-10.2,-9.5,78.6,0.834
82.4,0.003,65.56,0.824,10.1,9.6,-10.2,-9.5,78.8,0.832
82.5,0.003,65.56,0.825,10.1,9.7,-10.1,-9.5,78.8,0.832
82.6,0.002,65.56,0.826,10.1,9.6,-10.1,-9.5,78.6,0.834
82.7,0.004,65.56,0.827,10.1,9.6,-10.1,-9.5,78.6,0.834
82.8,0.003,65.56,0.828,10.1,9.6,-10.1,-9.5,78.6,0.834
82.9,0.003,65.56,0.829,10.1,9.7,-10.1,-9.5,78.8,0.832
83.0,0.003,64.53,0.83,10.1,9.7,-10.1,-9.6,79.0,0.817
83.1,0.003,64.53,0.831,10.1,9.6,-10.1,-9.5,78.6,0.821
83.2,0.003,65.03,0.832,10.0,9.7,-10.1,-9.5,78.6,0.827
83.3,0.003,65.03,0.833,10.1,9.6,-10.1,-9.5,78.6,0.827
83.4,0.002,65.03,0.834,10.0,9.6,-10.1,-9.5,78.4,0.829
83.5,0.001,65.03,0.835,10.0,9.6,-10.1,-9.5,78.4,0.829
83.6,0.001,65.03,0.836,10.1,9.7,-10.1,-9.5,78.8,0.825
83.7,0.004,65.03,0.837,10.1,9.7,-10.1,-9.5,78.8,0.825
83.8,0.003,64.53,0.838,10.1,9.7,-10.1,-9.5,78.8,0.819
83.9,0.004,65.03,0.839,10.1,9.6,-10.1,-9.4,78.4,0.829
84.0,0.006,65.03,0.84,10.2,9.7,-10.1,-9.5,79.0,0.823
84.1,0.004,64.83,0.841,10.1,9.7,-10.1,-9.5,78.8,0.823
84.2,0.003,65.22,0.842,10.1,9.7,-10.1,-9.5,78.8,0.828
84.3,0.003,64.78,0.843,10.1,9.7,-10.1,-9.5,78.8,0.822
84.4,0.002,65.03,0.844,10.1,9.7,-10.1,-9.5,78.8,0.825
84.5,0.004,65.03,0.845,10.1,9.7,-10.1,-9.5,78.8,0.825
84.6,0.004,65.03,0.846,10.0,9.8,-10.1,-9.6,79.0,0.823
84.7,0.003,65.03,0.847,10.0,9.7,-10.1,-9.5,78.6,0.827
84.8,0.0,65.03,0.848,10.0,9.7,-10.1,-9.5,78.6,0.827
84.9,0.0,65.03,0.849,10.0,9.8,-10.1,-9.5,78.8,0.825
85.0,0.002,65.03,0.85,10.0,9.8,-10.2,-9.5,79.0,0.823
85.1,0.002,65.36,0.851,10.0,9.8,-10.2,-9.5,79.0,0.827
85.2,0.002,66.53,0.852,10.1,9.7,-10.1,-9.5,78.8,0.844
85.3,0.003,66.53,0.853,10.1,9.8,-10.1,-9.5,79.0,0.842
85.4,0.002,66.53,0.854,10.1,9.8,-10.1,-9.5,79.0,0.842
85.5,0.002,67.06,0.855,10.1,9.7,-10.1,-9.5,78.8,0.851
85.6,0.003,67.06,0.856,10.0,9.8,-10.2,-9.5,79.0,0.849
85.7,0.002,67.06,0.857,10.0,9.8,-10.2,-9.5,79.0,0.849
85.8,0.003,67.06,0.858,10.0,9.8,-10.2,-9.5,79.0,0.849
85.9,0.003,67.06,0.859,10.0,9.8,-10.2,-9.5,79.0,0.849
86.0,0.003,67.06,0.86,10.0,9.8,-10.2,-9.5,79.0,0.849
86.1,0.002,67.06,0.861,10.1,9.8,-10.2,-9.5,79.2,0.847
86.2,0.006,67.06,0.862,10.0,9.9,-10.2,-9.5,79.2,0.847
86.3,0.005,67.06,0.863,10.1,9.8,-10.1,-9.4,78.8,0.851
86.4,0.004,67.06,0.864,10.1,9.8,-10.1,-9.5,79.0,0.849
86.5,0.003,67.06,0.865,10.1,9.9,-10.1,-9.4,79.0,0.849
86.6,0.004,66.56,0.866,10.1,9.9,-10.1,-9.4,79.0,0.843
86.7,0.006,66.56,0.867,10.1,9.9,-10.1,-9.4,79.0,0.843
86.8,0.005,66.56,0.868,10.0,9.9,-10.1,-9.4,78.8,0.845
86.9,0.003,66.56,0.869,10.0,9.9,-10.1,-9.4,78.8,0.845
87.0,0.004,66.56,0.87,10.0,9.9,-10.1,-9.4,78.8,0.845
87.1,0.007,66.56,0.871,10.0,9.9,-10.1,-9.5,79.0,0.843
87.2,0.007,66.56,0.872,10.0,9.9,-10.1,-9.5,79.0,0.843
87.3,0.005,66.56,0.873,10.0,9.9,-10.1,-9.5,79.0,0.843
87.4,0.008,66.56,0.874,10.1,9.9,-10.1,-9.5,79.2,0.84
87.5,0.008,66.56,0.875,10.1,9.9,-10.2,-9.5,79.4,0.838
87.6,0.01,67.06,0.876,10.1,9.9,-10.1,-9.5,79.2,0.847
87.7,0.008,66.56,0.877,10.1,9.9,-10.1,-9.5,79.2,0.84
87.8,0.005,66.56,0.878,10.1,9.9,-10.1,-9.5,79.2,0.84
87.9,0.007,66.56,0.879,10.1,9.9,-10.1,-9.5,79.2,0.84
88.0,0.007,66.56,0.88,10.0,9.9,-10.2,-9.5,79.2,0.84
88.1,0.01,67.06,0.881,10.0,9.9,-10.2,-9.5,79.2,0.847
88.2,0.011,67.06,0.882,10.0,9.9,-10.2,-9.5,79.2,0.847
88.3,0.008,67.06,0.883,10.0,9.9,-10.2,-9.5,79.2,0.847
88.4,0.006,60.06,0.884,10.0,9.9,-10.2,-9.5,79.2,0.758
88.5,0.006,66.56,0.885,10.0,9.9,-10.2,-9.5,79.2,0.84
88.6,0.005,65.86,0.886,10.0,9.9,-10.1,-9.5,79.0,0.834
88.7,0.004,58.86,0.887,10.0,9.9,-10.1,-9.5,79.0,0.745
88.8,0.004,58.86,0.888,10.0,9.9,-10.1,-9.5,79.0,0.745
88.9,0.004,65.86,0.889,10.0,9.9,-10.1,-9.5,79.0,0.834
89.0,0.007,58.86,0.89,10.0,9.9,-10.1,-9.5,79.0,0.745
89.1,0.008,58.86,0.891,10.0,9.9,-10.1,-9.6,79.2,0.743
89.2,0.007,58.86,0.892,10.0,9.9,-10.1,-9.5,79.0,0.745
89.3,0.007,58.86,0.893,10.0,9.9,-10.1,-9.5,79.0,0.745
89.4,0.006,58.86,0.894,10.0,9.9,-10.1,-9.5,79.0,0.745
89.5,0.006,58.86,0.895,10.0,9.9,-10.1,-9.5,79.0,0.745
89.6,0.006,58.86,0.896,10.0,9.9,-10.1,-9.5,79.0,0.745
89.7,0.007,58.86,0.897,10.0,9.9,-10.1,-9.5,79.0,0.745
89.8,0.008,57.69,0.898,10.0,9.9,-10.1,-9.5,79.0,0.73
89.9,0.007,58.86,0.899,10.0,9.9,-10.1,-9.5,79.0,0.745
90.0,0.007,57.36,0.9,10.0,10.0,-10.1,-9.5,79.2,0.724
90.1,0.007,57.36,0.901,10.0,9.9,-10.1,-9.5,79.0,0.726
90.2,0.008,57.36,0.902,10.0,10.0,-10.1,-9.5,79.2,0.724
90.3,0.008,57.52,0.903,10.0,10.0,-10.1,-9.5,79.2,0.726
90.4,0.006,56.32,0.904,10.0,9.9,-10.1,-9.5,79.0,0.713
90.5,0.006,56.32,0.905,10.0,9.9,-10.1,-9.6,79.2,0.711
90.6,0.005,56.57,0.906,10.1,9.9,-10.1,-9.6,79.4,0.712
90.7,0.005,56.49,0.907,10.0,10.0,-10.1,-9.5,79.2,0.713
90.8,0.005,56.02,0.908,10.0,10.0,-10.1,-9.6,79.4,0.706
90.9,0.006,56.22,0.909,10.0,10.0,-10.1,-9.6,79.4,0.708
91.0,0.005,56.58,0.91,10.1,10.0,-10.1,-9.6,79.6,0.711
91.1,0.005,56.0,0.911,10.0,10.1,-10.1,-9.5,79.4,0.705
91.2,0.003,56.25,0.912,10.0,10.0,-10.1,-9.5,79.2,0.71
91.3,0.004,56.25,0.913,10.0,10.0,-10.1,-9.6,79.4,0.708
91.4,0.004,56.25,0.914,10.0,10.0,-10.1,-9.6,79.4,0.708
91.5,0.001,56.58,0.915,10.0,10.0,-10.1,-9.6,79.4,0.713
91.6,0.004,56.25,0.916,10.0,9.9,-10.1,-9.6,79.2,0.71
91.7,0.002,56.25,0.917,10.1,9.9,-10.1,-9.6,79.4,0.708
91.8,0.003,56.25,0.918,10.0,10.0,-10.1,-9.6,79.4,0.708
91.9,0.004,56.25,0.919,10.0,9.9,-10.2,-9.7,79.6,0.707
92.0,0.003,56.25,0.92,10.0,10.0,-10.2,-9.7,79.8,0.705
92.1,0.003,56.25,0.921,10.0,10.0,-10.1,-9.7,79.6,0.707
92.2,0.004,56.25,0.922,10.1,9.9,-10.2,-9.7,79.8,0.705
92.3,0.004,56.25,0.923,10.1,10.0,-10.2,-9.7,80.0,0.703
92.4,0.001,56.25,0.924,10.1,10.0,-10.1,-9.8,80.0,0.703
92.5,0.002,56.25,0.925,10.1,10.0,-10.1,-9.7,79.8,0.705
92.6,0.002,56.25,0.926,10.1,10.0,-10.1,-9.7,79.8,0.705
92.7,0.005,56.25,0.927,10.1,10.0,-10.1,-9.7,79.8,0.705
92.8,0.003,56.25,0.928,10.1,10.0,-10.1,-9.7,79.8,0.705
92.9,0.002,56.25,0.929,10.1,10.0,-10.1,-9.7,79.8,0.705
93.0,0.0,56.25,0.93,10.1,10.0,-10.1,-9.7,79.8,0.705
93.1,0.002,56.25,0.931,10.1,10.0,-10.1,-9.8,80.0,0.703
93.2,0.003,56.25,0.932,10.1,10.0,-10.1,-9.8,80.0,0.703
93.3,0.001,56.25,0.933,10.1,9.9,-10.1,-9.7,79.6,0.707
93.4,0.002,56.25,0.934,10.1,9.9,-10.1,-9.8,79.8,0.705
93.5,0.001,56.25,0.935,10.1,9.9,-10.1,-9.7,79.6,0.707
93.6,0.003,56.25,0.936,10.1,10.0,-10.1,-9.7,79.8,0.705
93.7,0.0,56.25,0.937,10.1,9.9,-10.1,-9.7,79.6,0.707
93.8,-0.002,55.67,0.938,10.1,10.0,-10.1,-9.7,79.8,0.698
93.9,-0.001,55.67,0.939,10.1,10.0,-10.1,-9.8,80.0,0.696
94.0,0.0,55.67,0.94,10.1,10.0,-10.1,-9.8,80.0,0.696
94.1,0.004,56.25,0.941,10.1,10.0,-10.2,-9.8,80.2,0.701
94.2,0.002,56.25,0.942,10.1,9.9,-10.2,-9.8,80.0,0.703
94.3,0.001,56.25,0.943,10.0,10.0,-10.1,-9.8,79.8,0.705
94.4,0.003,56.25,0.944,10.0,10.0,-10.1,-9.8,79.8,0.705
94.5,0.004,56.25,0.945,10.0,10.0,-10.1,-9.7,79.6,0.707
94.6,0.005,56.25,0.946,10.0,10.0,-10.1,-9.8,79.8,0.705
94.7,0.004,55.92,0.947,10.0,10.0,-10.1,-9.8,79.8,0.701
94.8,0.003,56.83,0.948,10.1,10.0,-10.1,-9.8,80.0,0.71
94.9,-0.001,56.25,0.949,10.1,9.9,-10.1,-9.8,79.8,0.705
95.0,0.003,56.25,0.95,10.1,10.0,-10.1,-9.7,79.8,0.705
95.1,0.006,56.25,0.951,10.1,10.0,-10.1,-9.8,80.0,0.703
95.2,0.005,56.25,0.952,10.1,9.9,-10.1,-9.7,79.6,0.707
95.3,0.004,56.83,0.953,10.1,9.9,-10.1,-9.8,79.8,0.712
95.4,0.002,56.83,0.954,10.1,9.9,-10.1,-9.8,79.8,0.712
95.5,0.002,56.83,0.955,10.1,10.0,-10.1,-9.7,79.8,0.712
95.6,0.006,56.83,0.956,10.0,10.0,-10.1,-9.8,79.8,0.712
95.7,0.006,56.83,0.957,10.0,10.0,-10.1,-9.8,79.8,0.712
95.8,0.004,56.83,0.958,10.0,10.0,-10.1,-9.8,79.8,0.712
95.9,0.006,56.83,0.959,10.0,10.0,-10.2,-9.8,80.0,0.71
96.0,0.005,56.83,0.96,10.0,10.0,-10.1,-9.8,79.8,0.712
96.1,0.005,56.83,0.961,10.1,10.0,-10.1,-9.7,79.8,0.712
96.2,0.006,56.83,0.962,10.1,10.0,-10.1,-9.8,80.0,0.71
96.3,0.004,56.83,0.963,10.0,10.0,-10.1,-9.8,79.8,0.712
96.4,0.005,56.83,0.964,10.1,10.0,-10.1,-9.8,80.0,0.71
96.5,0.004,58.0,0.965,10.0,9.9,-10.1,-9.8,79.6,0.729
96.6,0.003,65.0,0.966,10.1,9.9,-10.1,-9.7,79.6,0.817
96.7,0.004,65.0,0.967,10.1,10.0,-10.1,-9.8,80.0,0.812
96.8,0.002,65.0,0.968,10.1,10.0,-10.1,-9.7,79.8,0.815
96.9,0.001,65.0,0.969,10.1,9.9,-10.1,-9.8,79.8,0.815
97.0,0.003,65.0,0.97,10.1,10.0,-10.1,-9.8,80.0,0.812
