Time,ID,behv,Battery,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id
1.1,16,isocontour,97.71,-1.9,5.4,-89.4,-0.7,-4.0,4.1,-1.4,2.9,-41.3,11
1.1,17,isocontour,98.27,2.5,-7.8,-28.2,1.1,-2.6,2.8,2.7,-4.6,-3.6,12
1.1,18,isocontour,98.07,-2.9,5.1,-95.8,-2.9,-3.6,4.6,-1.4,2.9,-41.3,11
1.1,19,isocontour,97.67,-3.4,4.5,-93.9,2.4,-2.7,3.6,-1.4,2.9,-41.3,11
1.1,20,isocontour,97.34,-3.5,3.1,-77.1,-2.5,-3.3,4.1,-1.4,2.9,-41.3,11
1.1,Target,,,3.22,-2.58,-0.111,-2.84,-1.75,,,,,
1.2,1,isocontour,96.49,-4.1,1.9,-76.0,1.7,-0.1,1.7,-1.4,2.9,-41.3,11
1.2,2,isocontour,96.92,5.9,-5.1,-12.3,-4.1,-3.8,5.6,2.7,-4.6,-3.6,12
1.2,3,isocontour,96.15,1.9,-10.1,-53.9,-6.1,-4.5,7.6,2.7,-4.6,-3.6,12
1.2,4,isocontour,99.78,-4.1,-2.4,-52.2,1.2,3.1,3.3,-1.4,2.9,-41.3,11
1.2,5,isocontour,96.12,1.9,-9.7,-47.5,-5.7,-0.7,5.7,2.7,-4.6,-3.6,12
1.2,6,isocontour,97.9,-5.0,3.6,-108.3,2.4,0.1,2.4,-1.4,2.9,-41.3,11
1.2,7,isocontour,96.54,3.1,-7.9,-24.9,-3.4,-2.8,4.4,2.7,-4.6,-3.6,12
1.2,8,isocontour,96.85,-2.4,4.4,-83.5,-0.7,-3.6,3.7,-1.4,2.9,-41.3,11
1.2,9,isocontour,98.35,2.5,-10.0,-50.3,-1.2,-2.6,2.9,2.7,-4.6,-3.6,12
1.2,10,isocontour,92.79,-2.7,3.5,-75.8,1.4,-3.7,4.0,-1.4,2.9,-41.3,11
1.2,11,isocontour,96.44,-2.1,3.3,-65.3,-2.2,1.0,2.4,-1.4,2.9,-41.3,11
1.2,12,isocontour,98.22,2.8,-5.4,-6.2,-0.8,-5.2,5.3,2.7,-4.6,-3.6,12
1.2,13,isocontour,98.51,1.9,-9.6,-46.6,0.3,1.6,1.6,2.7,-4.6,-3.6,12
1.2,14,isocontour,97.5,-2.9,5.4,-105.7,-1.0,-2.4,2.6,-1.4,2.9,-41.3,11
1.2,15,isocontour,99.87,8.6,-3.1,-30.1,1.6,0.1,1.6,2.7,-4.6,-3.6,12
1.2,16,isocontour,97.62,-2.1,5.2,-93.8,-2.7,-1.7,3.2,-1.4,2.9,-41.3,11
1.2,17,isocontour,98.07,2.3,-8.2,-28.9,-1.9,-3.7,4.2,2.7,-4.6,-3.6,12
1.2,18,isocontour,97.98,-2.8,4.8,-94.1,0.8,-3.2,3.3,-1.4,2.9,-41.3,11
1.2,19,isocontour,97.34,-3.1,4.1,-88.0,2.9,-4.1,5.0,-1.4,2.9,-41.3,11
1.2,20,isocontour,94.9,-3.8,2.1,-72.9,-2.5,-9.4,9.7,-1.4,2.9,-41.3,11
1.2,Target,,,3.14,-2.9,-0.111,-0.77,-3.24,,,,,
1.3,1,isocontour,96.32,-4.4,2.2,-83.3,-2.8,3.0,4.1,-1.4,2.9,-41.3,11
1.3,2,isocontour,96.55,5.6,-5.6,-12.7,-2.5,-4.5,5.1,2.7,-4.6,-3.6,12
1.3,3,isocontour,95.96,1.7,-9.8,-44.7,-1.5,3.8,4.1,2.7,-4.6,-3.6,12
1.3,4,isocontour,99.44,-3.9,-1.9,-49.0,1.5,4.8,5.0,-1.4,2.9,-41.3,11
1.3,5,isocontour,94.47,2.3,-10.4,-53.0,4.0,-7.6,8.6,2.7,-4.6,-3.6,12
1.3,6,isocontour,97.61,-4.5,3.7,-103.7,4.6,1.3,4.8,-1.4,2.9,-41.3,11
1.3,7,isocontour,96.29,3.0,-8.3,-26.6,-0.8,-4.5,4.6,2.7,-4.6,-3.6,12
1.3,8,isocontour,96.59,-2.7,4.1,-85.1,-3.5,-3.0,4.6,-1.4,2.9,-41.3,11
1.3,9,isocontour,97.89,2.0,-10.1,-49.0,-5.4,-1.5,5.6,2.7,-4.6,-3.6,12
1.3,10,isocontour,92.78,-2.8,3.4,-75.8,-0.1,-1.3,1.3,-1.4,2.9,-41.3,11
1.3,11,isocontour,96.34,-2.4,3.5,-72.4,-2.7,2.0,3.4,-1.4,2.9,-41.3,11
1.3,12,isocontour,98.17,2.8,-5.6,-6.0,0.3,-2.5,2.5,2.7,-4.6,-3.6,12
1.3,13,isocontour,98.45,2.1,-9.6,-41.8,2.7,0.1,2.7,2.7,-4.6,-3.6,12
1.3,14,isocontour,97.16,-2.8,4.9,-98.8,1.1,-4.9,5.0,-1.4,2.9,-41.3,11
1.3,15,isocontour,99.85,8.8,-3.0,-33.6,1.3,0.9,1.6,2.7,-4.6,-3.6,12
1.3,16,isocontour,97.17,-2.3,4.7,-90.2,-2.0,-5.2,5.6,-1.4,2.9,-41.3,11
1.3,17,isocontour,97.81,2.4,-8.7,-30.4,0.9,-4.6,4.7,2.7,-4.6,-3.6,12
1.3,18,isocontour,97.68,-3.0,4.4,-92.4,-2.3,-4.3,4.9,-1.4,2.9,-41.3,11
1.3,19,isocontour,97.12,-2.9,3.7,-82.3,1.6,-4.0,4.3,-1.4,2.9,-41.3,11
1.3,20,isocontour,94.88,-3.6,2.2,-71.4,1.7,0.3,1.7,-1.4,2.9,-41.3,11
1.3,Target,,,2.96,-3.18,-0.111,-1.8,-2.81,,,,,
1.4,1,isocontour,95.89,-3.9,2.5,-73.5,4.9,2.3,5.4,-1.4,2.9,-41.3,11
1.4,2,isocontour,96.4,5.5,-6.0,-16.7,-0.9,-3.8,3.9,2.7,-4.6,-3.6,12
1.4,3,isocontour,95.52,2.1,-10.1,-52.8,4.0,-3.8,5.5,2.7,-4.6,-3.6,12
1.4,4,isocontour,99.12,-4.1,-1.4,-49.6,-1.7,4.7,5.0,-1.4,2.9,-41.3,11
1.4,5,isocontour,94.3,2.4,-10.1,-51.6,1.4,3.7,4.0,2.7,-4.6,-3.6,12
1.4,6,isocontour,97.57,-4.3,3.6,-92.7,2.3,-1.0,2.5,-1.4,2.9,-41.3,11
1.4,7,isocontour,95.92,2.7,-8.7,-33.8,-3.7,-3.6,5.2,2.7,-4.6,-3.6,12
1.4,8,isocontour,96.23,-2.8,3.6,-74.0,-1.3,-4.9,5.1,-1.4,2.9,-41.3,11
1.4,9,isocontour,97.66,2.4,-10.0,-51.1,4.3,0.8,4.4,2.7,-4.6,-3.6,12
1.4,10,isocontour,92.5,-3.1,3.1,-71.5,-3.9,-2.6,4.7,-1.4,2.9,-41.3,11
1.4,11,isocontour,96.18,-2.7,3.7,-73.0,-3.4,1.9,3.9,-1.4,2.9,-41.3,11
1.4,12,isocontour,97.71,2.7,-6.2,-10.8,-0.5,-5.6,5.6,2.7,-4.6,-3.6,12
1.4,13,isocontour,98.09,2.2,-10.1,-52.5,0.1,-5.1,5.1,2.7,-4.6,-3.6,12
1.4,14,isocontour,96.71,-2.9,4.4,-84.7,-0.6,-5.5,5.5,-1.4,2.9,-41.3,11
1.4,15,isocontour,99.84,8.7,-3.1,-34.3,-1.0,-1.2,1.6,2.7,-4.6,-3.6,12
1.4,16,isocontour,97.04,-2.6,4.5,-83.9,-2.9,-2.1,3.6,-1.4,2.9,-41.3,11
1.4,17,isocontour,97.56,2.1,-9.0,-38.2,-2.6,-3.7,4.5,2.7,-4.6,-3.6,12
1.4,18,isocontour,97.36,-3.5,4.4,-92.2,-4.9,0.1,4.9,-1.4,2.9,-41.3,11
1.4,19,isocontour,96.32,-2.7,4.3,-82.6,2.3,6.3,6.7,-1.4,2.9,-41.3,11
1.4,20,isocontour,94.42,-3.4,2.7,-69.7,1.7,5.3,5.6,-1.4,2.9,-41.3,11
1.4,Target,,,2.8,-2.89,-0.111,-1.63,2.91,,,,,
1.5,1,isocontour,95.85,-3.8,2.7,-70.5,1.2,2.1,2.4,-1.4,2.9,-41.3,11
1.5,2,isocontour,96.09,5.1,-6.2,-18.3,-4.4,-2.2,4.9,2.7,-4.6,-3.6,12
1.5,3,isocontour,95.39,1.9,-9.8,-53.5,-2.0,3.1,3.7,2.7,-4.6,-3.6,12
1.5,4,isocontour,98.9,-4.2,-1.0,-51.1,-1.0,4.2,4.3,-1.4,2.9,-41.3,11
1.5,5,isocontour,94.14,2.3,-9.7,-51.0,-0.9,3.8,3.9,2.7,-4.6,-3.6,12
1.5,6,isocontour,97.15,-3.8,3.8,-83.8,5.0,1.9,5.3,-1.4,2.9,-41.3,11
1.5,7,isocontour,95.88,2.6,-8.9,-40.7,-0.6,-2.4,2.5,2.7,-4.6,-3.6,12
1.5,8,isocontour,96.08,-3.1,3.9,-76.1,-2.8,2.5,3.8,-1.4,2.9,-41.3,11
1.5,9,isocontour,97.64,2.4,-9.8,-52.9,-0.3,2.1,2.1,2.7,-4.6,-3.6,12
1.5,10,isocontour,92.46,-3.1,3.4,-70.1,0.1,2.5,2.5,-1.4,2.9,-41.3,11
1.5,11,isocontour,95.72,-2.7,4.2,-76.0,-0.1,5.6,5.6,-1.4,2.9,-41.3,11
1.5,12,isocontour,97.56,2.6,-6.5,-15.7,-1.7,-3.4,3.8,2.7,-4.6,-3.6,12
1.5,13,isocontour,95.54,1.2,-9.8,-55.2,-9.4,2.9,9.8,2.7,-4.6,-3.6,12
1.5,14,isocontour,96.24,-3.4,4.1,-82.0,-4.9,-2.7,5.6,-1.4,2.9,-41.3,11
1.5,15,isocontour,99.83,8.6,-3.0,-33.9,-0.5,1.5,1.6,2.7,-4.6,-3.6,12
1.5,16,isocontour,96.93,-2.3,4.3,-73.6,3.0,-1.6,3.4,-1.4,2.9,-41.3,11
1.5,17,isocontour,97.52,2.2,-9.3,-45.4,0.6,-2.4,2.5,2.7,-4.6,-3.6,12
1.5,18,isocontour,97.32,-3.3,4.1,-82.6,1.5,-2.1,2.6,-1.4,2.9,-41.3,11
1.5,19,isocontour,95.15,-2.1,4.8,-78.6,5.8,4.9,7.6,-1.4,2.9,-41.3,11
1.5,20,isocontour,93.95,-3.2,3.2,-69.6,1.8,5.3,5.6,-1.4,2.9,-41.3,11
1.5,Target,,,2.79,-2.56,-0.111,-0.1,3.33,,,,,
1.6,1,isocontour,95.81,-3.7,2.9,-66.9,1.0,2.2,2.4,-1.4,2.9,-41.3,11
1.6,2,isocontour,95.88,4.9,-6.6,-24.0,-1.2,-4.1,4.3,2.7,-4.6,-3.6,12
1.6,3,isocontour,93.12,1.0,-9.9,-60.8,-9.5,-0.3,9.5,2.7,-4.6,-3.6,12
1.6,4,isocontour,98.43,-4.1,-0.5,-49.5,0.7,5.6,5.6,-1.4,2.9,-41.3,11
1.6,5,isocontour,93.27,1.8,-9.2,-49.4,-5.1,4.6,6.9,2.7,-4.6,-3.6,12
1.6,6,isocontour,96.77,-3.3,3.9,-72.5,5.2,0.4,5.2,-1.4,2.9,-41.3,11
1.6,7,isocontour,95.79,2.3,-9.1,-47.0,-2.8,-1.5,3.2,2.7,-4.6,-3.6,12
1.6,8,isocontour,96.02,-2.8,3.9,-67.8,2.9,0.2,2.9,-1.4,2.9,-41.3,11
1.6,9,isocontour,97.39,2.3,-10.3,-64.6,-0.5,-4.5,4.5,2.7,-4.6,-3.6,12
1.6,10,isocontour,91.63,-2.9,4.0,-70.3,2.2,6.4,6.8,-1.4,2.9,-41.3,11
1.6,11,isocontour,95.64,-3.0,4.4,-75.7,-2.5,1.8,3.1,-1.4,2.9,-41.3,11
1.6,12,isocontour,97.17,2.4,-7.0,-22.8,-1.6,-5.0,5.2,2.7,-4.6,-3.6,12
1.6,13,isocontour,95.53,1.2,-10.0,-61.8,0.3,-1.6,1.6,2.7,-4.6,-3.6,12
1.6,14,isocontour,94.29,-4.1,4.6,-92.9,-7.3,5.3,9.0,-1.4,2.9,-41.3,11
1.6,15,isocontour,99.82,8.5,-3.1,-34.3,-1.2,-1.0,1.6,2.7,-4.6,-3.6,12
1.6,16,isocontour,96.75,-2.7,4.5,-73.8,-3.9,1.2,4.1,-1.4,2.9,-41.3,11
1.6,17,isocontour,97.29,1.9,-9.6,-54.1,-3.4,-2.8,4.4,2.7,-4.6,-3.6,12
1.6,18,isocontour,96.54,-3.7,4.7,-88.9,-3.1,5.9,6.7,-1.4,2.9,-41.3,11
1.6,19,isocontour,94.27,-1.7,5.4,-76.7,4.4,5.3,6.9,-1.4,2.9,-41.3,11
1.6,20,isocontour,93.93,-3.3,3.4,-67.4,-0.7,1.7,1.8,-1.4,2.9,-41.3,11
1.6,Target,,,2.68,-2.24,-0.111,-1.09,3.15,,,,,
1.7,1,isocontour,95.76,-3.6,3.2,-67.5,0.6,2.6,2.7,-1.4,2.9,-41.3,11
1.7,2,isocontour,95.41,4.6,-7.0,-25.6,-3.8,-4.1,5.6,2.7,-4.6,-3.6,12
1.7,3,isocontour,93.08,0.9,-9.6,-54.4,-1.1,2.1,2.4,2.7,-4.6,-3.6,12
1.7,4,isocontour,98.07,-4.1,0.1,-48.8,-0.1,5.2,5.2,-1.4,2.9,-41.3,11
1.7,5,isocontour,93.23,1.6,-9.3,-48.3,-2.3,-1.0,2.5,2.7,-4.6,-3.6,12
1.7,6,isocontour,96.77,-3.3,4.0,-73.5,-0.8,1.0,1.3,-1.4,2.9,-41.3,11
1.7,7,isocontour,95.6,1.9,-9.3,-47.2,-3.7,-1.9,4.2,2.7,-4.6,-3.6,12
1.7,8,isocontour,95.84,-2.4,3.8,-62.5,4.1,-0.3,4.1,-1.4,2.9,-41.3,11
1.7,9,isocontour,97.07,2.5,-9.8,-54.5,1.6,4.7,5.0,2.7,-4.6,-3.6,12
1.7,10,isocontour,90.77,-3.3,4.6,-81.2,-3.6,5.8,6.8,-1.4,2.9,-41.3,11
1.7,11,isocontour,94.8,-3.3,5.0,-87.1,-3.4,5.9,6.8,-1.4,2.9,-41.3,11
1.7,12,isocontour,96.72,2.2,-7.5,-26.2,-1.7,-5.2,5.5,2.7,-4.6,-3.6,12
1.7,13,isocontour,93.29,2.1,-10.4,-63.3,8.6,-4.0,9.5,2.7,-4.6,-3.6,12
1.7,14,isocontour,94.27,-4.3,4.7,-95.0,-1.6,0.9,1.8,-1.4,2.9,-41.3,11
1.7,15,isocontour,99.81,8.4,-3.0,-35.9,-1.1,1.1,1.6,2.7,-4.6,-3.6,12
1.7,16,isocontour,96.41,-2.3,4.8,-74.2,3.8,3.3,5.0,-1.4,2.9,-41.3,11
1.7,17,isocontour,96.19,1.6,-10.3,-62.0,-2.6,-7.0,7.5,2.7,-4.6,-3.6,12
1.7,18,isocontour,96.38,-3.4,5.1,-90.1,2.1,3.2,3.8,-1.4,2.9,-41.3,11
1.7,19,isocontour,94.27,-1.8,5.4,-78.1,-1.0,0.1,1.0,-1.4,2.9,-41.3,11
1.7,20,isocontour,93.46,-3.1,3.9,-69.8,2.3,5.1,5.6,-1.4,2.9,-41.3,11
1.7,Target,,,2.4,-2.42,-0.111,-2.82,-1.78,,,,,
1.8,1,isocontour,95.69,-3.6,3.5,-73.7,0.3,2.9,2.9,-1.4,2.9,-41.3,11
1.8,2,isocontour,95.24,4.2,-7.1,-22.8,-3.7,-1.5,4.0,2.7,-4.6,-3.6,12
1.8,3,isocontour,92.97,1.2,-9.7,-49.0,3.5,-0.2,3.5,2.7,-4.6,-3.6,12
1.8,4,isocontour,97.91,-3.9,0.4,-48.9,2.2,3.2,3.9,-1.4,2.9,-41.3,11
1.8,5,isocontour,93.07,1.4,-9.6,-48.2,-2.5,-3.0,3.9,2.7,-4.6,-3.6,12
1.8,6,isocontour,96.25,-3.4,4.5,-86.3,-1.1,5.7,5.8,-1.4,2.9,-41.3,11
1.8,7,isocontour,95.37,2.1,-9.7,-48.1,1.8,-4.0,4.4,2.7,-4.6,-3.6,12
1.8,8,isocontour,95.79,-2.6,4.0,-70.3,-1.7,1.9,2.5,-1.4,2.9,-41.3,11
1.8,9,isocontour,96.75,2.0,-10.0,-52.8,-4.5,-2.1,5.0,2.7,-4.6,-3.6,12
1.8,10,isocontour,90.42,-3.2,5.1,-92.5,0.3,5.1,5.1,-1.4,2.9,-41.3,11
1.8,11,isocontour,93.18,-2.4,5.0,-82.8,8.5,0.2,8.5,-1.4,2.9,-41.3,11
1.8,12,isocontour,96.34,2.0,-8.0,-27.9,-2.1,-4.8,5.2,2.7,-4.6,-3.6,12
1.8,13,isocontour,92.93,1.9,-9.9,-51.0,-1.5,4.9,5.1,2.7,-4.6,-3.6,12
1.8,14,isocontour,93.91,-3.8,4.6,-90.5,4.9,-1.5,5.1,-1.4,2.9,-41.3,11
1.8,15,isocontour,99.8,8.5,-3.0,-38.3,1.6,-0.3,1.6,2.7,-4.6,-3.6,12
1.8,16,isocontour,95.99,-2.8,5.0,-86.6,-4.9,2.2,5.4,-1.4,2.9,-41.3,11
1.8,17,isocontour,95.75,2.1,-10.0,-53.1,5.0,2.2,5.5,2.7,-4.6,-3.6,12
1.8,18,isocontour,96.34,-3.6,4.8,-92.1,-1.1,-2.3,2.5,-1.4,2.9,-41.3,11
1.8,19,isocontour,94.08,-1.5,5.7,-86.8,2.2,3.5,4.1,-1.4,2.9,-41.3,11
1.8,20,isocontour,92.65,-2.5,4.2,-71.9,5.8,3.4,6.7,-1.4,2.9,-41.3,11
1.8,Target,,,2.34,-2.75,-0.111,-0.65,-3.27,,,,,
1.9,1,isocontour,95.23,-3.3,4.0,-82.5,2.4,5.0,5.5,-1.4,2.9,-41.3,11
1.9,2,isocontour,94.93,4.0,-7.6,-22.8,-2.1,-4.4,4.9,2.7,-4.6,-3.6,12
1.9,3,isocontour,92.74,1.2,-10.1,-50.9,-0.6,-4.4,4.4,2.7,-4.6,-3.6,12
1.9,4,isocontour,97.47,-3.7,0.9,-53.3,1.8,5.2,5.5,-1.4,2.9,-41.3,11
1.9,5,isocontour,92.12,2.1,-9.5,-41.2,7.0,1.3,7.1,2.7,-4.6,-3.6,12
1.9,6,isocontour,93.94,-2.6,4.2,-77.0,8.8,-3.6,9.5,-1.4,2.9,-41.3,11
1.9,7,isocontour,95.34,1.9,-9.6,-42.7,-2.1,0.8,2.2,2.7,-4.6,-3.6,12
1.9,8,isocontour,95.49,-3.1,4.1,-81.3,-4.8,0.6,4.8,-1.4,2.9,-41.3,11
1.9,9,isocontour,96.75,1.9,-10.0,-48.8,-1.1,-0.4,1.2,2.7,-4.6,-3.6,12
1.9,10,isocontour,90.37,-3.2,5.3,-101.7,0.8,2.5,2.6,-1.4,2.9,-41.3,11
1.9,11,isocontour,91.18,-1.6,5.3,-86.7,8.4,3.4,9.1,-1.4,2.9,-41.3,11
1.9,12,isocontour,96.28,1.9,-8.3,-27.2,-1.1,-2.5,2.7,2.7,-4.6,-3.6,12
1.9,13,isocontour,92.93,1.9,-9.9,-46.5,-0.6,0.0,0.6,2.7,-4.6,-3.6,12
1.9,14,isocontour,93.82,-3.7,4.3,-90.3,1.0,-3.1,3.3,-1.4,2.9,-41.3,11
1.9,15,isocontour,99.79,8.5,-2.8,-36.9,-0.5,1.5,1.6,2.7,-4.6,-3.6,12
1.9,16,isocontour,95.56,-2.4,4.7,-82.7,4.2,-3.5,5.5,-1.4,2.9,-41.3,11
1.9,17,isocontour,95.18,2.7,-9.8,-45.6,5.6,2.1,6.0,2.7,-4.6,-3.6,12
1.9,18,isocontour,95.63,-3.0,5.1,-94.8,6.0,2.3,6.4,-1.4,2.9,-41.3,11
1.9,19,isocontour,94.07,-1.5,5.6,-90.1,0.0,-1.6,1.6,-1.4,2.9,-41.3,11
1.9,20,isocontour,92.07,-2.4,4.8,-85.6,0.7,6.0,6.0,-1.4,2.9,-41.3,11
1.9,Target,,,2.4,-3.08,-0.111,0.6,-3.28,,,,,
2.0,1,isocontour,94.39,-3.9,3.6,-91.2,-5.9,-3.4,6.8,-3.9,3.6,-82.5,1
2.0,2,isocontour,94.89,3.8,-7.7,-20.8,-1.8,-1.6,2.4,3.8,-7.7,-22.8,2
2.0,3,isocontour,92.64,1.3,-9.8,-43.1,1.0,3.2,3.4,1.3,-9.8,-50.9,3
2.0,4,isocontour,97.41,-3.6,1.1,-58.0,1.6,2.4,2.9,-3.6,1.1,-53.3,4
2.0,5,isocontour,92.02,2.2,-9.8,-41.2,1.8,-2.7,3.2,2.2,-9.8,-41.2,5
2.0,6,isocontour,93.86,-2.4,3.9,-77.5,1.2,-2.9,3.1,-2.4,3.9,-77.0,6
2.0,7,isocontour,95.24,1.6,-9.6,-40.2,-3.3,-0.2,3.3,1.6,-9.6,-42.7,7
2.0,8,isocontour,95.48,-3.0,4.1,-86.9,0.9,0.4,1.0,-3.0,4.1,-81.3,8
2.0,9,isocontour,96.73,2.0,-10.2,-47.0,1.2,-1.4,1.8,2.0,-10.2,-48.8,9
2.0,10,isocontour,90.37,-3.1,5.4,-109.6,0.3,0.8,0.9,-3.1,5.4,-101.7,10
2.0,11,isocontour,91.11,-1.4,5.2,-88.2,2.4,-1.7,2.9,-1.4,5.2,-86.7,11
2.0,12,isocontour,95.92,2.1,-8.8,-29.6,1.3,-5.0,5.2,2.1,-8.8,-27.2,12
2.0,13,isocontour,90.42,0.9,-10.1,-48.2,-9.6,-2.2,9.8,0.9,-10.1,-46.5,13
2.0,14,isocontour,93.37,-3.1,4.2,-90.0,5.5,-0.1,5.5,-3.1,4.2,-90.3,14
2.0,15,isocontour,99.78,8.5,-2.7,-35.2,0.1,1.6,1.6,8.5,-2.7,-36.9,15
2.0,16,isocontour,95.5,-2.2,4.4,-83.7,1.7,-2.2,2.8,-2.2,4.4,-82.7,16
2.0,17,isocontour,95.09,2.4,-10.0,-44.2,-2.7,-1.7,3.2,2.4,-10.0,-45.6,17
2.0,18,isocontour,94.57,-2.7,4.4,-87.6,2.4,-6.9,7.3,-2.7,4.4,-94.8,18
2.0,19,isocontour,93.9,-1.9,5.8,-103.6,-3.2,2.4,4.0,-1.9,5.8,-90.1,19
2.0,20,isocontour,92.0,-2.6,5.1,-97.5,-1.6,2.4,2.9,-2.6,5.1,-85.6,20
2.0,Target,,,2.58,-3.35,-0.111,1.85,-2.77,,,,,
2.1,1,isocontour,94.39,-3.9,3.7,-86.2,0.1,0.8,0.8,-3.6,1.1,-53.3,4
2.1,2,isocontour,94.66,3.4,-7.9,-24.7,-4.0,-1.8,4.4,3.4,-7.9,-20.8,2
2.1,3,isocontour,92.24,1.3,-10.3,-54.0,0.8,-5.2,5.3,3.8,-7.7,-20.8,2
2.1,4,isocontour,97.37,-3.5,1.4,-55.4,0.4,2.4,2.4,-3.5,1.4,-53.3,4
2.1,5,isocontour,91.43,1.7,-9.4,-41.5,-5.2,3.2,6.1,3.8,-7.7,-20.8,2
2.1,6,isocontour,92.63,-1.9,3.3,-59.5,5.3,-5.7,7.8,-3.6,1.1,-53.3,4
2.1,7,isocontour,94.91,2.0,-9.9,-47.0,4.2,-2.7,5.0,3.8,-7.7,-20.8,2
2.1,8,isocontour,95.11,-2.7,3.7,-72.0,2.6,-4.5,5.2,-3.6,1.1,-53.3,4
2.1,9,isocontour,96.47,1.8,-9.8,-46.4,-2.8,3.7,4.6,3.8,-7.7,-20.8,2
2.1,10,isocontour,89.96,-2.8,5.0,-92.2,3.1,-4.4,5.4,-3.6,1.1,-53.3,4
2.1,11,isocontour,90.7,-1.8,4.9,-80.7,-4.4,-3.0,5.3,-3.6,1.1,-53.3,4
2.1,12,isocontour,95.88,2.0,-9.0,-36.0,-0.1,-2.6,2.6,3.8,-7.7,-20.8,2
2.1,13,isocontour,89.89,0.9,-9.5,-44.5,-0.8,5.8,5.9,3.8,-7.7,-20.8,2
2.1,14,isocontour,93.35,-2.9,4.4,-84.3,1.6,1.4,2.1,-3.6,1.1,-53.3,4
2.1,15,isocontour,99.77,8.6,-2.7,-38.3,1.6,-0.1,1.6,8.6,-2.7,-35.2,15
2.1,16,isocontour,95.39,-2.0,4.1,-71.9,1.9,-2.9,3.5,-3.6,1.1,-53.3,4
2.1,17,isocontour,94.71,2.2,-10.5,-55.3,-2.1,-4.8,5.2,3.8,-7.7,-20.8,2
2.1,18,isocontour,94.35,-2.3,4.2,-75.1,4.0,-1.7,4.3,-3.6,1.1,-53.3,4
2.1,19,isocontour,93.77,-1.9,5.4,-90.6,0.0,-3.6,3.6,-2.4,3.9,-77.0,6
2.1,20,isocontour,91.89,-2.7,4.7,-87.4,-1.4,-3.2,3.5,-3.6,1.1,-53.3,4
2.1,Target,,,2.46,-3.04,-0.111,-1.2,3.11,,,,,
2.2,1,isocontour,94.01,-3.5,4.0,-85.2,4.1,3.2,5.2,-3.6,1.1,-53.3,4
2.2,2,isocontour,94.21,3.0,-8.3,-30.4,-4.0,-3.9,5.6,3.0,-8.3,-20.8,2
2.2,3,isocontour,91.67,1.9,-10.0,-52.9,5.3,2.8,6.0,3.8,-7.7,-20.8,2
2.2,4,isocontour,97.2,-3.5,1.8,-59.8,-0.1,4.0,4.0,-3.6,1.1,-53.3,4
2.2,5,isocontour,91.37,1.5,-9.3,-43.7,-2.5,1.4,2.9,3.8,-7.7,-20.8,2
2.2,6,isocontour,92.63,-1.9,3.3,-57.4,0.5,-0.6,0.8,-3.6,1.1,-53.3,4
2.2,7,isocontour,94.44,2.4,-10.3,-56.4,3.6,-4.2,5.5,3.8,-7.7,-20.8,2
2.2,8,isocontour,94.7,-2.6,4.2,-76.7,1.5,5.1,5.3,-3.6,1.1,-53.3,4
2.2,9,isocontour,96.33,1.6,-10.1,-55.0,-2.1,-3.1,3.7,3.8,-7.7,-20.8,2
2.2,10,isocontour,89.96,-2.8,5.1,-91.6,0.4,0.7,0.8,-3.6,1.1,-53.3,4
2.2,11,isocontour,90.49,-1.6,5.3,-83.9,1.7,4.0,4.3,-3.6,1.1,-53.3,4
2.2,12,isocontour,95.51,1.7,-9.4,-45.0,-3.0,-4.2,5.2,3.8,-7.7,-20.8,2
2.2,13,isocontour,89.74,1.1,-9.8,-52.1,2.0,-3.2,3.8,3.8,-7.7,-20.8,2
2.2,14,isocontour,93.28,-2.7,4.3,-79.7,2.9,-0.4,2.9,-3.6,1.1,-53.3,4
2.2,15,isocontour,99.75,8.8,-2.7,-37.3,1.6,-0.1,1.6,8.8,-2.7,-35.2,15
2.2,16,isocontour,95.31,-1.9,4.4,-73.2,1.4,2.8,3.1,-3.6,1.1,-53.3,4
2.2,17,isocontour,94.22,2.1,-9.9,-51.0,-1.1,5.6,5.7,3.8,-7.7,-20.8,2
2.2,18,isocontour,93.64,-2.5,4.8,-85.0,-2.1,6.1,6.5,-3.6,1.1,-53.3,4
2.2,19,isocontour,93.31,-2.0,4.9,-81.7,-1.7,-5.3,5.6,-3.6,1.1,-53.3,4
2.2,20,isocontour,90.22,-1.9,4.4,-73.1,7.8,-3.6,8.6,-3.6,1.1,-53.3,4
2.2,Target,,,2.69,-2.8,-0.111,2.32,2.39,,,,,
2.3,1,isocontour,93.58,-3.0,4.3,-84.3,4.8,2.6,5.5,-3.6,1.1,-53.3,4
2.3,2,isocontour,93.91,2.6,-8.6,-35.4,-4.0,-2.7,4.8,2.6,-8.6,-20.8,2
2.3,3,isocontour,89.85,2.7,-10.3,-59.1,8.3,-3.0,8.8,3.8,-7.7,-20.8,2
2.3,4,isocontour,97.15,-3.5,2.0,-63.6,0.5,2.4,2.5,-3.6,1.1,-53.3,4
2.3,5,isocontour,91.34,1.4,-9.5,-49.7,-0.6,-2.1,2.2,3.8,-7.7,-20.8,2
2.3,6,isocontour,92.53,-2.1,3.5,-63.3,-2.7,2.0,3.4,-3.6,1.1,-53.3,4
2.3,7,isocontour,94.16,2.2,-9.9,-52.7,-1.6,4.5,4.8,3.8,-7.7,-20.8,2
