Time,ID,z,Measurement,x,y,Ni,Linear Coverage,Abs(zi/z_goal),Ln(Abs(zi/z_goal))
9.0,32,,-521.2,-3.8,-1.0,2.0,4.0,5.212,1.651
9.0,33,,-108.3,12.3,4.6,8.0,1.333,1.083,0.08
9.0,34,,-102.3,10.3,5.1,8.0,1.333,1.023,0.023
9.0,35,,-624.2,2.9,-8.1,0.0,12.0,6.242,1.831
9.0,36,,-219.5,-2.3,13.5,2.0,4.0,2.195,0.786
9.0,37,,-227.5,-1.0,8.2,3.0,3.0,2.275,0.822
9.0,38,,-712.2,-6.5,-3.8,3.0,3.0,7.122,1.963
9.0,39,,-216.3,8.0,1.0,7.0,1.5,2.163,0.771
9.1,20,,-591.6,-5.4,-1.7,2.0,4.0,5.916,1.778
9.1,21,,-31.3,10.9,9.5,4.0,2.4,0.313,-1.162
9.1,22,,-172.9,11.0,1.9,8.0,1.333,1.729,0.548
9.1,23,,-246.7,11.5,-0.8,5.0,2.0,2.467,0.903
9.1,24,,-84.8,11.4,5.8,8.0,1.333,0.848,-0.165
9.1,25,,-128.0,6.5,5.2,8.0,1.333,1.28,0.247
9.1,26,,-108.5,3.2,9.9,3.0,3.0,1.085,0.082
9.1,27,,-108.6,3.8,9.0,3.0,3.0,1.086,0.083
9.1,28,,-200.8,11.7,0.8,7.0,1.5,2.008,0.697
9.1,29,,-915.6,-6.6,-8.6,1.0,6.0,9.156,2.214
9.1,30,,-349.1,-6.2,12.8,1.0,6.0,3.491,1.25
9.1,31,,-101.0,10.9,5.0,9.0,1.2,1.01,0.01
9.1,32,,-515.2,-3.8,-1.0,2.0,4.0,5.152,1.639
9.1,33,,-107.0,12.3,4.6,9.0,1.2,1.07,0.068
9.1,34,,-99.9,10.2,5.2,8.0,1.333,0.999,-0.001
9.1,35,,-617.7,3.0,-8.1,0.0,12.0,6.177,1.821
9.1,36,,-214.6,-2.2,13.4,2.0,4.0,2.146,0.764
9.1,37,,-221.4,-1.0,8.3,3.0,3.0,2.214,0.795
9.1,38,,-702.0,-6.4,-3.7,3.0,3.0,7.02,1.949
9.1,39,,-212.5,8.0,1.0,8.0,1.333,2.125,0.754
9.2,20,,-596.0,-5.4,-1.6,2.0,4.0,5.96,1.785
9.2,21,,-33.5,10.9,9.5,4.0,2.4,0.335,-1.094
9.2,22,,-175.5,10.9,1.9,8.0,1.333,1.755,0.562
9.2,23,,-248.6,11.5,-0.7,5.0,2.0,2.486,0.911
9.2,24,,-87.8,11.3,5.8,8.0,1.333,0.878,-0.13
9.2,25,,-130.5,6.6,5.2,8.0,1.333,1.305,0.266
9.2,26,,-108.9,3.3,9.9,3.0,3.0,1.089,0.085
9.2,27,,-110.0,3.9,8.9,3.0,3.0,1.1,0.095
9.2,28,,-203.5,11.7,0.8,7.0,1.5,2.035,0.71
9.2,29,,-920.0,-6.6,-8.6,1.0,6.0,9.2,2.219
9.2,30,,-348.7,-6.2,12.8,1.0,6.0,3.487,1.249
9.2,31,,-104.1,10.9,5.0,9.0,1.2,1.041,0.04
9.2,32,,-518.8,-3.8,-0.9,2.0,4.0,5.188,1.646
9.2,33,,-109.2,12.2,4.6,9.0,1.2,1.092,0.088
9.2,34,,-102.2,10.2,5.2,8.0,1.333,1.022,0.022
9.2,35,,-621.5,3.0,-8.0,0.0,12.0,6.215,1.827
9.2,36,,-214.6,-2.2,13.4,2.0,4.0,2.146,0.764
9.2,37,,-222.7,-0.9,8.3,3.0,3.0,2.227,0.801
9.2,38,,-704.9,-6.4,-3.7,3.0,3.0,7.049,1.953
9.2,39,,-214.0,8.0,1.1,8.0,1.333,2.14,0.761
9.3,20,,-581.1,-5.5,-1.6,2.0,4.0,5.811,1.76
9.3,21,,-30.0,10.9,9.4,4.0,2.4,0.3,-1.204
9.3,22,,-163.1,10.9,2.0,8.0,1.333,1.631,0.489
9.3,23,,-234.5,11.5,-0.6,5.0,2.0,2.345,0.852
9.3,24,,-80.7,11.3,5.7,8.0,1.333,0.807,-0.214
9.3,25,,-122.0,6.6,5.2,8.0,1.333,1.22,0.199
9.3,26,,-102.9,3.4,9.9,3.0,3.0,1.029,0.029
9.3,27,,-103.8,4.0,8.9,3.0,3.0,1.038,0.037
9.3,28,,-191.0,11.6,0.9,7.0,1.5,1.91,0.647
9.3,29,,-895.8,-6.6,-8.5,1.0,6.0,8.958,2.193
9.3,30,,-343.0,-6.1,12.9,1.0,6.0,3.43,1.233
9.3,31,,-95.1,11.0,5.0,9.0,1.2,0.951,-0.05
9.3,32,,-504.8,-3.9,-0.9,2.0,4.0,5.048,1.619
9.3,33,,-100.3,12.2,4.7,9.0,1.2,1.003,0.003
9.3,34,,-94.3,10.1,5.2,8.0,1.333,0.943,-0.059
9.3,35,,-600.5,3.0,-8.0,0.0,12.0,6.005,1.793
9.3,36,,-211.1,-2.1,13.4,2.0,4.0,2.111,0.747
9.3,37,,-215.4,-0.9,8.3,3.0,3.0,2.154,0.767
9.3,38,,-685.0,-6.4,-3.6,3.0,3.0,6.85,1.924
9.3,39,,-200.5,8.0,1.2,8.0,1.333,2.005,0.696
9.4,20,,-578.0,-5.5,-1.6,2.0,4.0,5.78,1.754
9.4,21,,-29.3,10.9,9.4,5.0,2.0,0.293,-1.228
9.4,22,,-159.2,11.0,2.0,8.0,1.333,1.592,0.465
9.4,23,,-229.8,11.5,-0.6,6.0,1.714,2.298,0.832
9.4,24,,-79.2,11.3,5.7,8.0,1.333,0.792,-0.233
9.4,25,,-119.1,6.7,5.3,9.0,1.2,1.191,0.175
9.4,26,,-102.0,3.4,9.9,3.0,3.0,1.02,0.02
9.4,27,,-101.7,4.0,8.9,3.0,3.0,1.017,0.017
9.4,28,,-185.5,11.6,1.0,7.0,1.5,1.855,0.618
9.4,29,,-888.6,-6.5,-8.5,1.0,6.0,8.886,2.184
9.4,30,,-343.2,-6.1,12.9,1.0,6.0,3.432,1.233
9.4,31,,-92.7,11.0,5.0,9.0,1.2,0.927,-0.076
9.4,32,,-502.0,-3.9,-0.8,2.0,4.0,5.02,1.613
9.4,33,,-98.3,12.2,4.6,9.0,1.2,0.983,-0.017
9.4,34,,-92.7,10.2,5.2,9.0,1.2,0.927,-0.076
9.4,35,,-592.4,3.0,-7.9,0.0,12.0,5.924,1.779
9.4,36,,-211.0,-2.1,13.4,2.0,4.0,2.11,0.747
9.4,37,,-213.7,-0.8,8.3,3.0,3.0,2.137,0.759
9.4,38,,-679.6,-6.4,-3.5,3.0,3.0,6.796,1.916
9.4,39,,-195.9,8.1,1.2,8.0,1.333,1.959,0.672
9.5,20,,-576.8,-5.5,-1.5,2.0,4.0,5.768,1.752
9.5,21,,-30.9,10.9,9.3,5.0,2.0,0.309,-1.174
9.5,22,,-159.1,11.0,2.1,8.0,1.333,1.591,0.464
9.5,23,,-231.1,11.5,-0.5,6.0,1.714,2.311,0.838
9.5,24,,-82.0,11.3,5.6,8.0,1.333,0.82,-0.198
9.5,25,,-118.0,6.7,5.3,9.0,1.2,1.18,0.166
9.5,26,,-101.4,3.4,9.9,3.0,3.0,1.014,0.014
9.5,27,,-100.9,4.0,9.0,3.0,3.0,1.009,0.009
9.5,28,,-185.6,11.7,1.0,7.0,1.5,1.856,0.618
9.5,29,,-887.1,-6.5,-8.4,1.0,6.0,8.871,2.183
9.5,30,,-337.1,-6.0,12.9,1.0,6.0,3.371,1.215
9.5,31,,-94.8,11.1,5.0,9.0,1.2,0.948,-0.053
9.5,32,,-499.7,-3.9,-0.7,2.0,4.0,4.997,1.609
9.5,33,,-99.7,12.2,4.7,9.0,1.2,0.997,-0.003
9.5,34,,-94.0,10.3,5.2,9.0,1.2,0.94,-0.062
9.5,35,,-591.2,3.1,-7.9,0.0,12.0,5.912,1.777
9.5,36,,-206.5,-2.0,13.4,2.0,4.0,2.065,0.725
9.5,37,,-210.1,-0.8,8.4,3.0,3.0,2.101,0.742
9.5,38,,-676.7,-6.4,-3.5,3.0,3.0,6.767,1.912
9.5,39,,-196.3,8.1,1.3,8.0,1.333,1.963,0.674
9.6,20,,-580.0,-5.5,-1.4,2.0,4.0,5.8,1.758
9.6,21,,-32.2,10.9,9.2,5.0,2.0,0.322,-1.133
9.6,22,,-159.0,11.0,2.2,8.0,1.333,1.59,0.464
9.6,23,,-231.5,11.5,-0.5,6.0,1.714,2.315,0.839
9.6,24,,-84.3,11.4,5.6,8.0,1.333,0.843,-0.171
9.6,25,,-119.7,6.7,5.3,9.0,1.2,1.197,0.18
9.6,26,,-103.8,3.4,10.0,3.0,3.0,1.038,0.037
9.6,27,,-104.4,4.0,8.9,3.0,3.0,1.044,0.043
9.6,28,,-186.0,11.7,1.1,7.0,1.5,1.86,0.621
9.6,29,,-890.8,-6.5,-8.4,1.0,6.0,8.908,2.187
9.6,30,,-339.9,-5.9,12.9,1.0,6.0,3.399,1.223
9.6,31,,-95.9,11.1,5.0,9.0,1.2,0.959,-0.042
9.6,32,,-504.8,-4.0,-0.7,2.0,4.0,5.048,1.619
9.6,33,,-100.3,12.3,4.7,9.0,1.2,1.003,0.003
9.6,34,,-95.0,10.3,5.2,9.0,1.2,0.95,-0.051
9.6,35,,-593.3,3.1,-7.8,0.0,12.0,5.933,1.781
9.6,36,,-209.0,-2.0,13.3,2.0,4.0,2.09,0.737
9.6,37,,-212.9,-0.7,8.4,3.0,3.0,2.129,0.756
9.6,38,,-681.5,-6.4,-3.4,3.0,3.0,6.815,1.919
9.6,39,,-197.3,8.2,1.3,8.0,1.333,1.973,0.68
9.7,20,,-584.1,-5.5,-1.4,2.0,4.0,5.841,1.765
9.7,21,,-32.9,10.9,9.2,5.0,2.0,0.329,-1.112
9.7,22,,-158.1,11.1,2.2,8.0,1.333,1.581,0.458
9.7,23,,-230.1,11.5,-0.4,6.0,1.714,2.301,0.833
9.7,24,,-85.2,11.4,5.5,8.0,1.333,0.852,-0.16
9.7,25,,-120.2,6.8,5.4,9.0,1.2,1.202,0.184
9.7,26,,-104.8,3.4,10.0,3.0,3.0,1.048,0.047
9.7,27,,-107.0,4.0,8.9,3.0,3.0,1.07,0.068
9.7,28,,-185.3,11.7,1.1,7.0,1.5,1.853,0.617
9.7,29,,-892.6,-6.4,-8.4,1.0,6.0,8.926,2.189
9.7,30,,-343.4,-5.9,12.9,1.0,6.0,3.434,1.234
9.7,31,,-96.7,11.2,5.0,9.0,1.2,0.967,-0.034
9.7,32,,-508.3,-4.0,-0.7,2.0,4.0,5.083,1.626
9.7,33,,-100.0,12.4,4.7,9.0,1.2,1.0,0.0
9.7,34,,-95.3,10.4,5.2,9.0,1.2,0.953,-0.048
9.7,35,,-593.9,3.1,-7.8,0.0,12.0,5.939,1.782
9.7,36,,-210.5,-1.9,13.3,2.0,4.0,2.105,0.744
9.7,37,,-214.6,-0.7,8.4,3.0,3.0,2.146,0.764
9.7,38,,-684.8,-6.4,-3.4,3.0,3.0,6.848,1.924
9.7,39,,-197.4,8.3,1.3,8.0,1.333,1.974,0.68
9.8,20,,-580.4,-5.5,-1.3,2.0,4.0,5.804,1.759
9.8,21,,-33.9,10.9,9.1,5.0,2.0,0.339,-1.082
9.8,22,,-157.5,11.1,2.3,8.0,1.333,1.575,0.454
9.8,23,,-230.0,11.5,-0.4,7.0,1.5,2.3,0.833
9.8,24,,-86.9,11.4,5.5,9.0,1.2,0.869,-0.14
9.8,25,,-119.8,6.9,5.3,9.0,1.2,1.198,0.181
9.8,26,,-101.7,3.5,10.1,3.0,3.0,1.017,0.017
9.8,27,,-104.3,4.0,9.0,3.0,3.0,1.043,0.042
9.8,28,,-186.0,11.7,1.1,7.0,1.5,1.86,0.621
9.8,29,,-886.6,-6.4,-8.3,1.0,6.0,8.866,2.182
9.8,30,,-337.1,-5.8,12.9,1.0,6.0,3.371,1.215
9.8,31,,-98.3,11.2,4.9,9.0,1.2,0.983,-0.017
9.8,32,,-505.7,-4.0,-0.6,2.0,4.0,5.057,1.621
9.8,33,,-101.1,12.5,4.7,9.0,1.2,1.011,0.011
9.8,34,,-96.3,10.4,5.2,9.0,1.2,0.963,-0.038
9.8,35,,-592.6,3.2,-7.7,0.0,12.0,5.926,1.779
9.8,36,,-205.1,-1.8,13.3,2.0,4.0,2.051,0.718
9.8,37,,-210.5,-0.6,8.4,3.0,3.0,2.105,0.744
9.8,38,,-680.5,-6.4,-3.3,3.0,3.0,6.805,1.918
9.8,39,,-196.4,8.3,1.4,8.0,1.333,1.964,0.675
9.9,20,,-583.9,-5.5,-1.3,2.0,4.0,5.839,1.765
9.9,21,,-35.1,11.0,9.1,5.0,2.0,0.351,-1.047
9.9,22,,-156.8,11.1,2.3,8.0,1.333,1.568,0.45
9.9,23,,-228.4,11.5,-0.3,7.0,1.5,2.284,0.826
9.9,24,,-88.6,11.5,5.4,9.0,1.2,0.886,-0.121
9.9,25,,-120.7,6.9,5.4,9.0,1.2,1.207,0.188
9.9,26,,-103.6,3.5,10.1,3.0,3.0,1.036,0.035
9.9,27,,-105.3,4.0,9.1,3.0,3.0,1.053,0.052
9.9,28,,-184.9,11.7,1.2,7.0,1.5,1.849,0.615
9.9,29,,-888.8,-6.4,-8.2,1.0,6.0,8.888,2.185
9.9,30,,-339.1,-5.7,12.9,1.0,6.0,3.391,1.221
9.9,31,,-98.4,11.2,4.9,9.0,1.2,0.984,-0.016
9.9,32,,-510.1,-4.0,-0.6,2.0,4.0,5.101,1.629
9.9,33,,-101.6,12.6,4.7,9.0,1.2,1.016,0.016
9.9,34,,-96.5,10.5,5.2,9.0,1.2,0.965,-0.036
9.9,35,,-592.9,3.2,-7.7,0.0,12.0,5.929,1.78
9.9,36,,-206.8,-1.7,13.3,2.0,4.0,2.068,0.727
9.9,37,,-211.9,-0.5,8.4,3.0,3.0,2.119,0.751
9.9,38,,-681.9,-6.3,-3.2,3.0,3.0,6.819,1.92
9.9,39,,-196.2,8.3,1.4,8.0,1.333,1.962,0.674
10.0,20,,-577.1,-5.5,-1.2,2.0,4.0,5.771,1.753
10.0,21,,-34.2,10.9,9.0,5.0,2.0,0.342,-1.073
10.0,22,,-152.2,11.1,2.4,8.0,1.333,1.522,0.42
10.0,23,,-222.3,11.5,-0.2,7.0,1.5,2.223,0.799
10.0,24,,-87.8,11.5,5.3,9.0,1.2,0.878,-0.13
10.0,25,,-117.8,6.9,5.4,9.0,1.2,1.178,0.164
10.0,26,,-101.8,3.5,10.2,3.0,3.0,1.018,0.018
10.0,27,,-102.4,4.1,9.1,3.0,3.0,1.024,0.024
10.0,28,,-179.2,11.7,1.3,7.0,1.5,1.792,0.583
10.0,29,,-879.2,-6.3,-8.2,1.0,6.0,8.792,2.174
10.0,30,,-337.3,-5.7,12.9,1.0,6.0,3.373,1.216
10.0,31,,-96.2,11.1,4.9,9.0,1.2,0.962,-0.039
10.0,32,,-504.2,-4.0,-0.5,2.0,4.0,5.042,1.618
10.0,33,,-99.4,12.7,4.7,9.0,1.2,0.994,-0.006
10.0,34,,-94.0,10.5,5.2,9.0,1.2,0.94,-0.062
10.0,35,,-584.1,3.2,-7.6,0.0,12.0,5.841,1.765
10.0,36,,-204.7,-1.7,13.3,2.0,4.0,2.047,0.716
10.0,37,,-209.5,-0.5,8.4,3.0,3.0,2.095,0.74
10.0,38,,-676.1,-6.3,-3.2,3.0,3.0,6.761,1.911
10.0,39,,-190.6,8.4,1.5,8.0,1.333,1.906,0.645
10.1,20,,-570.7,-5.5,-1.1,2.0,4.0,5.707,1.742
10.1,21,,-33.3,10.9,9.0,5.0,2.0,0.333,-1.1
10.1,22,,-147.2,11.1,2.4,8.0,1.333,1.472,0.387
10.1,23,,-217.0,11.5,-0.2,7.0,1.5,2.17,0.775
10.1,24,,-86.5,11.5,5.3,9.0,1.2,0.865,-0.145
10.1,25,,-113.6,7.0,5.4,9.0,1.2,1.136,0.128
10.1,26,,-99.6,3.6,10.2,3.0,3.0,0.996,-0.004
10.1,27,,-100.0,4.1,9.2,3.0,3.0,1.0,0.0
10.1,28,,-173.6,11.7,1.4,7.0,1.5,1.736,0.552
10.1,29,,-868.4,-6.3,-8.1,1.0,6.0,8.684,2.161
10.1,30,,-332.2,-5.6,12.9,1.0,6.0,3.322,1.201
10.1,31,,-94.1,11.3,4.9,9.0,1.2,0.941,-0.061
10.1,32,,-497.5,-4.0,-0.5,2.0,4.0,4.975,1.604
10.1,33,,-96.9,12.8,4.7,9.0,1.2,0.969,-0.031
10.1,34,,-91.5,10.6,5.1,9.0,1.2,0.915,-0.089
10.1,35,,-576.1,3.2,-7.6,0.0,12.0,5.761,1.751
10.1,36,,-201.8,-1.6,13.3,2.0,4.0,2.018,0.702
10.1,37,,-205.7,-0.4,8.4,3.0,3.0,2.057,0.721
10.1,38,,-666.4,-6.3,-3.1,3.0,3.0,6.664,1.897
10.1,39,,-185.0,8.4,1.5,8.0,1.333,1.85,0.615
10.2,20,,-562.5,-5.5,-1.1,2.0,4.0,5.625,1.727
10.2,21,,-32.9,11.0,8.9,5.0,2.0,0.329,-1.112
10.2,22,,-144.1,11.1,2.5,8.0,1.333,1.441,0.365
10.2,23,,-213.6,11.6,-0.1,7.0,1.5,2.136,0.759
10.2,24,,-86.8,11.5,5.2,9.0,1.2,0.868,-0.142
10.2,25,,-110.8,7.0,5.5,9.0,1.2,1.108,0.103
10.2,26,,-96.9,3.5,10.3,3.0,3.0,0.969,-0.031
10.2,27,,-98.1,4.1,9.1,3.0,3.0,0.981,-0.019
10.2,28,,-171.5,11.7,1.4,7.0,1.5,1.715,0.539
10.2,29,,-858.7,-6.3,-8.1,1.0,6.0,8.587,2.15
10.2,30,,-326.1,-5.6,12.9,1.0,6.0,3.261,1.182
10.2,31,,-93.9,11.2,4.9,9.0,1.2,0.939,-0.063
10.2,32,,-490.3,-4.0,-0.4,2.0,4.0,4.903,1.59
10.2,33,,-96.9,12.8,4.6,9.0,1.2,0.969,-0.031
10.2,34,,-90.7,10.6,5.1,9.0,1.2,0.907,-0.098
10.2,35,,-568.8,3.3,-7.6,0.0,12.0,5.688,1.738
10.2,36,,-195.8,-1.5,13.3,2.0,4.0,1.958,0.672
10.2,37,,-201.0,-0.4,8.4,3.0,3.0,2.01,0.698
10.2,38,,-658.3,-6.3,-3.1,3.0,3.0,6.583,1.884
10.2,39,,-182.1,8.5,1.6,8.0,1.333,1.821,0.599
10.3,20,,-567.4,-5.5,-1.0,2.0,4.0,5.674,1.736
10.3,21,,-35.3,11.0,8.8,5.0,2.0,0.353,-1.041
10.3,22,,-144.9,11.1,2.6,8.0,1.333,1.449,0.371
10.3,23,,-214.4,11.5,-0.0,7.0,1.5,2.144,0.763
10.3,24,,-89.5,11.4,5.2,9.0,1.2,0.895,-0.111
10.3,25,,-111.9,7.0,5.5,9.0,1.2,1.119,0.112
10.3,26,,-98.8,3.5,10.3,4.0,2.4,0.988,-0.012
10.3,27,,-101.9,4.0,9.1,3.0,3.0,1.019,0.019
10.3,28,,-172.5,11.7,1.5,7.0,1.5,1.725,0.545
10.3,29,,-864.2,-6.3,-8.1,1.0,6.0,8.642,2.157
10.3,30,,-326.7,-5.5,12.9,1.0,6.0,3.267,1.184
10.3,31,,-96.6,11.2,4.8,9.0,1.2,0.966,-0.035
10.3,32,,-494.1,-4.0,-0.3,2.0,4.0,4.941,1.598
10.3,33,,-99.5,12.7,4.6,9.0,1.2,0.995,-0.005
10.3,34,,-93.6,10.7,5.1,9.0,1.2,0.936,-0.066
10.3,35,,-571.1,3.3,-7.5,0.0,12.0,5.711,1.742
10.3,36,,-196.5,-1.5,13.2,3.0,3.0,1.965,0.675
10.3,37,,-202.9,-0.3,8.4,3.0,3.0,2.029,0.708
10.3,38,,-663.4,-6.3,-3.0,3.0,3.0,6.634,1.892
10.3,39,,-184.4,8.5,1.6,8.0,1.333,1.844,0.612
10.4,20,,-563.8,-5.5,-0.9,2.0,4.0,5.638,1.73
10.4,21,,-36.9,11.0,8.8,5.0,2.0,0.369,-0.997
10.4,22,,-145.4,11.1,2.7,8.0,1.333,1.454,0.374
10.4,23,,-215.7,11.6,-0.0,7.0,1.5,2.157,0.769
10.4,24,,-92.1,11.4,5.1,9.0,1.2,0.921,-0.082
10.4,25,,-110.9,7.1,5.6,9.0,1.2,1.109,0.103
10.4,26,,-98.0,3.5,10.3,4.0,2.4,0.98,-0.02
10.4,27,,-102.2,4.0,9.0,3.0,3.0,1.022,0.022
10.4,28,,-172.7,11.8,1.5,7.0,1.5,1.727,0.546
10.4,29,,-862.5,-6.2,-8.0,1.0,6.0,8.625,2.155
10.4,30,,-320.5,-5.4,13.0,1.0,6.0,3.205,1.165
10.4,31,,-97.8,11.2,4.8,9.0,1.2,0.978,-0.022
10.4,32,,-492.7,-4.0,-0.3,2.0,4.0,4.927,1.595
10.4,33,,-101.7,12.8,4.6,9.0,1.2,1.017,0.017
10.4,34,,-95.2,10.7,5.1,9.0,1.2,0.952,-0.049
10.4,35,,-569.4,3.4,-7.4,0.0,12.0,5.694,1.739
10.4,36,,-193.1,-1.4,13.2,3.0,3.0,1.931,0.658
10.4,37,,-199.1,-0.3,8.4,3.0,3.0,1.991,0.689
10.4,38,,-661.4,-6.3,-3.0,3.0,3.0,6.614,1.889
10.4,39,,-185.2,8.5,1.6,8.0,1.333,1.852,0.616
10.5,20,,-563.8,-5.5,-0.9,2.0,4.0,5.638,1.73
10.5,21,,-36.9,10.9,8.7,5.0,2.0,0.369,-0.997
10.5,22,,-141.5,11.1,2.8,8.0,1.333,1.415,0.347
10.5,23,,-210.9,11.6,0.1,7.0,1.5,2.109,0.746
10.5,24,,-90.9,11.4,5.1,9.0,1.2,0.909,-0.095
10.5,25,,-109.4,7.1,5.6,9.0,1.2,1.094,0.09
10.5,26,,-98.5,3.5,10.4,4.0,2.4,0.985,-0.015
10.5,27,,-103.0,4.1,8.9,3.0,3.0,1.03,0.03
10.5,28,,-168.5,11.8,1.6,7.0,1.5,1.685,0.522
10.5,29,,-859.9,-6.2,-8.0,1.0,6.0,8.599,2.152
10.5,30,,-321.6,-5.4,12.9,1.0,6.0,3.216,1.168
10.5,31,,-97.8,11.3,4.8,9.0,1.2,0.978,-0.022
10.5,32,,-491.4,-4.0,-0.2,2.0,4.0,4.914,1.592
10.5,33,,-99.7,12.8,4.6,9.0,1.2,0.997,-0.003
10.5,34,,-94.6,10.8,5.0,9.0,1.2,0.946,-0.056
10.5,35,,-564.8,3.4,-7.4,0.0,12.0,5.648,1.731
10.5,36,,-194.6,-1.4,13.2,3.0,3.0,1.946,0.666
10.5,37,,-198.1,-0.2,8.5,3.0,3.0,1.981,0.684
10.5,38,,-659.9,-6.3,-2.9,3.0,3.0,6.599,1.887
10.5,39,,-181.4,8.5,1.7,8.0,1.333,1.814,0.596
10.6,20,,-559.9,-5.5,-0.8,2.0,4.0,5.599,1.723
10.6,21,,-36.0,11.0,8.7,6.0,1.714,0.36,-1.022
10.6,22,,-137.9,11.2,2.8,9.0,1.2,1.379,0.321
10.6,23,,-205.2,11.6,0.2,7.0,1.5,2.052,0.719
10.6,24,,-87.5,11.5,5.1,9.0,1.2,0.875,-0.134
10.6,25,,-107.3,7.2,5.6,8.0,1.333,1.073,0.07
10.6,26,,-98.5,3.5,10.5,3.0,3.0,0.985,-0.015
10.6,27,,-101.6,4.0,9.0,3.0,3.0,1.016,0.016
10.6,28,,-163.7,11.8,1.7,7.0,1.5,1.637,0.493
10.6,29,,-851.8,-6.2,-7.9,1.0,6.0,8.518,2.142
10.6,30,,-319.7,-5.3,13.0,1.0,6.0,3.197,1.162
10.6,31,,-96.4,11.3,4.7,9.0,1.2,0.964,-0.037
10.6,32,,-487.1,-4.0,-0.1,2.0,4.0,4.871,1.583
10.6,33,,-97.3,12.8,4.6,9.0,1.2,0.973,-0.027
10.6,34,,-92.0,10.8,5.0,9.0,1.2,0.92,-0.083
10.6,35,,-556.8,3.5,-7.3,0.0,12.0,5.568,1.717
10.6,36,,-193.7,-1.3,13.2,3.0,3.0,1.937,0.661
10.6,37,,-195.3,-0.1,8.5,3.0,3.0,1.953,0.669
10.6,38,,-655.6,-6.3,-2.9,3.0,3.0,6.556,1.88
10.6,39,,-177.8,8.6,1.7,8.0,1.333,1.778,0.575
10.7,20,,-553.7,-5.5,-0.8,2.0,4.0,5.537,1.711
10.7,21,,-36.0,10.9,8.6,6.0,1.714,0.36,-1.022
10.7,22,,-135.9,11.2,2.8,9.0,1.2,1.359,0.307
10.7,23,,-202.7,11.6,0.2,7.0,1.5,2.027,0.707
10.7,24,,-87.4,11.4,5.1,9.0,1.2,0.874,-0.135
10.7,25,,-104.2,7.2,5.6,8.0,1.333,1.042,0.041
10.7,26,,-96.3,3.4,10.6,3.0,3.0,0.963,-0.038
10.7,27,,-99.3,4.1,9.0,3.0,3.0,0.993,-0.007
10.7,28,,-161.2,11.8,1.7,7.0,1.5,1.612,0.477
10.7,29,,-844.2,-6.2,-7.9,1.0,6.0,8.442,2.133
10.7,30,,-313.5,-5.2,13.0,1.0,6.0,3.135,1.143
10.7,31,,-96.3,11.3,4.7,9.0,1.2,0.963,-0.038
10.7,32,,-481.3,-4.0,-0.1,2.0,4.0,4.813,1.571
10.7,33,,-97.2,12.8,4.6,9.0,1.2,0.972,-0.028
10.7,34,,-92.0,10.8,5.0,9.0,1.2,0.92,-0.083
10.7,35,,-549.9,3.5,-7.3,0.0,12.0,5.499,1.705
10.7,36,,-188.9,-1.3,13.2,3.0,3.0,1.889,0.636
10.7,37,,-190.2,-0.0,8.5,3.0,3.0,1.902,0.643
10.7,38,,-646.7,-6.3,-2.8,3.0,3.0,6.467,1.867
10.7,39,,-175.0,8.6,1.8,8.0,1.333,1.75,0.56
10.8,20,,-551.4,-5.6,-0.7,2.0,4.0,5.514,1.707
10.8,21,,-37.7,11.0,8.5,6.0,1.714,0.377,-0.976
10.8,22,,-137.1,11.2,2.9,9.0,1.2,1.371,0.316
10.8,23,,-204.2,11.6,0.3,7.0,1.5,2.042,0.714
10.8,24,,-89.0,11.4,5.1,9.0,1.2,0.89,-0.117
10.8,25,,-104.3,7.2,5.7,8.0,1.333,1.043,0.042
10.8,26,,-95.7,3.4,10.6,3.0,3.0,0.957,-0.044
10.8,27,,-99.5,4.1,8.9,3.0,3.0,0.995,-0.005
10.8,28,,-162.5,11.8,1.8,8.0,1.333,1.625,0.486
10.8,29,,-840.1,-6.1,-7.8,1.0,6.0,8.401,2.128
10.8,30,,-307.8,-5.2,13.0,1.0,6.0,3.078,1.124
10.8,31,,-98.4,11.2,4.7,9.0,1.2,0.984,-0.016
10.8,32,,-479.3,-4.1,-0.0,2.0,4.0,4.793,1.567
10.8,33,,-99.5,12.8,4.6,9.0,1.2,0.995,-0.005
10.8,34,,-93.5,10.8,5.0,9.0,1.2,0.935,-0.067
10.8,35,,-548.6,3.5,-7.2,0.0,12.0,5.486,1.702
10.8,36,,-185.2,-1.2,13.1,3.0,3.0,1.852,0.616
10.8,37,,-186.8,0.0,8.5,3.0,3.0,1.868,0.625
10.8,38,,-643.3,-6.2,-2.8,3.0,3.0,6.433,1.861
10.8,39,,-174.7,8.7,1.8,8.0,1.333,1.747,0.558
10.9,20,,-556.0,-5.6,-0.7,2.0,4.0,5.56,1.716
10.9,21,,-39.0,11.0,8.5,6.0,1.714,0.39,-0.942
10.9,22,,-136.6,11.2,2.9,9.0,1.2,1.366,0.312
10.9,23,,-203.3,11.6,0.3,7.0,1.5,2.033,0.71
10.9,24,,-91.1,11.4,5.1,9.0,1.2,0.911,-0.093
10.9,25,,-105.1,7.2,5.7,8.0,1.333,1.051,0.05
10.9,26,,-97.8,3.4,10.6,3.0,3.0,0.978,-0.022
10.9,27,,-102.7,4.0,8.9,3.0,3.0,1.027,0.027
10.9,28,,-162.2,11.8,1.8,7.0,1.5,1.622,0.484
10.9,29,,-841.4,-6.1,-7.8,1.0,6.0,8.414,2.13
