Time,Average Ln(Abs(zi/z_goal)),Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
88.9,-0.05,24.0,0.889,8.0,12.8,-1.0,-0.7,45.0,0.533
89.0,-0.036,24.0,0.89,7.9,12.8,-1.0,-0.7,44.8,0.536
89.1,-0.021,24.0,0.891,7.9,12.8,-1.1,-0.7,45.0,0.533
89.2,0.0,24.0,0.892,7.8,12.8,-1.1,-0.7,44.8,0.536
89.3,-0.015,24.0,0.893,7.8,12.8,-1.0,-0.7,44.6,0.538
89.4,-0.015,24.0,0.894,7.8,12.7,-1.0,-0.7,44.4,0.541
89.5,-0.035,24.0,0.895,7.8,12.6,-0.9,-0.8,44.2,0.543
89.6,-0.012,24.0,0.896,7.8,12.6,-0.9,-0.8,44.2,0.543
89.7,-0.021,24.0,0.897,7.8,12.5,-0.9,-0.9,44.2,0.543
89.8,-0.01,24.0,0.898,7.7,12.5,-0.9,-0.9,44.0,0.545
89.9,-0.02,24.0,0.899,7.7,12.4,-0.9,-0.8,43.6,0.55
90.0,-0.037,24.0,0.9,7.6,12.4,-0.9,-0.8,43.4,0.553
90.1,-0.056,24.0,0.901,7.7,12.3,-0.8,-0.9,43.4,0.553
90.2,-0.057,24.0,0.902,7.6,12.2,-0.9,-0.9,43.2,0.556
90.3,-0.043,24.0,0.903,7.6,12.2,-0.9,-1.0,43.4,0.553
90.4,-0.026,24.0,0.904,7.5,12.1,-0.9,-1.0,43.0,0.558
90.5,-0.031,24.0,0.905,7.5,12.1,-0.9,-1.0,43.0,0.558
90.6,-0.014,24.0,0.906,7.7,12.0,-0.9,-1.0,43.2,0.556
90.7,-0.007,24.0,0.907,7.8,12.0,-0.8,-1.1,43.4,0.553
90.8,-0.024,24.0,0.908,7.8,12.0,-0.8,-1.1,43.4,0.553
90.9,-0.007,24.0,0.909,8.0,12.0,-0.8,-1.1,43.8,0.548
91.0,-0.009,24.0,0.91,8.0,12.0,-0.8,-1.2,44.0,0.545
91.1,-0.001,24.0,0.911,7.9,12.0,-0.8,-1.2,43.8,0.548
91.2,0.011,24.0,0.912,7.8,12.1,-0.8,-1.1,43.6,0.55
91.3,0.021,24.0,0.913,7.8,12.2,-0.8,-1.1,43.8,0.548
91.4,0.038,24.0,0.914,7.7,12.3,-0.8,-1.1,43.8,0.548
91.5,0.032,24.0,0.915,7.7,12.2,-0.7,-1.1,43.4,0.553
91.6,0.046,24.0,0.916,7.6,12.3,-0.7,-1.1,43.4,0.553
91.7,0.041,24.0,0.917,7.6,12.4,-0.7,-1.0,43.4,0.553
91.8,0.059,24.0,0.918,7.5,12.4,-0.7,-1.1,43.4,0.553
91.9,0.048,24.0,0.919,7.5,12.6,-0.6,-1.0,43.4,0.553
92.0,0.033,24.0,0.92,7.4,12.6,-0.6,-1.0,43.2,0.556
92.1,0.024,24.0,0.921,7.4,12.5,-0.5,-1.0,42.8,0.561
92.2,0.009,24.0,0.922,7.4,12.6,-0.5,-1.0,43.0,0.558
92.3,0.031,24.0,0.923,7.6,12.7,-0.5,-1.0,43.6,0.55
92.4,0.028,24.0,0.924,7.6,12.7,-0.5,-1.0,43.6,0.55
92.5,0.046,24.0,0.925,7.6,12.6,-0.4,-1.0,43.2,0.556
92.6,0.058,24.0,0.926,7.7,12.6,-0.4,-0.9,43.2,0.556
92.7,0.037,24.0,0.927,7.9,12.5,-0.3,-0.9,43.2,0.556
92.8,0.035,24.0,0.928,8.0,12.4,-0.3,-0.9,43.2,0.556
92.9,0.015,24.0,0.929,8.1,12.4,-0.2,-0.9,43.2,0.556
93.0,0.022,24.0,0.93,8.1,12.3,-0.2,-0.9,43.0,0.558
93.1,0.004,24.0,0.931,8.0,12.2,-0.2,-0.9,42.6,0.563
93.2,-0.002,24.0,0.932,7.9,12.1,-0.1,-0.9,42.0,0.571
93.3,-0.009,24.0,0.933,7.9,12.2,-0.2,-0.9,42.4,0.566
93.4,-0.028,24.0,0.934,7.9,12.3,-0.2,-0.9,42.6,0.563
93.5,-0.004,24.0,0.935,7.9,12.4,-0.2,-1.0,43.0,0.558
93.6,-0.009,24.0,0.936,7.8,12.6,-0.3,-1.0,43.4,0.553
93.7,-0.01,24.0,0.937,7.7,12.6,-0.3,-1.0,43.2,0.556
93.8,0.009,24.0,0.938,7.7,12.7,-0.3,-1.0,43.4,0.553
93.9,0.029,24.0,0.939,7.7,12.7,-0.3,-1.0,43.4,0.553
94.0,0.014,24.0,0.94,7.8,12.8,-0.3,-1.0,43.8,0.548
94.1,-0.005,24.0,0.941,7.8,13.0,-0.3,-1.0,44.2,0.543
94.2,0.004,24.0,0.942,7.7,13.1,-0.3,-1.0,44.2,0.543
94.3,-0.017,24.0,0.943,7.7,13.2,-0.3,-1.0,44.4,0.541
94.4,-0.007,24.0,0.944,7.7,13.4,-0.3,-1.0,44.8,0.536
94.5,0.005,24.0,0.945,7.7,13.4,-0.3,-1.0,44.8,0.536
94.6,-0.015,24.0,0.946,7.8,13.4,-0.3,-1.0,45.0,0.533
94.7,-0.03,24.0,0.947,8.0,13.6,-0.3,-1.1,46.0,0.522
94.8,-0.022,24.0,0.948,8.0,13.7,-0.4,-1.1,46.4,0.517
94.9,-0.017,24.0,0.949,7.9,13.7,-0.4,-1.1,46.2,0.519
95.0,-0.006,24.0,0.95,7.8,13.7,-0.3,-1.2,46.0,0.522
95.1,0.008,24.0,0.951,7.8,13.6,-0.3,-1.2,45.8,0.524
95.2,0.021,24.0,0.952,7.9,13.6,-0.3,-1.2,46.0,0.522
95.3,0.015,24.0,0.953,8.1,13.5,-0.3,-1.2,46.2,0.519
95.4,0.032,24.0,0.954,8.1,13.5,-0.2,-1.1,45.8,0.524
95.5,0.03,24.0,0.955,8.2,13.4,-0.2,-1.1,45.8,0.524
95.6,0.022,24.0,0.956,8.2,13.4,-0.2,-1.1,45.8,0.524
95.7,0.039,24.0,0.957,8.3,13.3,-0.2,-1.0,45.6,0.526
95.8,0.027,24.0,0.958,8.4,13.3,-0.1,-1.1,45.8,0.524
95.9,0.039,24.0,0.959,8.6,13.2,-0.1,-1.1,46.0,0.522
96.0,0.037,24.0,0.96,8.7,13.1,-0.1,-1.0,45.8,0.524
96.1,0.054,24.0,0.961,8.8,13.0,0.0,-1.1,45.8,0.524
96.2,0.053,24.0,0.962,8.9,13.0,-0.0,-1.1,46.0,0.522
96.3,0.068,24.0,0.963,8.9,12.9,-0.0,-1.1,45.8,0.524
96.4,0.075,24.0,0.964,8.9,12.9,0.1,-1.1,45.6,0.526
96.5,0.087,24.0,0.965,8.8,12.8,0.1,-1.1,45.2,0.531
96.6,0.06,24.0,0.966,8.8,12.8,0.1,-1.0,45.0,0.533
96.7,0.065,24.0,0.967,8.7,12.7,0.2,-1.0,44.4,0.541
96.8,0.078,24.0,0.968,8.7,12.6,0.2,-1.0,44.2,0.543
96.9,0.094,24.0,0.969,8.6,12.6,0.2,-0.9,43.8,0.548
97.0,0.086,24.0,0.97,8.5,12.6,0.2,-0.9,43.6,0.55
97.1,0.062,24.0,0.971,8.4,12.5,0.3,-0.9,43.0,0.558
97.2,0.076,24.0,0.972,8.4,12.5,0.3,-0.9,43.0,0.558
97.3,0.086,24.0,0.973,8.4,12.4,0.4,-0.8,42.4,0.566
97.4,0.072,24.0,0.974,8.4,12.4,0.4,-0.8,42.4,0.566
97.5,0.085,24.0,0.975,8.3,12.4,0.5,-0.8,42.0,0.571
97.6,0.072,24.0,0.976,8.3,12.4,0.5,-0.8,42.0,0.571
97.7,0.047,24.0,0.977,8.3,12.4,0.5,-0.8,42.0,0.571
97.8,0.059,24.0,0.978,8.3,12.4,0.6,-0.7,41.6,0.577
97.9,0.074,24.0,0.979,8.3,12.3,0.6,-0.7,41.4,0.58
98.0,0.073,24.0,0.98,8.3,12.3,0.6,-0.8,41.6,0.577
98.1,0.089,24.0,0.981,8.2,12.3,0.6,-0.8,41.4,0.58
98.2,0.104,24.0,0.982,8.2,12.3,0.6,-0.7,41.2,0.583
98.3,0.114,24.0,0.983,8.1,12.2,0.7,-0.7,40.6,0.591
98.4,0.092,24.0,0.984,8.1,12.1,0.7,-0.6,40.2,0.597
98.5,0.092,24.0,0.985,8.0,12.1,0.7,-0.6,40.0,0.6
98.6,0.09,24.0,0.986,8.0,12.1,0.7,-0.5,39.8,0.603
98.7,0.077,24.0,0.987,7.9,12.1,0.7,-0.5,39.6,0.606
98.8,0.052,24.0,0.988,7.9,12.1,0.8,-0.5,39.4,0.609
98.9,0.049,24.0,0.989,7.9,12.0,0.8,-0.4,39.0,0.615
99.0,0.042,24.0,0.99,7.8,12.1,0.8,-0.4,39.0,0.615
99.1,0.061,24.0,0.991,7.8,12.1,0.9,-0.3,38.6,0.622
99.2,0.045,24.0,0.992,7.8,12.2,0.9,-0.3,38.8,0.619
99.3,0.029,24.0,0.993,7.8,12.2,0.9,-0.3,38.8,0.619
99.4,0.007,24.0,0.994,7.8,12.2,0.8,-0.2,38.8,0.619
99.5,0.011,24.0,0.995,7.8,12.2,0.7,-0.2,39.0,0.615
99.6,0.015,24.0,0.996,7.8,12.3,0.7,-0.2,39.2,0.612
99.7,0.036,24.0,0.997,7.8,12.3,0.6,-0.2,39.4,0.609
99.8,0.047,24.0,0.998,7.7,12.4,0.5,-0.1,39.4,0.609
99.9,0.062,24.0,0.999,7.7,12.4,0.5,-0.1,39.4,0.609
