Time,ID,z,Measurement,x,y,Ni,Linear Coverage,Abs(zi/z_goal),Ln(Abs(zi/z_goal))
14.0,23,,-104.1,-5.3,-12.3,3.0,3.5,1.041,0.04
14.0,24,,-99.2,-4.8,5.7,7.0,1.75,0.992,-0.008
14.0,25,,-99.3,7.0,3.2,4.0,2.8,0.993,-0.007
14.0,26,,-104.9,-4.5,6.2,7.0,1.75,1.049,0.048
14.0,27,,-96.5,8.6,-6.9,2.0,4.667,0.965,-0.036
14.0,28,,-97.0,-5.1,-12.0,3.0,3.5,0.97,-0.03
14.0,29,,-111.3,-0.6,7.2,7.0,1.75,1.113,0.107
14.0,30,,-90.3,7.2,-8.7,2.0,4.667,0.903,-0.102
14.0,31,,-99.7,7.4,2.7,4.0,2.8,0.997,-0.003
14.0,32,,-102.2,8.6,1.1,3.0,3.5,1.022,0.022
14.0,33,,-99.6,-4.0,6.1,7.0,1.75,0.996,-0.004
14.0,34,,-103.9,-3.5,6.4,7.0,1.75,1.039,0.038
14.0,35,,-73.5,-4.8,-10.8,3.0,3.5,0.735,-0.308
14.0,36,,-93.3,7.0,2.8,4.0,2.8,0.933,-0.069
14.0,37,,-131.9,-7.1,6.1,7.0,1.75,1.319,0.277
14.0,38,,-116.9,4.2,6.4,4.0,2.8,1.169,0.156
14.0,39,,-100.0,7.6,-9.0,2.0,4.667,1.0,0.0
14.1,20,,-111.7,-6.8,5.2,7.0,1.75,1.117,0.111
14.1,21,,-184.7,-8.2,7.9,6.0,2.0,1.847,0.614
14.1,22,,-96.3,-5.5,-11.9,3.0,3.5,0.963,-0.038
14.1,23,,-101.5,-5.3,-12.3,3.0,3.5,1.015,0.015
14.1,24,,-99.3,-4.8,5.6,7.0,1.75,0.993,-0.007
14.1,25,,-103.0,7.0,3.3,4.0,2.8,1.03,0.03
14.1,26,,-105.4,-4.4,6.1,7.0,1.75,1.054,0.053
14.1,27,,-97.2,8.6,-6.9,2.0,4.667,0.972,-0.028
14.1,28,,-94.0,-5.1,-12.0,3.0,3.5,0.94,-0.062
14.1,29,,-113.1,-0.7,7.2,7.0,1.75,1.131,0.123
14.1,30,,-91.6,7.3,-8.8,2.0,4.667,0.916,-0.088
14.1,31,,-102.2,7.4,2.7,4.0,2.8,1.022,0.022
14.1,32,,-104.2,8.5,1.1,4.0,2.8,1.042,0.041
14.1,33,,-100.1,-3.9,6.1,7.0,1.75,1.001,0.001
14.1,34,,-105.4,-3.6,6.4,7.0,1.75,1.054,0.053
14.1,35,,-72.1,-4.8,-10.8,3.0,3.5,0.721,-0.327
14.1,36,,-96.8,7.0,2.7,4.0,2.8,0.968,-0.033
14.1,37,,-132.1,-7.0,6.1,7.0,1.75,1.321,0.278
14.1,38,,-118.8,4.2,6.4,5.0,2.333,1.188,0.172
14.1,39,,-101.8,7.7,-9.1,2.0,4.667,1.018,0.018
14.2,20,,-109.1,-6.8,5.2,7.0,1.75,1.091,0.087
14.2,21,,-180.1,-8.1,7.9,6.0,2.0,1.801,0.588
14.2,22,,-97.1,-5.5,-12.0,3.0,3.5,0.971,-0.029
14.2,23,,-101.7,-5.4,-12.3,3.0,3.5,1.017,0.017
14.2,24,,-96.9,-4.9,5.6,7.0,1.75,0.969,-0.031
14.2,25,,-104.7,7.0,3.3,4.0,2.8,1.047,0.046
14.2,26,,-103.4,-4.4,6.1,7.0,1.75,1.034,0.033
14.2,27,,-100.3,8.6,-6.9,2.0,4.667,1.003,0.003
14.2,28,,-93.3,-5.1,-12.0,3.0,3.5,0.933,-0.069
14.2,29,,-112.1,-0.7,7.2,7.0,1.75,1.121,0.114
14.2,30,,-95.0,7.4,-8.8,2.0,4.667,0.95,-0.051
14.2,31,,-103.5,7.4,2.6,4.0,2.8,1.035,0.034
14.2,32,,-105.5,8.5,1.1,4.0,2.8,1.055,0.054
14.2,33,,-98.7,-3.8,6.1,7.0,1.75,0.987,-0.013
14.2,34,,-103.3,-3.6,6.4,7.0,1.75,1.033,0.032
14.2,35,,-72.2,-4.8,-10.9,3.0,3.5,0.722,-0.326
14.2,36,,-98.9,7.1,2.8,4.0,2.8,0.989,-0.011
14.2,37,,-128.8,-7.0,6.1,7.0,1.75,1.288,0.253
14.2,38,,-118.7,4.2,6.3,5.0,2.333,1.187,0.171
14.2,39,,-105.2,7.7,-9.2,2.0,4.667,1.052,0.051
14.3,20,,-111.9,-6.7,5.2,7.0,1.75,1.119,0.112
14.3,21,,-181.9,-8.1,7.8,6.0,2.0,1.819,0.598
14.3,22,,-96.2,-5.5,-12.0,3.0,3.5,0.962,-0.039
14.3,23,,-102.3,-5.4,-12.4,3.0,3.5,1.023,0.023
14.3,24,,-98.6,-4.8,5.6,7.0,1.75,0.986,-0.014
14.3,25,,-104.7,7.0,3.3,4.0,2.8,1.047,0.046
14.3,26,,-104.7,-4.3,6.1,7.0,1.75,1.047,0.046
14.3,27,,-98.0,8.6,-6.9,2.0,4.667,0.98,-0.02
14.3,28,,-93.4,-5.1,-12.1,3.0,3.5,0.934,-0.068
14.3,29,,-113.4,-0.8,7.2,7.0,1.75,1.134,0.126
14.3,30,,-92.8,7.4,-8.7,2.0,4.667,0.928,-0.075
14.3,31,,-103.7,7.5,2.6,4.0,2.8,1.037,0.036
14.3,32,,-105.1,8.4,1.2,4.0,2.8,1.051,0.05
14.3,33,,-100.0,-3.7,6.1,7.0,1.75,1.0,0.0
14.3,34,,-106.2,-3.6,6.4,7.0,1.75,1.062,0.06
14.3,35,,-72.2,-4.8,-10.9,3.0,3.5,0.722,-0.326
14.3,36,,-97.8,7.0,2.8,4.0,2.8,0.978,-0.022
14.3,37,,-131.6,-6.9,6.1,7.0,1.75,1.316,0.275
14.3,38,,-119.2,4.2,6.3,5.0,2.333,1.192,0.176
14.3,39,,-102.7,7.7,-9.2,2.0,4.667,1.027,0.027
14.4,20,,-109.3,-6.7,5.2,7.0,1.75,1.093,0.089
14.4,21,,-177.6,-8.0,7.8,6.0,2.0,1.776,0.574
14.4,22,,-99.2,-5.5,-12.1,3.0,3.5,0.992,-0.008
14.4,23,,-104.6,-5.4,-12.4,3.0,3.5,1.046,0.045
14.4,24,,-96.7,-4.9,5.5,7.0,1.75,0.967,-0.034
14.4,25,,-101.8,7.0,3.2,4.0,2.8,1.018,0.018
14.4,26,,-102.5,-4.3,6.1,7.0,1.75,1.025,0.025
14.4,27,,-98.9,8.6,-6.9,2.0,4.667,0.989,-0.011
14.4,28,,-97.1,-5.1,-12.1,3.0,3.5,0.971,-0.029
14.4,29,,-110.5,-0.8,7.2,7.0,1.75,1.105,0.1
14.4,30,,-94.2,7.5,-8.7,2.0,4.667,0.942,-0.06
14.4,31,,-100.2,7.4,2.6,4.0,2.8,1.002,0.002
14.4,32,,-102.6,8.4,1.2,4.0,2.8,1.026,0.026
14.4,33,,-96.8,-3.6,6.0,7.0,1.75,0.968,-0.033
14.4,34,,-103.6,-3.6,6.4,7.0,1.75,1.036,0.035
14.4,35,,-75.1,-4.8,-10.9,3.0,3.5,0.751,-0.286
14.4,36,,-95.3,7.0,2.8,4.0,2.8,0.953,-0.048
14.4,37,,-128.6,-6.9,6.1,7.0,1.75,1.286,0.252
14.4,38,,-115.7,4.3,6.2,5.0,2.333,1.157,0.146
14.4,39,,-103.6,7.7,-9.1,2.0,4.667,1.036,0.035
14.5,20,,-108.4,-6.6,5.2,7.0,1.75,1.084,0.081
14.5,21,,-176.0,-8.0,7.7,6.0,2.0,1.76,0.565
14.5,22,,-100.9,-5.5,-12.0,3.0,3.5,1.009,0.009
14.5,23,,-106.4,-5.3,-12.4,3.0,3.5,1.064,0.062
14.5,24,,-95.8,-4.8,5.5,7.0,1.75,0.958,-0.043
14.5,25,,-99.4,7.0,3.2,4.0,2.8,0.994,-0.006
14.5,26,,-100.4,-4.3,6.0,7.0,1.75,1.004,0.004
14.5,27,,-98.0,8.7,-6.9,2.0,4.667,0.98,-0.02
14.5,28,,-98.9,-5.1,-12.1,3.0,3.5,0.989,-0.011
14.5,29,,-108.1,-0.9,7.1,7.0,1.75,1.081,0.078
14.5,30,,-93.1,7.5,-8.6,2.0,4.667,0.931,-0.071
14.5,31,,-97.3,7.4,2.5,4.0,2.8,0.973,-0.027
14.5,32,,-99.3,8.3,1.3,4.0,2.8,0.993,-0.007
14.5,33,,-95.6,-3.6,6.0,7.0,1.75,0.956,-0.045
14.5,34,,-103.2,-3.7,6.4,7.0,1.75,1.032,0.031
14.5,35,,-77.9,-4.8,-11.0,3.0,3.5,0.779,-0.25
14.5,36,,-93.8,7.0,2.7,4.0,2.8,0.938,-0.064
14.5,37,,-128.0,-6.8,6.2,7.0,1.75,1.28,0.247
14.5,38,,-113.1,4.4,6.2,5.0,2.333,1.131,0.123
14.5,39,,-102.0,7.7,-9.1,2.0,4.667,1.02,0.02
14.6,20,,-106.1,-6.6,5.2,7.0,1.75,1.061,0.059
14.6,21,,-170.9,-7.9,7.7,6.0,2.0,1.709,0.536
14.6,22,,-104.4,-5.6,-12.0,3.0,3.5,1.044,0.043
14.6,23,,-109.3,-5.4,-12.4,3.0,3.5,1.093,0.089
14.6,24,,-94.1,-4.8,5.6,7.0,1.75,0.941,-0.061
14.6,25,,-98.8,7.0,3.3,4.0,2.8,0.988,-0.012
14.6,26,,-97.8,-4.3,6.0,7.0,1.75,0.978,-0.022
14.6,27,,-99.5,8.7,-6.8,2.0,4.667,0.995,-0.005
14.6,28,,-99.4,-5.0,-12.1,3.0,3.5,0.994,-0.006
14.6,29,,-105.2,-0.9,7.1,7.0,1.75,1.052,0.051
14.6,30,,-95.4,7.5,-8.6,2.0,4.667,0.954,-0.047
14.6,31,,-97.0,7.5,2.5,4.0,2.8,0.97,-0.03
14.6,32,,-98.7,8.4,1.3,4.0,2.8,0.987,-0.013
14.6,33,,-91.8,-3.6,6.0,7.0,1.75,0.918,-0.086
14.6,34,,-100.6,-3.7,6.4,7.0,1.75,1.006,0.006
14.6,35,,-81.2,-4.9,-11.1,3.0,3.5,0.812,-0.208
14.6,36,,-93.4,7.1,2.7,4.0,2.8,0.934,-0.068
14.6,37,,-124.8,-6.7,6.2,7.0,1.75,1.248,0.222
14.6,38,,-109.8,4.4,6.1,5.0,2.333,1.098,0.093
14.6,39,,-103.1,7.7,-9.0,2.0,4.667,1.031,0.031
14.7,20,,-103.5,-6.5,5.3,7.0,1.75,1.035,0.034
14.7,21,,-165.6,-7.8,7.7,6.0,2.0,1.656,0.504
14.7,22,,-106.0,-5.6,-12.0,3.0,3.5,1.06,0.058
14.7,23,,-110.0,-5.3,-12.4,3.0,3.5,1.1,0.095
14.7,24,,-91.6,-4.8,5.6,7.0,1.75,0.916,-0.088
14.7,25,,-98.0,6.9,3.4,4.0,2.8,0.98,-0.02
14.7,26,,-94.4,-4.2,6.0,7.0,1.75,0.944,-0.058
14.7,27,,-101.2,8.7,-6.8,2.0,4.667,1.012,0.012
14.7,28,,-101.3,-4.9,-12.1,3.0,3.5,1.013,0.013
14.7,29,,-101.8,-1.0,7.1,7.0,1.75,1.018,0.018
14.7,30,,-97.7,7.6,-8.6,2.0,4.667,0.977,-0.023
14.7,31,,-97.0,7.5,2.5,4.0,2.8,0.97,-0.03
14.7,32,,-98.8,8.4,1.1,4.0,2.8,0.988,-0.012
14.7,33,,-89.9,-3.6,6.0,7.0,1.75,0.899,-0.106
14.7,34,,-98.2,-3.7,6.4,7.0,1.75,0.982,-0.018
14.7,35,,-83.6,-4.8,-11.1,3.0,3.5,0.836,-0.179
14.7,36,,-92.8,7.2,2.7,4.0,2.8,0.928,-0.075
14.7,37,,-121.1,-6.7,6.2,7.0,1.75,1.211,0.191
14.7,38,,-107.9,4.4,6.1,5.0,2.333,1.079,0.076
14.7,39,,-105.4,7.8,-8.9,2.0,4.667,1.054,0.053
14.8,20,,-104.5,-6.5,5.3,7.0,1.75,1.045,0.044
14.8,21,,-165.9,-7.7,7.6,7.0,1.75,1.659,0.506
14.8,22,,-102.3,-5.5,-12.0,3.0,3.5,1.023,0.023
14.8,23,,-106.5,-5.3,-12.3,3.0,3.5,1.065,0.063
14.8,24,,-92.9,-4.7,5.6,7.0,1.75,0.929,-0.074
14.8,25,,-100.6,6.8,3.5,4.0,2.8,1.006,0.006
14.8,26,,-96.7,-4.2,6.1,7.0,1.75,0.967,-0.034
14.8,27,,-101.8,8.7,-6.8,2.0,4.667,1.018,0.018
14.8,28,,-99.0,-4.9,-12.2,3.0,3.5,0.99,-0.01
14.8,29,,-104.5,-0.9,7.1,8.0,1.556,1.045,0.044
14.8,30,,-98.0,7.6,-8.5,2.0,4.667,0.98,-0.02
14.8,31,,-99.0,7.6,2.4,4.0,2.8,0.99,-0.01
14.8,32,,-101.6,8.5,1.1,4.0,2.8,1.016,0.016
14.8,33,,-92.6,-3.6,6.0,7.0,1.75,0.926,-0.077
14.8,34,,-100.1,-3.7,6.4,7.0,1.75,1.001,0.001
14.8,35,,-82.0,-4.9,-11.1,3.0,3.5,0.82,-0.198
14.8,36,,-95.0,7.2,2.7,4.0,2.8,0.95,-0.051
14.8,37,,-122.2,-6.6,6.2,7.0,1.75,1.222,0.2
14.8,38,,-109.9,4.4,6.0,5.0,2.333,1.099,0.094
14.8,39,,-105.9,7.8,-9.0,2.0,4.667,1.059,0.057
14.9,20,,-106.3,-6.4,5.3,7.0,1.75,1.063,0.061
14.9,21,,-168.0,-7.7,7.6,7.0,1.75,1.68,0.519
14.9,22,,-101.3,-5.5,-11.9,3.0,3.5,1.013,0.013
14.9,23,,-105.1,-5.2,-12.3,3.0,3.5,1.051,0.05
14.9,24,,-94.9,-4.6,5.6,7.0,1.75,0.949,-0.052
14.9,25,,-100.1,6.8,3.6,4.0,2.8,1.001,0.001
14.9,26,,-99.2,-4.1,6.1,7.0,1.75,0.992,-0.008
14.9,27,,-99.3,8.8,-6.7,2.0,4.667,0.993,-0.007
14.9,28,,-98.2,-4.8,-12.2,3.0,3.5,0.982,-0.018
14.9,29,,-106.5,-0.9,7.1,8.0,1.556,1.065,0.063
14.9,30,,-95.0,7.6,-8.5,2.0,4.667,0.95,-0.051
14.9,31,,-98.6,7.6,2.5,4.0,2.8,0.986,-0.014
14.9,32,,-100.8,8.6,1.0,4.0,2.8,1.008,0.008
14.9,33,,-94.1,-3.6,6.0,7.0,1.75,0.941,-0.061
14.9,34,,-102.1,-3.7,6.4,7.0,1.75,1.021,0.021
14.9,35,,-82.5,-4.9,-11.2,3.0,3.5,0.825,-0.192
14.9,36,,-94.7,7.2,2.7,4.0,2.8,0.947,-0.054
14.9,37,,-124.7,-6.6,6.2,7.0,1.75,1.247,0.221
14.9,38,,-110.0,4.5,6.0,5.0,2.333,1.1,0.095
14.9,39,,-103.2,7.8,-8.9,2.0,4.667,1.032,0.031
15.0,20,,-102.9,-6.4,5.3,7.0,1.75,1.029,0.029
15.0,21,,-163.6,-7.6,7.6,7.0,1.75,1.636,0.492
15.0,22,,-103.4,-5.6,-11.9,3.0,3.5,1.034,0.033
15.0,23,,-106.4,-5.2,-12.3,3.0,3.5,1.064,0.062
15.0,24,,-92.6,-4.6,5.7,7.0,1.75,0.926,-0.077
15.0,25,,-99.6,6.7,3.7,4.0,2.8,0.996,-0.004
15.0,26,,-97.0,-4.1,6.1,7.0,1.75,0.97,-0.03
15.0,27,,-101.3,8.8,-6.7,2.0,4.667,1.013,0.013
15.0,28,,-100.3,-4.6,-12.2,3.0,3.5,1.003,0.003
15.0,29,,-103.6,-1.0,7.1,8.0,1.556,1.036,0.035
15.0,30,,-97.3,7.7,-8.5,2.0,4.667,0.973,-0.027
15.0,31,,-98.3,7.6,2.5,4.0,2.8,0.983,-0.017
15.0,32,,-101.1,8.7,0.9,4.0,2.8,1.011,0.011
15.0,33,,-91.2,-3.6,6.0,7.0,1.75,0.912,-0.092
15.0,34,,-99.6,-3.6,6.4,7.0,1.75,0.996,-0.004
15.0,35,,-85.0,-4.9,-11.2,3.0,3.5,0.85,-0.163
15.0,36,,-94.0,7.2,2.8,4.0,2.8,0.94,-0.062
15.0,37,,-121.6,-6.5,6.2,7.0,1.75,1.216,0.196
15.0,38,,-107.8,4.5,6.0,5.0,2.333,1.078,0.075
15.0,39,,-105.4,7.9,-8.9,2.0,4.667,1.054,0.053
15.1,20,,-105.1,-6.3,5.3,7.0,1.75,1.051,0.05
15.1,21,,-165.6,-7.6,7.6,7.0,1.75,1.656,0.504
15.1,22,,-102.2,-5.6,-11.9,3.0,3.5,1.022,0.022
15.1,23,,-103.9,-5.2,-12.3,3.0,3.5,1.039,0.038
15.1,24,,-95.8,-4.6,5.7,7.0,1.75,0.958,-0.043
15.1,25,,-100.9,6.7,3.8,4.0,2.8,1.009,0.009
15.1,26,,-99.3,-4.0,6.2,7.0,1.75,0.993,-0.007
15.1,27,,-99.9,8.8,-6.6,2.0,4.667,0.999,-0.001
15.1,28,,-98.0,-4.6,-12.2,3.0,3.5,0.98,-0.02
15.1,29,,-105.5,-1.1,7.1,8.0,1.556,1.055,0.054
15.1,30,,-95.9,7.7,-8.4,2.0,4.667,0.959,-0.042
15.1,31,,-99.3,7.6,2.5,4.0,2.8,0.993,-0.007
15.1,32,,-101.5,8.7,0.8,4.0,2.8,1.015,0.015
15.1,33,,-95.4,-3.7,6.1,7.0,1.75,0.954,-0.047
15.1,34,,-101.9,-3.6,6.4,7.0,1.75,1.019,0.019
15.1,35,,-83.8,-4.9,-11.3,3.0,3.5,0.838,-0.177
15.1,36,,-95.5,7.2,2.8,4.0,2.8,0.955,-0.046
15.1,37,,-124.2,-6.5,6.3,7.0,1.75,1.242,0.217
15.1,38,,-109.2,4.5,6.0,5.0,2.333,1.092,0.088
15.1,39,,-103.3,7.9,-8.8,2.0,4.667,1.033,0.032
15.2,20,,-103.5,-6.2,5.3,7.0,1.75,1.035,0.034
15.2,21,,-163.5,-7.5,7.6,7.0,1.75,1.635,0.492
15.2,22,,-99.2,-5.5,-11.9,3.0,3.5,0.992,-0.008
15.2,23,,-101.0,-5.1,-12.2,3.0,3.5,1.01,0.01
15.2,24,,-96.2,-4.5,5.8,7.0,1.75,0.962,-0.039
15.2,25,,-104.3,6.6,4.0,4.0,2.8,1.043,0.042
15.2,26,,-100.1,-4.1,6.2,7.0,1.75,1.001,0.001
15.2,27,,-101.8,8.9,-6.5,2.0,4.667,1.018,0.018
15.2,28,,-96.5,-4.6,-12.2,3.0,3.5,0.965,-0.036
15.2,29,,-105.6,-1.1,7.0,8.0,1.556,1.056,0.054
15.2,30,,-97.8,7.8,-8.4,2.0,4.667,0.978,-0.022
15.2,31,,-103.2,7.7,2.6,4.0,2.8,1.032,0.031
15.2,32,,-105.2,8.8,0.7,4.0,2.8,1.052,0.051
15.2,33,,-95.2,-3.7,6.1,7.0,1.75,0.952,-0.049
15.2,34,,-102.5,-3.5,6.5,7.0,1.75,1.025,0.025
15.2,35,,-82.8,-4.8,-11.3,3.0,3.5,0.828,-0.189
15.2,36,,-98.9,7.2,2.8,4.0,2.8,0.989,-0.011
15.2,37,,-122.7,-6.4,6.3,7.0,1.75,1.227,0.205
15.2,38,,-110.4,4.5,5.9,5.0,2.333,1.104,0.099
15.2,39,,-105.3,7.9,-8.8,2.0,4.667,1.053,0.052
15.3,20,,-104.7,-6.1,5.3,7.0,1.75,1.047,0.046
15.3,21,,-165.2,-7.5,7.6,7.0,1.75,1.652,0.502
15.3,22,,-96.7,-5.6,-11.9,3.0,3.5,0.967,-0.034
15.3,23,,-98.4,-5.1,-12.3,3.0,3.5,0.984,-0.016
15.3,24,,-98.9,-4.5,5.8,7.0,1.75,0.989,-0.011
15.3,25,,-106.9,6.6,4.0,4.0,2.8,1.069,0.067
15.3,26,,-101.8,-4.0,6.2,7.0,1.75,1.018,0.018
15.3,27,,-101.4,8.9,-6.5,2.0,4.667,1.014,0.014
15.3,28,,-94.3,-4.6,-12.2,3.0,3.5,0.943,-0.059
15.3,29,,-108.3,-1.2,7.0,8.0,1.556,1.083,0.08
15.3,30,,-96.7,7.8,-8.3,2.0,4.667,0.967,-0.034
15.3,31,,-104.9,7.7,2.5,4.0,2.8,1.049,0.048
15.3,32,,-106.8,8.8,0.6,4.0,2.8,1.068,0.066
15.3,33,,-98.0,-3.7,6.1,7.0,1.75,0.98,-0.02
15.3,34,,-104.6,-3.5,6.5,7.0,1.75,1.046,0.045
15.3,35,,-81.2,-4.8,-11.4,3.0,3.5,0.812,-0.208
15.3,36,,-101.4,7.3,2.8,4.0,2.8,1.014,0.014
15.3,37,,-124.6,-6.3,6.3,7.0,1.75,1.246,0.22
15.3,38,,-113.1,4.6,5.9,5.0,2.333,1.131,0.123
15.3,39,,-103.9,7.9,-8.8,2.0,4.667,1.039,0.038
15.4,20,,-102.3,-6.1,5.4,7.0,1.75,1.023,0.023
15.4,21,,-161.1,-7.5,7.5,7.0,1.75,1.611,0.477
15.4,22,,-99.8,-5.6,-11.9,3.0,3.5,0.998,-0.002
15.4,23,,-101.6,-5.1,-12.3,3.0,3.5,1.016,0.016
15.4,24,,-95.6,-4.6,5.8,7.0,1.75,0.956,-0.045
15.4,25,,-105.0,6.6,3.9,4.0,2.8,1.05,0.049
15.4,26,,-98.8,-3.9,6.2,7.0,1.75,0.988,-0.012
15.4,27,,-102.5,8.9,-6.4,2.0,4.667,1.025,0.025
15.4,28,,-96.5,-4.7,-12.2,3.0,3.5,0.965,-0.036
15.4,29,,-105.4,-1.3,7.0,8.0,1.556,1.054,0.053
15.4,30,,-98.7,7.8,-8.2,2.0,4.667,0.987,-0.013
15.4,31,,-103.7,7.6,2.6,4.0,2.8,1.037,0.036
15.4,32,,-105.4,8.8,0.7,4.0,2.8,1.054,0.053
15.4,33,,-94.1,-3.6,6.0,7.0,1.75,0.941,-0.061
15.4,34,,-101.0,-3.5,6.4,7.0,1.75,1.01,0.01
15.4,35,,-84.1,-4.9,-11.4,3.0,3.5,0.841,-0.173
15.4,36,,-99.1,7.2,2.8,4.0,2.8,0.991,-0.009
15.4,37,,-121.0,-6.3,6.3,7.0,1.75,1.21,0.191
15.4,38,,-110.1,4.6,5.8,5.0,2.333,1.101,0.096
15.4,39,,-105.0,7.9,-8.7,2.0,4.667,1.05,0.049
15.5,20,,-99.8,-6.1,5.4,7.0,1.75,0.998,-0.002
15.5,21,,-156.3,-7.4,7.5,7.0,1.75,1.563,0.447
15.5,22,,-101.3,-5.7,-11.9,3.0,3.5,1.013,0.013
15.5,23,,-104.7,-5.0,-12.4,3.0,3.5,1.047,0.046
15.5,24,,-92.8,-4.6,5.8,7.0,1.75,0.928,-0.075
15.5,25,,-103.1,6.6,3.8,4.0,2.8,1.031,0.031
15.5,26,,-95.4,-3.9,6.2,7.0,1.75,0.954,-0.047
15.5,27,,-104.5,8.9,-6.4,2.0,4.667,1.045,0.044
15.5,28,,-98.3,-4.8,-12.2,3.0,3.5,0.983,-0.017
15.5,29,,-102.9,-1.4,7.0,8.0,1.556,1.029,0.029
15.5,30,,-101.1,7.9,-8.2,2.0,4.667,1.011,0.011
15.5,31,,-102.9,7.6,2.6,4.0,2.8,1.029,0.029
15.5,32,,-104.5,8.7,0.7,4.0,2.8,1.045,0.044
15.5,33,,-91.8,-3.6,6.0,7.0,1.75,0.918,-0.086
15.5,34,,-99.0,-3.5,6.5,7.0,1.75,0.99,-0.01
15.5,35,,-86.5,-4.9,-11.4,3.0,3.5,0.865,-0.145
15.5,36,,-97.4,7.2,2.7,4.0,2.8,0.974,-0.026
15.5,37,,-117.5,-6.2,6.3,7.0,1.75,1.175,0.161
15.5,38,,-108.3,4.7,5.8,5.0,2.333,1.083,0.08
15.5,39,,-107.1,8.0,-8.6,2.0,4.667,1.071,0.069
15.6,20,,-101.0,-6.1,5.3,7.0,1.75,1.01,0.01
15.6,21,,-156.2,-7.3,7.4,7.0,1.75,1.562,0.446
15.6,22,,-99.8,-5.8,-11.9,3.0,3.5,0.998,-0.002
15.6,23,,-102.6,-5.0,-12.4,3.0,3.5,1.026,0.026
15.6,24,,-95.1,-4.6,5.8,7.0,1.75,0.951,-0.05
15.6,25,,-105.0,6.6,3.8,4.0,2.8,1.05,0.049
15.6,26,,-96.4,-3.9,6.1,7.0,1.75,0.964,-0.037
15.6,27,,-104.1,8.9,-6.4,2.0,4.667,1.041,0.04
15.6,28,,-94.6,-4.7,-12.2,3.0,3.5,0.946,-0.056
15.6,29,,-104.6,-1.4,7.0,8.0,1.556,1.046,0.045
15.6,30,,-100.1,7.8,-8.2,2.0,4.667,1.001,0.001
15.6,31,,-105.5,7.6,2.6,4.0,2.8,1.055,0.054
15.6,32,,-106.3,8.7,0.8,4.0,2.8,1.063,0.061
15.6,33,,-93.2,-3.6,6.0,7.0,1.75,0.932,-0.07
15.6,34,,-101.2,-3.4,6.5,7.0,1.75,1.012,0.012
15.6,35,,-85.2,-4.9,-11.5,3.0,3.5,0.852,-0.16
15.6,36,,-98.9,7.1,2.7,4.0,2.8,0.989,-0.011
15.6,37,,-117.7,-6.2,6.2,7.0,1.75,1.177,0.163
15.6,38,,-109.8,4.7,5.7,5.0,2.333,1.098,0.093
15.6,39,,-106.1,8.0,-8.6,2.0,4.667,1.061,0.059
15.7,20,,-98.1,-6.2,5.3,7.0,1.75,0.981,-0.019
15.7,21,,-152.5,-7.3,7.4,7.0,1.75,1.525,0.422
15.7,22,,-102.0,-5.9,-11.8,3.0,3.5,1.02,0.02
15.7,23,,-105.0,-5.1,-12.4,3.0,3.5,1.05,0.049
15.7,24,,-93.3,-4.6,5.8,7.0,1.75,0.933,-0.069
15.7,25,,-103.1,6.7,3.7,4.0,2.8,1.031,0.031
15.7,26,,-95.3,-4.0,6.1,7.0,1.75,0.953,-0.048
15.7,27,,-105.1,8.8,-6.5,2.0,4.667,1.051,0.05
15.7,28,,-96.5,-4.7,-12.1,3.0,3.5,0.965,-0.036
15.7,29,,-101.9,-1.5,7.0,8.0,1.556,1.019,0.019
15.7,30,,-100.8,7.8,-8.3,2.0,4.667,1.008,0.008
15.7,31,,-103.3,7.5,2.7,4.0,2.8,1.033,0.032
15.7,32,,-105.1,8.6,0.9,4.0,2.8,1.051,0.05
15.7,33,,-90.0,-3.6,6.0,7.0,1.75,0.9,-0.105
15.7,34,,-98.7,-3.3,6.5,7.0,1.75,0.987,-0.013
15.7,35,,-88.7,-5.0,-11.6,3.0,3.5,0.887,-0.12
15.7,36,,-97.1,7.1,2.7,4.0,2.8,0.971,-0.029
15.7,37,,-114.4,-6.1,6.2,7.0,1.75,1.144,0.135
15.7,38,,-106.7,4.7,5.6,5.0,2.333,1.067,0.065
15.7,39,,-106.4,7.9,-8.5,2.0,4.667,1.064,0.062
15.8,20,,-99.6,-6.3,5.2,7.0,1.75,0.996,-0.004
15.8,21,,-154.1,-7.3,7.4,7.0,1.75,1.541,0.432
15.8,22,,-99.3,-5.9,-11.8,3.0,3.5,0.993,-0.007
15.8,23,,-101.6,-5.1,-12.4,3.0,3.5,1.016,0.016
15.8,24,,-95.9,-4.5,5.9,7.0,1.75,0.959,-0.042
15.8,25,,-105.5,6.7,3.7,4.0,2.8,1.055,0.054
15.8,26,,-98.0,-3.9,6.2,7.0,1.75,0.98,-0.02
15.8,27,,-104.2,8.8,-6.6,2.0,4.667,1.042,0.041
15.8,28,,-94.7,-4.7,-12.2,3.0,3.5,0.947,-0.054
15.8,29,,-105.2,-1.4,7.0,8.0,1.556,1.052,0.051
15.8,30,,-98.7,7.7,-8.2,2.0,4.667,0.987,-0.013
15.8,31,,-105.3,7.5,2.7,4.0,2.8,1.053,0.052
15.8,32,,-106.4,8.6,0.9,4.0,2.8,1.064,0.062
15.8,33,,-92.3,-3.6,6.0,7.0,1.75,0.923,-0.08
15.8,34,,-101.8,-3.2,6.6,7.0,1.75,1.018,0.018
15.8,35,,-87.0,-5.0,-11.6,3.0,3.5,0.87,-0.139
