Time,ID,behv,Battery,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id
7.8,7,isocontour,68.12,-5.7,7.0,-82.0,3.4,4.4,5.6,-1.0,8.3,-69.3,10
7.8,8,isocontour,74.03,5.9,-6.7,-80.5,-4.2,2.4,4.8,5.6,-6.3,-70.3,16
7.8,9,isocontour,74.37,4.6,-7.5,-77.1,3.0,0.1,3.0,5.6,-6.3,-70.3,16
7.8,10,isocontour,78.5,-0.4,8.3,-69.9,2.7,1.4,3.0,-0.4,8.3,-67.8,10
7.8,11,isocontour,64.17,7.3,-4.5,-74.2,-0.9,-2.4,2.6,5.6,-6.3,-70.3,16
7.8,12,isocontour,61.89,-9.4,-1.5,-90.5,-4.8,-0.4,4.8,5.6,-6.3,-70.3,16
7.8,13,isocontour,74.07,-7.1,6.7,-94.7,-1.7,-2.8,3.3,-1.0,8.3,-69.3,10
7.8,14,isocontour,60.36,7.6,5.3,-86.1,4.1,-1.3,4.3,-1.0,8.3,-69.3,10
7.8,15,isocontour,67.99,3.9,9.0,-96.8,5.5,6.0,8.1,-0.7,8.2,-67.8,10
7.8,16,isocontour,67.43,5.7,-7.5,-88.2,0.4,-5.1,5.1,5.7,-7.5,-70.3,16
7.8,17,isocontour,76.56,2.9,-8.5,-80.8,2.2,3.5,4.1,5.6,-6.3,-70.3,16
7.8,18,isocontour,70.55,1.6,-9.2,-87.9,2.5,3.5,4.3,5.6,-6.3,-70.3,16
7.8,19,isocontour,72.02,-3.3,9.0,-91.6,1.0,5.4,5.5,-0.7,8.2,-67.8,10
7.8,20,isocontour,71.11,7.4,-5.0,-79.4,-4.4,-2.4,5.0,5.6,-6.3,-70.3,16
7.9,1,isocontour,75.97,0.7,9.3,-86.4,3.9,-0.0,3.9,-0.7,8.2,-67.8,10
7.9,2,isocontour,75.77,-8.2,3.8,-82.2,2.9,1.5,3.3,-1.0,8.3,-69.3,10
7.9,3,isocontour,71.46,-7.1,-5.7,-83.6,4.1,-3.8,5.6,5.6,-6.3,-70.3,16
7.9,4,isocontour,72.94,-4.3,-8.1,-83.9,1.5,-0.6,1.6,5.6,-6.3,-70.3,16
7.9,5,isocontour,66.83,-1.1,-9.0,-83.0,5.5,0.7,5.5,5.6,-6.3,-70.3,16
7.9,6,isocontour,59.01,4.0,7.8,-76.2,-3.5,-3.5,4.9,-0.7,8.2,-67.8,10
7.9,7,isocontour,67.85,-5.3,7.1,-77.6,4.6,0.5,4.6,-0.7,8.2,-67.8,10
7.9,8,isocontour,73.8,6.4,-6.8,-86.3,4.3,-0.4,4.3,5.6,-6.3,-70.3,16
7.9,9,isocontour,73.9,4.2,-7.9,-80.4,-3.6,-4.2,5.5,5.6,-6.3,-70.3,16
7.9,10,isocontour,78.13,0.0,8.6,-73.2,4.7,2.1,5.1,-0.7,8.2,-67.8,10
7.9,11,isocontour,63.7,7.1,-5.0,-74.9,-2.7,-4.9,5.6,5.6,-6.3,-70.3,16
7.9,12,isocontour,61.44,-9.1,-1.9,-86.6,2.9,-4.7,5.5,5.6,-6.3,-70.3,16
7.9,13,isocontour,74.01,-6.8,6.7,-91.3,2.9,0.4,2.9,-0.7,8.2,-67.8,10
7.9,14,isocontour,60.0,7.2,5.5,-81.8,-4.6,2.3,5.1,-0.7,8.2,-67.8,10
7.9,15,isocontour,67.98,3.8,9.2,-98.2,-1.1,1.2,1.6,-0.7,8.2,-67.8,10
7.9,16,isocontour,67.41,5.9,-7.4,-89.8,2.0,0.5,2.1,5.9,-7.4,-70.3,16
7.9,17,isocontour,76.1,2.6,-9.0,-87.7,-2.8,-4.8,5.6,5.6,-6.3,-70.3,16
7.9,18,isocontour,70.51,1.8,-9.1,-86.6,2.2,1.1,2.5,5.6,-6.3,-70.3,16
7.9,19,isocontour,71.6,-3.8,9.0,-95.6,-5.4,0.1,5.4,-0.7,8.2,-67.8,10
7.9,20,isocontour,70.81,7.8,-4.7,-83.6,4.3,2.3,4.9,5.6,-6.3,-70.3,16
8.0,1,isocontour,75.92,0.9,9.1,-83.1,1.8,-2.0,2.7,0.9,9.1,-86.4,1
8.0,2,isocontour,75.32,-8.6,3.3,-85.1,-3.5,-4.3,5.5,-8.6,3.3,-82.2,2
8.0,3,isocontour,71.45,-7.2,-5.9,-86.4,-0.9,-1.3,1.6,-7.2,-5.9,-83.6,3
8.0,4,isocontour,72.83,-4.0,-7.9,-79.0,3.1,1.5,3.4,-4.0,-7.9,-83.9,4
8.0,5,isocontour,66.81,-1.2,-9.1,-85.1,-1.3,-1.0,1.6,-1.2,-9.1,-83.0,5
8.0,6,isocontour,58.77,4.3,7.4,-72.5,2.4,-3.8,4.5,4.3,7.4,-76.2,6
8.0,7,isocontour,67.39,-4.8,6.8,-68.8,4.8,-2.9,5.6,-4.8,6.8,-77.6,7
8.0,8,isocontour,73.5,6.5,-7.2,-94.4,1.1,-4.7,4.8,6.5,-7.2,-86.3,8
8.0,9,isocontour,73.77,3.9,-7.9,-77.0,-3.7,0.3,3.7,3.9,-7.9,-80.4,9
8.0,10,isocontour,78.05,0.3,8.7,-75.3,3.0,1.2,3.2,0.3,8.7,-73.2,10
8.0,11,isocontour,63.54,6.9,-5.4,-76.9,-1.3,-3.7,3.9,6.9,-5.4,-74.9,11
8.0,12,isocontour,61.0,-8.8,-2.4,-83.0,3.1,-4.5,5.5,-8.8,-2.4,-86.6,12
8.0,13,isocontour,73.62,-6.9,6.2,-86.2,-1.1,-5.2,5.3,-6.9,6.2,-91.3,13
8.0,14,isocontour,59.57,7.7,5.2,-86.2,4.8,-2.5,5.4,7.7,5.2,-81.8,14
8.0,15,isocontour,67.92,3.8,8.9,-93.5,0.2,-2.7,2.7,3.8,8.9,-98.2,15
8.0,16,isocontour,67.1,5.4,-7.3,-82.7,-4.7,1.2,4.9,5.4,-7.3,-89.8,16
8.0,17,isocontour,75.67,3.1,-9.0,-91.6,5.5,-0.5,5.5,3.1,-9.0,-87.7,17
8.0,18,isocontour,70.09,2.3,-8.9,-85.0,5.0,2.0,5.4,2.3,-8.9,-86.6,18
8.0,19,isocontour,71.55,-3.8,8.7,-90.7,0.3,-2.6,2.6,-3.8,8.7,-95.6,19
8.0,20,isocontour,70.79,7.7,-4.6,-80.7,-1.1,1.4,1.8,7.7,-4.6,-83.6,20
8.1,1,isocontour,75.88,1.1,8.9,-80.1,1.6,-1.8,2.4,4.3,7.4,-72.5,6
8.1,2,isocontour,74.81,-9.0,2.9,-88.9,-3.7,-4.4,5.7,-9.0,2.9,-82.2,2
8.1,3,isocontour,71.41,-7.0,-6.0,-84.5,2.2,-1.0,2.4,-4.0,-7.9,-79.0,4
8.1,4,isocontour,72.4,-3.7,-8.4,-84.4,2.8,-4.6,5.4,-3.7,-8.4,-79.0,4
8.1,5,isocontour,66.67,-1.4,-8.8,-80.1,-2.2,3.1,3.8,-4.0,-7.9,-79.0,4
8.1,6,isocontour,58.33,3.7,7.5,-70.6,-5.3,1.5,5.5,3.7,7.5,-72.5,6
8.1,7,isocontour,67.39,-4.8,6.7,-66.9,0.3,-1.2,1.2,-4.8,6.7,-68.8,7
8.1,8,isocontour,73.23,6.6,-6.8,-89.2,1.0,4.5,4.6,6.9,-5.4,-74.9,11
8.1,9,isocontour,73.75,3.7,-8.0,-77.7,-1.5,-1.1,1.9,6.9,-5.4,-74.9,11
8.1,10,isocontour,77.93,0.3,9.0,-81.5,-0.3,3.5,3.5,4.3,7.4,-72.5,6
8.1,11,isocontour,63.09,6.6,-5.8,-77.4,-3.3,-4.5,5.6,6.6,-5.8,-74.9,11
8.1,12,isocontour,60.99,-8.8,-2.5,-84.4,-0.3,-1.6,1.6,-8.8,-2.5,-83.0,12
8.1,13,isocontour,73.57,-6.9,5.9,-83.2,-0.1,-2.6,2.6,-4.8,6.8,-68.8,7
8.1,14,isocontour,59.42,7.3,5.3,-81.3,-3.7,0.6,3.7,4.3,7.4,-72.5,6
8.1,15,isocontour,67.59,3.3,9.0,-91.6,-4.9,0.9,5.0,4.3,7.4,-72.5,6
8.1,16,isocontour,67.0,5.6,-7.6,-89.0,2.2,-2.6,3.4,6.9,-5.4,-74.9,11
8.1,17,isocontour,75.62,3.2,-8.8,-87.7,0.8,2.5,2.6,3.9,-7.9,-77.0,9
8.1,18,isocontour,69.63,2.8,-8.6,-81.9,4.6,3.1,5.5,3.9,-7.9,-77.0,9
8.1,19,isocontour,71.18,-3.3,8.5,-83.2,4.6,-2.4,5.2,-4.8,6.8,-68.8,7
8.1,20,isocontour,70.38,7.9,-4.1,-80.0,2.3,4.9,5.4,6.9,-5.4,-74.9,11
8.2,1,isocontour,75.8,1.2,9.1,-85.2,1.6,2.6,3.1,-4.8,6.8,-68.8,7
8.2,2,isocontour,74.55,-8.9,3.3,-89.6,1.1,4.4,4.5,-4.8,6.8,-68.8,7
8.2,3,isocontour,71.18,-6.7,-5.6,-76.9,2.4,3.7,4.4,-4.0,-7.9,-79.0,4
8.2,4,isocontour,72.38,-3.9,-8.5,-87.0,-1.7,-0.8,1.9,-3.9,-8.5,-79.0,4
8.2,5,isocontour,66.21,-2.0,-8.8,-82.1,-5.5,-0.1,5.5,3.9,-7.9,-77.0,9
8.2,6,isocontour,58.29,3.5,7.6,-70.7,-2.1,1.1,2.4,3.5,7.6,-70.6,6
8.2,7,isocontour,67.12,-5.1,6.9,-74.4,-3.6,2.9,4.6,-5.1,6.9,-66.9,7
8.2,8,isocontour,73.09,6.9,-6.5,-89.9,2.9,2.4,3.8,6.9,-5.4,-74.9,11
8.2,9,isocontour,73.7,3.5,-8.2,-78.8,-2.2,-1.6,2.7,6.9,-5.4,-74.9,11
8.2,10,isocontour,77.87,0.0,9.1,-82.5,-2.8,0.6,2.9,-4.8,6.8,-68.8,7
8.2,11,isocontour,62.83,6.8,-5.4,-75.7,2.1,4.1,4.6,6.9,-5.4,-74.9,11
8.2,12,isocontour,60.98,-8.8,-2.4,-82.5,0.7,1.4,1.6,-4.0,-7.9,-79.0,4
8.2,13,isocontour,73.32,-6.7,6.3,-84.1,2.7,3.7,4.6,-4.8,6.7,-66.9,7
8.2,14,isocontour,59.25,7.7,5.2,-86.6,4.0,-0.6,4.0,3.7,7.5,-70.6,6
8.2,15,isocontour,67.15,2.8,9.0,-89.0,-5.5,0.4,5.5,3.7,7.5,-70.6,6
8.2,16,isocontour,66.63,6.1,-7.5,-93.2,5.0,1.1,5.1,6.9,-5.4,-74.9,11
8.2,17,isocontour,75.22,2.7,-8.7,-82.5,-5.2,1.2,5.3,6.9,-5.4,-74.9,11
8.2,18,isocontour,69.47,2.4,-8.7,-81.6,-3.8,-1.0,3.9,6.9,-5.4,-74.9,11
8.2,19,isocontour,71.12,-3.1,8.4,-80.5,2.7,-0.6,2.8,-4.8,6.7,-66.9,7
8.2,20,isocontour,68.16,8.6,-3.4,-84.7,6.1,7.2,9.4,6.9,-5.4,-74.9,11
8.3,1,isocontour,74.06,0.4,9.3,-86.0,-8.6,1.2,8.7,-4.8,6.7,-66.9,7
8.3,2,isocontour,74.39,-8.5,3.5,-85.2,3.4,2.0,3.9,-4.8,6.7,-66.9,7
8.3,3,isocontour,71.05,-7.0,-5.4,-78.1,-2.8,2.4,3.7,-7.0,-5.4,-76.9,3
8.3,4,isocontour,72.2,-3.7,-8.1,-79.6,1.6,3.7,4.0,-6.7,-5.6,-76.9,3
8.3,5,isocontour,66.18,-2.1,-9.1,-86.3,-0.9,-2.1,2.3,6.9,-5.4,-74.9,11
8.3,6,isocontour,57.82,3.0,7.9,-71.6,-4.9,2.6,5.5,-4.8,6.8,-68.8,7
8.3,7,isocontour,67.08,-4.9,7.1,-74.1,2.1,1.3,2.5,-4.9,7.1,-66.9,7
8.3,8,isocontour,72.68,6.3,-6.6,-84.2,-5.3,-1.0,5.4,6.9,-5.4,-74.9,11
8.3,9,isocontour,72.66,2.8,-7.9,-70.4,-6.9,2.5,7.3,6.9,-5.4,-74.9,11
8.3,10,isocontour,75.35,-0.9,9.5,-91.5,-8.8,4.4,9.8,-4.8,6.7,-66.9,7
8.3,11,isocontour,62.49,6.3,-5.4,-69.1,-5.0,-0.0,5.0,6.9,-5.4,-74.9,11
8.3,12,isocontour,60.89,-9.0,-2.2,-86.3,-2.6,1.8,3.2,-6.7,-5.6,-76.9,3
8.3,13,isocontour,73.28,-6.5,6.4,-82.9,2.1,1.2,2.4,-4.8,6.7,-66.9,7
8.3,14,isocontour,58.94,7.2,5.3,-80.6,-4.8,1.0,4.9,3.7,7.5,-70.6,6
8.3,15,isocontour,66.89,2.3,9.1,-89.0,-4.4,1.2,4.6,-4.8,6.8,-68.8,7
8.3,16,isocontour,66.18,5.6,-7.6,-88.4,-5.4,-1.0,5.5,6.9,-5.4,-74.9,11
8.3,17,isocontour,75.1,3.0,-8.8,-87.3,3.1,-1.7,3.5,6.9,-5.4,-74.9,11
8.3,18,isocontour,68.89,1.9,-9.1,-86.8,-4.5,-4.0,6.0,6.9,-5.4,-74.9,11
8.3,19,isocontour,71.08,-3.2,8.7,-85.1,-1.0,2.3,2.5,-4.8,6.7,-66.9,7
8.3,20,isocontour,68.15,8.7,-3.4,-86.8,1.0,-0.5,1.1,6.9,-5.4,-74.9,11
8.4,1,isocontour,73.63,-0.0,8.9,-79.0,-3.9,-3.8,5.4,-4.8,6.7,-66.9,7
8.4,2,isocontour,74.34,-8.4,3.8,-85.6,0.8,2.6,2.7,-4.8,6.7,-66.9,7
8.4,3,isocontour,70.97,-7.3,-5.3,-82.3,-3.1,0.2,3.1,-7.3,-5.3,-76.9,3
8.4,4,isocontour,71.75,-3.4,-8.5,-84.5,3.3,-4.4,5.5,6.9,-5.4,-74.9,11
8.4,5,isocontour,65.99,-2.4,-9.3,-92.6,-3.1,-2.7,4.1,6.9,-5.4,-74.9,11
8.4,6,isocontour,57.59,3.5,7.8,-73.1,4.4,-0.9,4.5,-4.8,6.7,-66.9,7
8.4,7,isocontour,66.75,-4.6,7.4,-76.4,3.3,3.7,5.0,-4.6,7.4,-66.9,7
8.4,8,isocontour,72.29,5.8,-6.8,-79.8,-5.1,-1.3,5.3,6.3,-5.4,-69.1,11
8.4,9,isocontour,72.42,2.8,-7.5,-63.5,-0.2,4.4,4.4,6.3,-5.4,-69.1,11
8.4,10,isocontour,75.18,-1.3,9.5,-92.3,-4.0,-0.0,4.0,-4.8,6.7,-66.9,7
8.4,11,isocontour,62.38,6.3,-5.8,-72.5,-0.4,-3.4,3.4,6.3,-5.8,-69.1,11
8.4,12,isocontour,60.87,-9.1,-2.0,-86.3,-0.5,1.9,2.0,-6.7,-5.6,-76.9,3
8.4,13,isocontour,73.24,-6.7,6.4,-86.0,-2.4,-0.0,2.4,-4.8,6.7,-66.9,7
8.4,14,isocontour,58.48,7.7,5.1,-85.2,4.9,-2.7,5.6,-4.8,6.8,-68.8,7
8.4,15,isocontour,66.57,1.8,9.1,-85.5,-4.8,-0.8,4.9,-4.8,6.7,-66.9,7
8.4,16,isocontour,65.72,5.0,-7.5,-81.9,-5.5,0.4,5.5,6.3,-5.4,-69.1,11
8.4,17,isocontour,75.1,3.1,-8.9,-88.0,0.4,-0.3,0.5,6.3,-5.4,-69.1,11
8.4,18,isocontour,67.04,1.1,-9.1,-84.7,-8.9,-0.3,8.9,2.8,-7.9,-70.4,9
8.4,19,isocontour,70.19,-3.9,8.6,-89.4,-6.9,-0.3,6.9,-4.8,6.7,-66.9,7
8.4,20,isocontour,67.87,8.5,-3.9,-87.1,-1.7,-4.4,4.7,6.3,-5.4,-69.1,11
8.5,1,isocontour,73.4,0.3,9.2,-84.8,3.1,3.2,4.5,-4.8,6.7,-66.9,7
8.5,2,isocontour,74.32,-8.4,3.7,-83.2,0.9,-1.4,1.7,-4.8,6.7,-66.9,7
8.5,3,isocontour,69.19,-7.1,-6.2,-88.2,2.6,-8.3,8.7,-7.1,-6.2,-76.9,3
8.5,4,isocontour,71.62,-3.6,-8.2,-80.8,-2.0,3.1,3.7,2.8,-7.9,-70.4,9
8.5,5,isocontour,65.95,-2.1,-9.3,-90.5,2.5,0.5,2.5,2.8,-7.9,-70.4,9
8.5,6,isocontour,57.34,3.1,8.1,-75.4,-3.5,2.9,4.5,-4.8,6.7,-66.9,7
8.5,7,isocontour,66.42,-4.1,7.5,-72.5,5.0,0.3,5.0,-4.1,7.5,-66.9,7
8.5,8,isocontour,71.83,6.4,-6.9,-87.6,5.5,-0.8,5.6,2.8,-7.5,-63.5,9
8.5,9,isocontour,72.32,3.1,-7.3,-62.4,2.8,1.9,3.4,3.1,-7.3,-63.5,9
8.5,10,isocontour,74.71,-1.0,9.0,-82.3,2.3,-5.1,5.6,-4.8,6.7,-66.9,7
8.5,11,isocontour,61.91,6.0,-6.3,-75.3,-2.6,-5.0,5.6,2.8,-7.5,-63.5,9
8.5,12,isocontour,60.7,-8.8,-2.3,-81.9,3.1,-2.4,3.9,-6.7,-5.6,-76.9,3
8.5,13,isocontour,73.03,-6.7,6.0,-80.7,-0.1,-4.3,4.3,-4.8,6.7,-66.9,7
8.5,14,isocontour,58.47,7.6,5.2,-84.5,-1.2,1.1,1.6,-4.8,6.8,-68.8,7
8.5,15,isocontour,66.49,1.6,8.9,-81.5,-2.6,-1.7,3.1,-4.8,6.7,-66.9,7
8.5,16,isocontour,65.46,5.4,-7.3,-83.5,4.2,1.9,4.6,2.8,-7.5,-63.5,9
8.5,17,isocontour,75.06,3.3,-8.7,-87.0,2.1,1.3,2.5,2.8,-7.5,-63.5,9
8.5,18,isocontour,66.59,1.4,-8.7,-78.2,3.7,4.1,5.5,2.8,-7.5,-63.5,9
8.5,19,isocontour,69.76,-3.3,8.5,-83.0,5.2,-1.5,5.4,-4.8,6.7,-66.9,7
8.5,20,isocontour,67.72,8.1,-4.0,-82.6,-3.4,-1.5,3.7,6.3,-5.4,-69.1,11
8.6,1,isocontour,73.2,-0.0,9.5,-89.9,-3.1,2.7,4.1,-4.8,6.7,-66.9,7
8.6,2,isocontour,74.12,-8.3,4.1,-84.8,1.0,4.2,4.3,-4.8,6.7,-66.9,7
8.6,3,isocontour,68.79,-6.6,-6.4,-83.5,5.0,-1.7,5.3,2.8,-7.9,-70.4,9
8.6,4,isocontour,71.32,-3.1,-8.3,-78.7,4.8,-0.7,4.9,2.8,-7.9,-70.4,9
8.6,5,isocontour,65.48,-2.1,-8.7,-80.3,0.8,5.5,5.6,2.8,-7.5,-63.5,9
8.6,6,isocontour,57.2,2.8,8.4,-77.9,-2.8,2.5,3.8,-4.8,6.7,-66.9,7
8.6,7,isocontour,66.1,-4.6,7.4,-74.9,-4.8,-1.2,4.9,-4.6,7.4,-66.9,7
8.6,8,isocontour,71.63,6.8,-6.7,-90.6,3.9,1.6,4.2,3.1,-7.3,-62.4,9
8.6,9,isocontour,72.14,3.3,-7.6,-69.0,1.7,-3.7,4.1,3.3,-7.6,-62.4,9
8.6,10,isocontour,74.51,-1.4,9.2,-86.4,-3.8,1.7,4.2,-4.8,6.7,-66.9,7
8.6,11,isocontour,61.67,6.3,-5.9,-75.2,3.1,3.2,4.5,3.1,-7.3,-62.4,9
8.6,12,isocontour,60.39,-9.1,-1.9,-86.0,-3.2,3.7,4.9,-6.7,-5.6,-76.9,3
8.6,13,isocontour,72.99,-6.9,5.9,-83.1,-2.3,-0.7,2.4,-4.8,6.7,-66.9,7
8.6,14,isocontour,58.46,7.4,5.1,-81.8,-1.6,-0.4,1.6,-4.8,6.8,-68.8,7
8.6,15,isocontour,66.3,2.0,9.1,-86.3,3.6,2.0,4.1,-4.8,6.7,-66.9,7
8.6,16,isocontour,65.46,5.4,-7.4,-83.9,-0.2,-0.4,0.4,3.1,-7.3,-62.4,9
8.6,17,isocontour,75.01,3.2,-8.5,-82.1,-0.4,2.7,2.7,3.1,-7.3,-62.4,9
8.6,18,isocontour,66.4,1.2,-9.1,-83.4,-2.5,-3.3,4.1,3.1,-7.3,-62.4,9
8.6,19,isocontour,69.41,-3.3,8.0,-74.4,0.4,-5.1,5.1,-4.8,6.7,-66.9,7
8.6,20,isocontour,67.69,8.3,-3.9,-83.7,1.6,1.8,2.4,2.8,-7.5,-63.5,9
8.7,1,isocontour,73.14,0.1,9.2,-84.9,1.2,-2.6,2.9,-4.8,6.7,-66.9,7
8.7,2,isocontour,73.81,-7.8,4.3,-80.0,4.2,2.4,4.8,-4.8,6.7,-66.9,7
8.7,3,isocontour,68.75,-6.4,-6.5,-82.3,2.1,-1.2,2.4,2.8,-7.9,-70.4,9
8.7,4,isocontour,70.67,-3.5,-8.8,-89.4,-4.2,-4.6,6.2,3.1,-7.3,-62.4,9
8.7,5,isocontour,65.33,-2.4,-8.9,-84.6,-3.5,-1.6,3.8,3.1,-7.3,-62.4,9
8.7,6,isocontour,56.93,3.3,8.4,-80.8,4.7,0.0,4.7,-4.8,6.7,-66.9,7
8.7,7,isocontour,66.05,-4.8,7.2,-75.5,-2.4,-1.1,2.6,-4.8,7.2,-66.9,7
8.7,8,isocontour,71.24,6.3,-6.9,-86.3,-5.0,-1.6,5.2,3.1,-7.3,-62.4,9
8.7,9,isocontour,71.7,3.8,-7.8,-74.6,5.4,-1.2,5.5,3.8,-7.8,-62.4,9
8.7,10,isocontour,74.5,-1.3,9.3,-87.2,1.4,0.7,1.6,-4.8,6.7,-66.9,7
8.7,11,isocontour,61.21,5.9,-6.3,-74.4,-4.3,-3.6,5.6,3.1,-7.3,-62.4,9
8.7,12,isocontour,60.38,-8.9,-1.9,-83.0,1.6,0.1,1.6,-6.7,-5.6,-76.9,3
8.7,13,isocontour,72.84,-6.9,6.3,-86.5,0.8,3.7,3.8,-4.8,6.7,-66.9,7
8.7,14,isocontour,58.45,7.5,5.3,-84.1,0.5,1.5,1.6,-4.8,6.8,-68.8,7
8.7,15,isocontour,64.57,2.8,8.8,-85.9,8.3,-2.4,8.6,-4.8,6.7,-66.9,7
8.7,16,isocontour,65.32,5.1,-7.5,-81.7,-3.6,-1.0,3.7,3.1,-7.3,-62.4,9
8.7,17,isocontour,74.63,2.9,-8.9,-87.3,-3.1,-4.1,5.1,3.1,-7.3,-62.4,9
8.7,18,isocontour,65.02,0.4,-9.2,-85.0,-7.9,-1.5,8.0,3.1,-7.3,-62.4,9
8.7,19,isocontour,69.01,-3.7,7.6,-71.9,-4.1,-3.4,5.3,-4.8,6.7,-66.9,7
8.7,20,isocontour,67.68,8.4,-3.8,-85.6,1.4,0.6,1.5,3.1,-7.3,-62.4,9
8.8,1,isocontour,72.77,0.5,8.9,-80.1,4.3,-2.8,5.1,-4.8,6.7,-66.9,7
8.8,2,isocontour,73.52,-8.2,4.1,-84.3,-4.0,-2.6,4.8,-4.8,6.7,-66.9,7
8.8,3,isocontour,68.52,-6.8,-6.4,-86.6,-4.3,1.1,4.4,3.1,-7.3,-62.4,9
8.8,4,isocontour,69.64,-4.2,-8.4,-88.8,-6.5,3.3,7.3,3.1,-7.3,-62.4,9
8.8,5,isocontour,63.71,-2.8,-8.2,-74.6,-4.4,7.3,8.5,3.1,-7.3,-62.4,9
8.8,6,isocontour,55.81,3.9,8.0,-79.1,6.4,-3.9,7.5,-4.8,6.7,-66.9,7
8.8,7,isocontour,65.84,-5.2,7.1,-77.1,-4.0,-1.6,4.3,-5.2,7.1,-66.9,7
8.8,8,isocontour,70.91,5.8,-6.9,-81.5,-4.9,-0.8,5.0,3.1,-7.3,-62.4,9
8.8,9,isocontour,71.43,4.2,-7.8,-78.6,4.6,-0.2,4.6,4.2,-7.8,-62.4,9
8.8,10,isocontour,74.13,-0.8,9.0,-81.4,4.4,-2.7,5.2,-4.8,6.7,-66.9,7
8.8,11,isocontour,61.17,5.8,-6.5,-75.5,-1.3,-2.0,2.4,3.1,-7.3,-62.4,9
8.8,12,isocontour,60.37,-8.8,-2.0,-80.9,1.4,-0.8,1.6,-6.7,-5.6,-76.9,3
8.8,13,isocontour,72.79,-7.0,6.1,-86.6,-1.8,-2.0,2.7,-4.8,6.7,-66.9,7
8.8,14,isocontour,58.44,7.4,5.4,-83.9,-1.0,1.2,1.6,-4.8,6.8,-68.8,7
8.8,15,isocontour,64.25,2.7,8.4,-77.2,-0.4,-4.9,4.9,-4.8,6.7,-66.9,7
8.8,16,isocontour,64.9,5.4,-7.9,-91.6,3.6,-4.0,5.4,3.1,-7.3,-62.4,9
8.8,17,isocontour,74.61,3.1,-9.0,-89.8,1.7,-0.8,1.9,3.1,-7.3,-62.4,9
8.8,18,isocontour,64.92,0.5,-8.9,-79.7,1.6,3.0,3.4,3.1,-7.3,-62.4,9
8.8,19,isocontour,68.81,-3.3,7.7,-70.3,4.1,0.8,4.2,-4.8,6.7,-66.9,7
8.8,20,isocontour,67.25,8.1,-4.3,-84.2,-3.0,-4.5,5.4,3.1,-7.3,-62.4,9
8.9,1,isocontour,72.72,0.6,9.2,-85.0,0.4,2.7,2.7,-4.8,6.7,-66.9,7
8.9,2,isocontour,73.5,-8.0,4.0,-80.8,2.0,-0.3,2.0,-4.8,6.7,-66.9,7
8.9,3,isocontour,67.74,-7.2,-5.9,-86.8,-4.5,4.9,6.7,3.1,-7.3,-62.4,9
8.9,4,isocontour,69.28,-3.7,-8.6,-87.7,4.9,-1.6,5.2,3.1,-7.3,-62.4,9
8.9,5,isocontour,63.66,-2.6,-8.1,-72.9,2.6,0.1,2.6,3.1,-7.3,-62.4,9
8.9,6,isocontour,54.79,4.7,8.0,-85.6,7.3,0.1,7.3,-4.8,6.7,-66.9,7
8.9,7,isocontour,65.37,-5.6,7.5,-87.2,-4.0,3.9,5.6,-5.6,7.5,-66.9,7
8.9,8,isocontour,70.72,6.1,-6.7,-81.4,3.1,2.8,4.2,3.1,-7.3,-62.4,9
8.9,9,isocontour,71.32,4.6,-7.8,-81.6,3.5,0.1,3.5,4.6,-7.8,-62.4,9
8.9,10,isocontour,74.04,-0.9,9.3,-87.2,-0.4,3.2,3.2,-4.8,6.7,-66.9,7
8.9,11,isocontour,60.82,5.4,-6.8,-74.9,-4.1,-3.0,5.1,3.1,-7.3,-62.4,9
8.9,12,isocontour,60.26,-8.8,-1.6,-79.7,-0.0,3.4,3.4,3.1,-7.3,-62.4,9
8.9,13,isocontour,72.75,-6.8,6.1,-83.0,2.4,-0.1,2.4,-4.8,6.7,-66.9,7
8.9,14,isocontour,58.27,7.2,5.8,-84.8,-2.0,3.4,3.9,-4.8,6.7,-66.9,7
8.9,15,isocontour,64.13,3.0,8.1,-75.6,3.0,-2.0,3.6,-4.8,6.7,-66.9,7
8.9,16,isocontour,64.9,5.5,-7.9,-93.1,1.1,-0.2,1.1,3.1,-7.3,-62.4,9
8.9,17,isocontour,74.26,2.7,-8.6,-81.5,-3.7,3.5,5.1,3.1,-7.3,-62.4,9
8.9,18,isocontour,64.88,0.4,-9.1,-82.4,-1.8,-1.6,2.4,3.1,-7.3,-62.4,9
8.9,19,isocontour,68.35,-2.8,7.8,-69.3,5.4,1.4,5.6,-4.8,6.7,-66.9,7
8.9,20,isocontour,67.03,8.0,-4.7,-85.3,-1.6,-4.1,4.4,3.1,-7.3,-62.4,9
9.0,1,isocontour,71.78,1.2,9.0,-82.7,6.8,-2.0,7.1,1.2,9.0,-85.0,1
9.0,2,isocontour,73.45,-8.1,3.8,-80.4,-0.9,-2.4,2.6,-8.1,3.8,-80.8,2
9.0,3,isocontour,67.68,-7.2,-5.6,-83.7,-0.1,2.8,2.8,-7.2,-5.6,-86.8,3
9.0,4,isocontour,69.08,-3.4,-8.4,-81.3,3.5,2.3,4.2,-3.4,-8.4,-87.7,4
9.0,5,isocontour,63.61,-2.4,-8.3,-74.3,2.1,-1.5,2.6,-2.4,-8.3,-72.9,5
9.0,6,isocontour,54.76,4.6,8.2,-87.9,-0.9,2.0,2.2,4.6,8.2,-85.6,6
