Time,ID,behv,com_radius,Battery,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id
0.5,30,isocontour,5,100.0,-14.1,9.4,-1407.5,0.3,-0.1,0.3,-14.1,9.4,-287.3,30
0.5,Target,,,,10.24,-19.18,-0.018,-0.96,0.93,,,,,
0.6,1,isocontour,5,100.0,-14.4,-2.1,-901.3,0.2,-0.2,0.3,-14.3,-2.0,-209.5,1
0.6,2,isocontour,5,99.99,2.0,-9.0,-174.2,0.9,-0.5,1.0,1.6,-8.7,-78.0,2
0.6,3,isocontour,5,99.99,2.3,12.6,-1084.3,-0.7,-0.4,0.8,-0.2,9.7,-94.1,13
0.6,4,isocontour,5,100.0,-7.0,-18.2,-298.0,0.2,-0.2,0.3,-7.0,-18.2,-298.2,4
0.6,5,isocontour,5,99.99,-2.5,13.3,-1227.0,0.9,-0.5,1.0,-0.2,9.7,-94.1,13
0.6,6,isocontour,5,100.0,-14.6,-19.5,-614.5,0.1,0.3,0.3,-14.6,-19.5,-596.1,6
0.6,7,isocontour,5,100.0,12.2,2.8,-493.7,0.2,-0.3,0.4,12.2,2.8,-153.4,7
0.6,8,isocontour,5,100.0,9.5,-8.4,-120.0,-0.2,-0.3,0.4,9.5,-8.4,-115.5,8
0.6,9,isocontour,5,100.0,8.3,-1.3,-327.4,-0.1,-0.3,0.3,8.3,-1.3,-70.9,9
0.6,10,isocontour,5,100.0,-6.1,2.4,-736.9,0.1,-0.3,0.3,-6.1,2.5,-43.1,10
0.6,11,isocontour,5,100.0,13.6,19.4,-1508.9,-0.1,0.3,0.3,11.4,19.6,-513.2,16
0.6,12,isocontour,5,99.99,16.0,-7.6,-171.4,-0.3,-0.4,0.5,15.6,-14.3,-50.9,21
0.6,13,isocontour,5,100.0,-0.1,9.7,-951.5,0.3,0.0,0.3,-0.1,9.7,-94.1,13
0.6,14,isocontour,5,100.0,1.8,4.5,-637.4,-0.3,0.0,0.3,1.8,4.5,-23.7,14
0.6,15,isocontour,5,99.98,-9.3,7.0,-1071.5,0.3,-1.1,1.1,-6.1,2.5,-43.1,10
0.6,16,isocontour,5,99.99,11.9,19.6,-1513.7,0.8,0.3,0.9,11.9,19.6,-513.2,16
0.6,17,isocontour,5,100.0,6.6,10.0,-870.0,-0.3,-0.1,0.3,6.6,10.0,-141.6,17
0.6,18,isocontour,5,100.0,-5.3,-3.7,-485.5,0.2,0.3,0.4,-5.3,-3.7,-42.7,18
0.6,19,isocontour,5,99.98,-15.0,-0.1,-1006.4,0.2,-1.1,1.1,-14.3,-2.0,-209.5,1
0.6,20,isocontour,5,99.99,-6.4,-2.9,-545.6,1.0,-0.4,1.1,-5.4,-3.7,-42.7,18
0.6,21,isocontour,5,99.99,15.5,-13.8,-57.9,0.0,0.6,0.6,15.5,-13.8,-50.9,21
0.6,22,isocontour,5,100.0,8.8,-14.0,-29.8,-0.2,0.3,0.4,8.8,-14.0,-27.2,22
0.6,23,isocontour,5,100.0,14.5,8.0,-764.7,0.3,0.1,0.3,14.5,8.0,-271.9,23
0.6,24,isocontour,5,99.99,-7.9,2.8,-816.2,1.0,0.1,1.0,-6.1,2.5,-43.1,10
0.6,25,isocontour,5,99.99,14.7,-10.3,-101.3,0.3,-0.5,0.6,15.6,-14.3,-50.9,21
0.6,26,isocontour,5,100.0,-6.9,-11.8,-349.2,0.0,0.3,0.3,-6.9,-11.8,-186.6,26
0.6,27,isocontour,5,100.0,-15.4,-13.3,-691.9,0.0,0.3,0.3,-15.4,-13.3,-412.3,27
0.6,28,isocontour,5,99.99,2.1,14.2,-1186.0,0.4,-0.6,0.7,-0.2,9.7,-94.1,13
0.6,29,isocontour,5,100.0,3.5,-10.7,-120.2,0.3,-0.1,0.3,1.6,-8.7,-78.0,2
