Time,ID,z,Measurement,x,y,Ni,Linear Coverage,Abs(zi/z_goal),Ln(Abs(zi/z_goal))
7.5,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
7.5,23,,0.449,-11.1,-13.6,1.0,6.0,0.898,-0.047
7.5,24,,0.0,19.3,18.5,0.0,12.0,0.0,-inf
7.5,25,,0.017,-18.6,-9.6,0.0,12.0,0.034,-1.469
7.6,16,,0.001,-12.1,1.8,0.0,12.0,0.002,-2.699
7.6,17,,0.073,3.1,9.0,0.0,12.0,0.146,-0.836
7.6,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
7.6,19,,0.0,3.6,-14.7,1.0,6.0,0.0,-inf
7.6,20,,0.974,-10.7,-10.2,2.0,4.0,1.948,0.29
7.6,21,,0.433,-11.2,-6.3,1.0,6.0,0.866,-0.062
7.6,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
7.6,23,,0.458,-11.1,-13.6,1.0,6.0,0.916,-0.038
7.6,24,,0.0,19.3,18.5,0.0,12.0,0.0,-inf
7.6,25,,0.017,-18.6,-9.6,0.0,12.0,0.034,-1.469
7.7,16,,0.001,-12.1,1.8,0.0,12.0,0.002,-2.699
7.7,17,,0.072,3.1,9.0,0.0,12.0,0.144,-0.842
7.7,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
7.7,19,,0.0,3.6,-14.7,1.0,6.0,0.0,-inf
7.7,20,,0.973,-10.7,-10.2,2.0,4.0,1.946,0.289
7.7,21,,0.447,-11.2,-6.4,1.0,6.0,0.894,-0.049
7.7,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
7.7,23,,0.457,-11.1,-13.6,1.0,6.0,0.914,-0.039
7.7,24,,0.0,19.3,18.6,0.0,12.0,0.0,-inf
7.7,25,,0.017,-18.6,-9.6,0.0,12.0,0.034,-1.469
7.8,16,,0.001,-12.0,1.7,0.0,12.0,0.002,-2.699
7.8,17,,0.071,3.0,9.0,0.0,12.0,0.142,-0.848
7.8,18,,0.0,6.9,-15.4,1.0,6.0,0.0,-inf
7.8,19,,0.0,3.5,-14.7,1.0,6.0,0.0,-inf
7.8,20,,0.97,-10.7,-10.3,2.0,4.0,1.94,0.288
7.8,21,,0.455,-11.2,-6.4,1.0,6.0,0.91,-0.041
7.8,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
7.8,23,,0.449,-11.1,-13.6,1.0,6.0,0.898,-0.047
7.8,24,,0.0,19.3,18.6,0.0,12.0,0.0,-inf
7.8,25,,0.017,-18.6,-9.6,0.0,12.0,0.034,-1.469
7.9,16,,0.001,-12.0,1.7,0.0,12.0,0.002,-2.699
7.9,17,,0.07,3.0,9.0,0.0,12.0,0.14,-0.854
7.9,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
7.9,19,,0.0,3.6,-14.7,1.0,6.0,0.0,-inf
7.9,20,,0.97,-10.7,-10.2,2.0,4.0,1.94,0.288
7.9,21,,0.457,-11.2,-6.4,1.0,6.0,0.914,-0.039
7.9,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
7.9,23,,0.445,-11.1,-13.6,1.0,6.0,0.89,-0.051
7.9,24,,0.0,19.3,18.5,0.0,12.0,0.0,-inf
7.9,25,,0.017,-18.5,-9.6,0.0,12.0,0.034,-1.469
8.0,16,,0.001,-11.9,1.7,0.0,12.0,0.002,-2.699
8.0,17,,0.071,3.0,9.0,0.0,12.0,0.142,-0.848
8.0,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
8.0,19,,0.0,3.6,-14.7,1.0,6.0,0.0,-inf
8.0,20,,0.97,-10.7,-10.1,2.0,4.0,1.94,0.288
8.0,21,,0.441,-11.2,-6.4,1.0,6.0,0.882,-0.055
8.0,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
8.0,23,,0.458,-11.1,-13.6,1.0,6.0,0.916,-0.038
8.0,24,,0.0,19.3,18.5,0.0,12.0,0.0,-inf
8.0,25,,0.017,-18.6,-9.6,0.0,12.0,0.034,-1.469
8.1,16,,0.001,-11.9,1.7,0.0,12.0,0.002,-2.699
8.1,17,,0.07,3.0,9.0,0.0,12.0,0.14,-0.854
8.1,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
8.1,19,,0.0,3.5,-14.7,1.0,6.0,0.0,-inf
8.1,20,,0.97,-10.7,-10.2,2.0,4.0,1.94,0.288
8.1,21,,0.436,-11.3,-6.3,1.0,6.0,0.872,-0.059
8.1,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
8.1,23,,0.453,-11.1,-13.6,1.0,6.0,0.906,-0.043
8.1,24,,0.0,19.3,18.5,0.0,12.0,0.0,-inf
8.1,25,,0.017,-18.5,-9.6,0.0,12.0,0.034,-1.469
8.2,16,,0.001,-11.8,1.7,0.0,12.0,0.002,-2.699
8.2,17,,0.069,3.0,9.0,0.0,12.0,0.138,-0.86
8.2,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
8.2,19,,0.0,3.5,-14.7,1.0,6.0,0.0,-inf
8.2,20,,0.971,-10.7,-10.3,2.0,4.0,1.942,0.288
8.2,21,,0.448,-11.3,-6.4,1.0,6.0,0.896,-0.048
8.2,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
8.2,23,,0.442,-11.1,-13.7,1.0,6.0,0.884,-0.054
8.2,24,,0.0,19.3,18.5,0.0,12.0,0.0,-inf
8.2,25,,0.017,-18.6,-9.6,0.0,12.0,0.034,-1.469
8.3,16,,0.001,-11.8,1.7,0.0,12.0,0.002,-2.699
8.3,17,,0.068,3.0,9.0,0.0,12.0,0.136,-0.866
8.3,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
8.3,19,,0.0,3.5,-14.7,1.0,6.0,0.0,-inf
8.3,20,,0.974,-10.7,-10.2,2.0,4.0,1.948,0.29
8.3,21,,0.457,-11.2,-6.5,1.0,6.0,0.914,-0.039
8.3,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
8.3,23,,0.445,-11.1,-13.7,1.0,6.0,0.89,-0.051
8.3,24,,0.0,19.3,18.5,0.0,12.0,0.0,-inf
8.3,25,,0.017,-18.5,-9.6,0.0,12.0,0.034,-1.469
8.4,16,,0.001,-11.7,1.7,0.0,12.0,0.002,-2.699
8.4,17,,0.067,3.0,9.0,0.0,12.0,0.134,-0.873
8.4,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
8.4,19,,0.0,3.5,-14.7,1.0,6.0,0.0,-inf
8.4,20,,0.975,-10.7,-10.1,2.0,4.0,1.95,0.29
8.4,21,,0.455,-11.2,-6.4,1.0,6.0,0.91,-0.041
8.4,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
8.4,23,,0.455,-11.1,-13.6,1.0,6.0,0.91,-0.041
8.4,24,,0.0,19.3,18.5,0.0,12.0,0.0,-inf
8.4,25,,0.017,-18.6,-9.6,0.0,12.0,0.034,-1.469
8.5,16,,0.001,-11.7,1.7,0.0,12.0,0.002,-2.699
8.5,17,,0.067,3.0,9.0,0.0,12.0,0.134,-0.873
8.5,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
8.5,19,,0.0,3.5,-14.7,1.0,6.0,0.0,-inf
8.5,20,,0.972,-10.7,-10.1,2.0,4.0,1.944,0.289
8.5,21,,0.442,-11.2,-6.4,1.0,6.0,0.884,-0.054
8.5,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
8.5,23,,0.454,-11.1,-13.6,1.0,6.0,0.908,-0.042
8.5,24,,0.0,19.3,18.5,0.0,12.0,0.0,-inf
8.5,25,,0.017,-18.6,-9.6,0.0,12.0,0.034,-1.469
8.6,16,,0.001,-11.6,1.7,0.0,12.0,0.002,-2.699
8.6,17,,0.068,3.0,9.0,0.0,12.0,0.136,-0.866
8.6,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
8.6,19,,0.0,3.5,-14.7,1.0,6.0,0.0,-inf
8.6,20,,0.973,-10.7,-10.1,2.0,4.0,1.946,0.289
8.6,21,,0.441,-11.2,-6.4,1.0,6.0,0.882,-0.055
8.6,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
8.6,23,,0.445,-11.1,-13.7,1.0,6.0,0.89,-0.051
8.6,24,,0.0,19.3,18.5,0.0,12.0,0.0,-inf
8.6,25,,0.017,-18.6,-9.6,0.0,12.0,0.034,-1.469
8.7,16,,0.001,-11.5,1.6,0.0,12.0,0.002,-2.699
8.7,17,,0.069,3.0,9.0,0.0,12.0,0.138,-0.86
8.7,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
8.7,19,,0.0,3.5,-14.7,1.0,6.0,0.0,-inf
8.7,20,,0.978,-10.6,-10.1,2.0,4.0,1.956,0.291
8.7,21,,0.448,-11.2,-6.4,1.0,6.0,0.896,-0.048
8.7,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
8.7,23,,0.449,-11.1,-13.6,1.0,6.0,0.898,-0.047
8.7,24,,0.0,19.3,18.5,0.0,12.0,0.0,-inf
8.7,25,,0.016,-18.6,-9.6,0.0,12.0,0.032,-1.495
8.8,16,,0.001,-11.5,1.6,0.0,12.0,0.002,-2.699
8.8,17,,0.069,3.0,9.0,0.0,12.0,0.138,-0.86
8.8,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
8.8,19,,0.0,3.5,-14.7,1.0,6.0,0.0,-inf
8.8,20,,0.978,-10.6,-10.1,2.0,4.0,1.956,0.291
8.8,21,,0.462,-11.2,-6.5,1.0,6.0,0.924,-0.034
8.8,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
8.8,23,,0.456,-11.1,-13.6,1.0,6.0,0.912,-0.04
8.8,24,,0.0,19.3,18.5,0.0,12.0,0.0,-inf
8.8,25,,0.016,-18.6,-9.6,0.0,12.0,0.032,-1.495
8.9,16,,0.001,-11.4,1.6,0.0,12.0,0.002,-2.699
8.9,17,,0.069,3.0,9.0,0.0,12.0,0.138,-0.86
8.9,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
8.9,19,,0.0,3.5,-14.7,1.0,6.0,0.0,-inf
8.9,20,,0.976,-10.7,-10.0,2.0,4.0,1.952,0.29
8.9,21,,0.459,-11.2,-6.5,1.0,6.0,0.918,-0.037
8.9,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
8.9,23,,0.458,-11.1,-13.6,1.0,6.0,0.916,-0.038
8.9,24,,0.0,19.3,18.4,0.0,12.0,0.0,-inf
8.9,25,,0.016,-18.6,-9.6,0.0,12.0,0.032,-1.495
9.0,16,,0.001,-11.3,1.6,0.0,12.0,0.002,-2.699
9.0,17,,0.069,3.0,9.0,0.0,12.0,0.138,-0.86
9.0,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
9.0,19,,0.0,3.5,-14.7,1.0,6.0,0.0,-inf
9.0,20,,0.97,-10.7,-10.0,2.0,4.0,1.94,0.288
9.0,21,,0.444,-11.2,-6.4,1.0,6.0,0.888,-0.052
9.0,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
9.0,23,,0.441,-11.1,-13.7,1.0,6.0,0.882,-0.055
9.0,24,,0.0,19.3,18.5,0.0,12.0,0.0,-inf
9.0,25,,0.016,-18.6,-9.6,0.0,12.0,0.032,-1.495
9.1,16,,0.001,-11.3,1.6,0.0,12.0,0.002,-2.699
9.1,17,,0.07,3.0,9.0,0.0,12.0,0.14,-0.854
9.1,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
9.1,19,,0.0,3.5,-14.7,1.0,6.0,0.0,-inf
9.1,20,,0.973,-10.7,-10.0,2.0,4.0,1.946,0.289
9.1,21,,0.432,-11.2,-6.3,1.0,6.0,0.864,-0.063
9.1,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
9.1,23,,0.436,-11.1,-13.7,1.0,6.0,0.872,-0.059
9.1,24,,0.0,19.3,18.4,0.0,12.0,0.0,-inf
9.1,25,,0.016,-18.6,-9.6,0.0,12.0,0.032,-1.495
9.2,16,,0.001,-11.3,1.5,0.0,12.0,0.002,-2.699
9.2,17,,0.071,3.0,9.0,0.0,12.0,0.142,-0.848
9.2,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
9.2,19,,0.0,3.5,-14.7,1.0,6.0,0.0,-inf
9.2,20,,0.976,-10.7,-10.1,2.0,4.0,1.952,0.29
9.2,21,,0.431,-11.2,-6.3,1.0,6.0,0.862,-0.064
9.2,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
9.2,23,,0.443,-11.1,-13.7,1.0,6.0,0.886,-0.053
9.2,24,,0.0,19.3,18.4,0.0,12.0,0.0,-inf
9.2,25,,0.015,-18.7,-9.5,0.0,12.0,0.03,-1.523
9.3,16,,0.001,-11.2,1.5,0.0,12.0,0.002,-2.699
9.3,17,,0.07,3.0,8.9,0.0,12.0,0.14,-0.854
9.3,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
9.3,19,,0.0,3.5,-14.7,1.0,6.0,0.0,-inf
9.3,20,,0.976,-10.6,-10.1,2.0,4.0,1.952,0.29
9.3,21,,0.423,-11.1,-6.2,1.0,6.0,0.846,-0.073
9.3,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
9.3,23,,0.458,-11.1,-13.6,1.0,6.0,0.916,-0.038
9.3,24,,0.0,19.3,18.4,0.0,12.0,0.0,-inf
9.3,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
9.4,16,,0.002,-11.1,1.5,0.0,12.0,0.004,-2.398
9.4,17,,0.069,3.0,8.9,0.0,12.0,0.138,-0.86
9.4,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
9.4,19,,0.0,3.5,-14.7,1.0,6.0,0.0,-inf
9.4,20,,0.974,-10.7,-10.2,2.0,4.0,1.948,0.29
9.4,21,,0.416,-11.1,-6.2,1.0,6.0,0.832,-0.08
9.4,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
9.4,23,,0.458,-11.1,-13.6,1.0,6.0,0.916,-0.038
9.4,24,,0.0,19.3,18.4,0.0,12.0,0.0,-inf
9.4,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
9.5,16,,0.002,-11.1,1.5,0.0,12.0,0.004,-2.398
9.5,17,,0.068,3.0,8.9,0.0,12.0,0.136,-0.866
9.5,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
9.5,19,,0.0,3.5,-14.7,1.0,6.0,0.0,-inf
9.5,20,,0.973,-10.6,-10.3,2.0,4.0,1.946,0.289
9.5,21,,0.408,-11.1,-6.1,1.0,6.0,0.816,-0.088
9.5,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
9.5,23,,0.445,-11.2,-13.6,1.0,6.0,0.89,-0.051
9.5,24,,0.0,19.3,18.4,0.0,12.0,0.0,-inf
9.5,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
9.6,16,,0.002,-11.0,1.5,0.0,12.0,0.004,-2.398
9.6,17,,0.068,3.0,8.9,0.0,12.0,0.136,-0.866
9.6,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
9.6,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
9.6,20,,0.971,-10.7,-10.3,2.0,4.0,1.942,0.288
9.6,21,,0.401,-11.0,-6.1,1.0,6.0,0.802,-0.096
9.6,22,,0.0,17.8,-5.1,0.0,12.0,0.0,-inf
9.6,23,,0.44,-11.2,-13.7,1.0,6.0,0.88,-0.056
9.6,24,,0.0,19.3,18.4,0.0,12.0,0.0,-inf
9.6,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
9.7,16,,0.002,-11.0,1.5,0.0,12.0,0.004,-2.398
9.7,17,,0.067,3.0,9.0,0.0,12.0,0.134,-0.873
9.7,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
9.7,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
9.7,20,,0.971,-10.6,-10.4,2.0,4.0,1.942,0.288
9.7,21,,0.4,-11.0,-6.1,1.0,6.0,0.8,-0.097
9.7,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
9.7,23,,0.447,-11.1,-13.6,1.0,6.0,0.894,-0.049
9.7,24,,0.0,19.3,18.4,0.0,12.0,0.0,-inf
9.7,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
9.8,16,,0.002,-10.9,1.5,0.0,12.0,0.004,-2.398
9.8,17,,0.067,2.9,8.9,0.0,12.0,0.134,-0.873
9.8,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
9.8,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
9.8,20,,0.969,-10.6,-10.5,2.0,4.0,1.938,0.287
9.8,21,,0.393,-11.0,-6.0,1.0,6.0,0.786,-0.105
9.8,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
9.8,23,,0.455,-11.1,-13.6,1.0,6.0,0.91,-0.041
9.8,24,,0.0,19.3,18.4,0.0,12.0,0.0,-inf
9.8,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
9.9,16,,0.002,-10.9,1.5,0.0,12.0,0.004,-2.398
9.9,17,,0.065,2.9,8.9,0.0,12.0,0.13,-0.886
9.9,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
9.9,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
9.9,20,,0.968,-10.6,-10.5,2.0,4.0,1.936,0.287
9.9,21,,0.397,-10.9,-6.0,1.0,6.0,0.794,-0.1
9.9,22,,0.0,17.8,-5.1,0.0,12.0,0.0,-inf
9.9,23,,0.457,-11.1,-13.6,1.0,6.0,0.914,-0.039
9.9,24,,0.0,19.3,18.4,0.0,12.0,0.0,-inf
9.9,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
10.0,16,,0.002,-10.8,1.4,0.0,12.0,0.004,-2.398
10.0,17,,0.065,2.9,8.9,0.0,12.0,0.13,-0.886
10.0,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
10.0,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
10.0,20,,0.963,-10.6,-10.6,2.0,4.0,1.926,0.285
10.0,21,,0.4,-10.8,-6.0,1.0,6.0,0.8,-0.097
10.0,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
10.0,23,,0.448,-11.1,-13.6,1.0,6.0,0.896,-0.048
10.0,24,,0.0,19.3,18.3,0.0,12.0,0.0,-inf
10.0,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
10.1,16,,0.002,-10.7,1.4,0.0,12.0,0.004,-2.398
10.1,17,,0.065,2.9,9.0,0.0,12.0,0.13,-0.886
10.1,18,,0.0,6.8,-15.4,1.0,6.0,0.0,-inf
10.1,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
10.1,20,,0.962,-10.6,-10.6,2.0,4.0,1.924,0.284
10.1,21,,0.395,-10.8,-6.0,1.0,6.0,0.79,-0.102
10.1,22,,0.0,17.9,-5.1,0.0,12.0,0.0,-inf
10.1,23,,0.451,-11.1,-13.6,1.0,6.0,0.902,-0.045
10.1,24,,0.0,19.3,18.3,0.0,12.0,0.0,-inf
10.1,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
